temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion
336.80571,0.9994302204407391,0.9999998556767788,0.22790968600304695,0.0036054860058350358,0.9798465076885713,0.7671049786435965,1.4467890058951513e-07,9.688346267822213e-06,0.7988015295519618,0.25191559251671203,1.4693527840298563e-21,1.974848939241643e-06
337.76063,0.9995026009904364,0.9999999444278859,0.2669639513533069,0.0043733046518494995,0.9822133976318147,0.7932243294849579,3.204783380056151e-07,1.1968642341217271e-05,0.8106737510156524,0.2649813215563009,3.819877439088404e-21,2.2633870030674465e-06
338.71554,0.9995656849557689,0.9999999785986083,0.30586329629758136,0.0053024655601869395,0.9843217982786249,0.8196622089951162,7.09030417611524e-07,1.4793787918874865e-05,0.8223767164546397,0.2785165749356023,9.927737032637771e-21,2.5931447902969353e-06
339.67046,0.9996208004202174,0.9999999917566557,0.3443906389097625,0.006425896030297028,0.9861966242599834,0.8462593528396732,1.5730832939379506e-06,1.828486066840889e-05,0.833881870009876,0.2925213526546163,2.5798159091286535e-20,2.972366245610848e-06
340.62537,0.9996689434463922,0.9999999968281474,0.38239978484224985,0.0077827901419148535,0.9878596758779992,0.8730157610186288,3.485955070459348e-06,2.260329747997121e-05,0.8451585677205002,0.3070118452078158,6.710130798209168e-20,3.4072343275197367e-06
341.58029,0.999711110096904,0.9999999987763426,0.4197784536829214,0.00941961040314229,0.989332753434781,0.8996129048631858,7.724705029796535e-06,2.795089446625165e-05,0.856174331174449,0.3219718621007279,1.7423917298369532e-19,3.905992980704339e-06
342.5352,0.999747964413493,0.9999999995293355,0.4564292189100933,0.011391133502816769,0.9906345429035648,0.9255729913701487,1.7098863593715315e-05,3.456980696247801e-05,0.8668952668640424,0.3374014033333526,4.520967200672936e-19,4.476886149845392e-06
343.49012,0.9997800376295516,0.9999999998184724,0.49212870939229797,0.01375311666632616,0.9917837302575869,0.9497811701987275,3.788504127892652e-05,4.274254952641605e-05,0.8772866256031387,0.35330046890568995,1.175527630942608e-18,5.130218765793818e-06
344.44503,0.9998080269889069,0.999999999930107,0.5269574805944489,0.016595857464886135,0.9927958871412107,0.9703262693361399,8.388607521263334e-05,5.2852534772176426e-05,0.8873135532926714,0.36965286832326705,3.0554467107604664e-18,5.880417731740905e-06
345.39995,0.9998324637249516,0.999999999973091,0.560915532516546,0.02000296592198375,0.9936865851987997,0.9849308088004864,0.00018560982479768321,6.534371414767677e-05,0.8969419707027295,0.38649098257502956,7.936727943310166e-18,6.739848964707762e-06
346.35486,0.9998537794648166,0.9999999999896353,0.5937126253985715,0.024058052061106068,0.9944713960747172,0.9932762599229702,0.0004101244546951707,8.080129637971762e-05,0.9061396112902806,0.4038148116609776,2.0628059147939383e-17,7.72500035405586e-06
347.30978,0.9998724058356332,0.9999999999960056,0.6253487592405252,0.028886530917483676,0.9951596627555814,0.997226015416054,0.0009036431993197634,9.990497113506079e-05,0.9148771037299948,0.4214624506363826,5.36705782605835e-17,8.85442077531686e-06
348.26469,0.9998886416561846,0.9999999999984641,0.6558239340424074,0.03461381752634716,0.995763842556883,0.9988982909272387,0.001979040420333483,0.00012352157379537674,0.9231290993358369,0.439595804445973,1.3928074141607054e-16,1.0148720090192607e-05
349.21961,0.9999028189473409,0.9999999999994089,0.6848479100441998,0.04134442441705533,0.9962932784652401,0.9995703864184006,0.004279457029915964,0.00015271642639877762,0.9308752868707898,0.4582148730897489,3.620674233119286e-16,1.1632630132725307e-05
350.17452,0.9999152033257983,0.9999999999997724,0.7124787351979062,0.04924557163658232,0.9967573134672706,0.9998331725701581,0.009018031146156999,0.00018880544139611378,0.9381012853579184,0.47715775162298174,9.403115077832007e-16,1.3332943723127362e-05
351.12944,0.9999259940040788,0.9999999999999125,0.7386293375755212,0.05844267422015871,0.9971652905495929,0.999935420272842,0.018108861609348267,0.00023341489365955254,0.9447992508164211,0.49658634499040005,2.444747415866467e-15,1.5280575653951532e-05
352.08435,0.9999354233967918,0.9999999999999666,0.7632416692250412,0.06910295221475862,0.997523438369952,0.9999750770921073,0.033642689828038815,0.0002885528563064704,0.9509682200787257,0.5163387482472753,6.3497724019062266e-15,1.7506440717750585e-05
353.03927,0.999943657514372,0.9999999999999872,0.7863157301464662,0.08135182065561262,0.9978348712572208,0.999990382394643,0.05647860336337834,0.0003566994035618254,0.9566140720588762,0.536576866338336,1.651285025018919e-14,2.0062063568779125e-05
353.99418,0.9999508291651676,0.9999999999999951,0.8077934723877925,0.09529379207207955,0.9981083093322429,0.9999962911014492,0.08543919050999521,0.00044091598425123477,0.9617491967275292,0.5571387943188538,4.2796672271610645e-14,2.2988663930440842e-05
354.9491,0.9999571043596139,0.9999999999999982,0.8277039199250221,0.11105428149938999,0.9983474897896655,0.9999985685814311,0.11833847683148795,0.0005449806251964775,0.966391821365474,0.5780245321888285,1.1138493164179616e-13,2.6348071387841262e-05
355.90401,0.9999625827039716,0.9999999999999993,0.8460470727581549,0.12869599645515925,0.9985564612570228,0.9999994477205569,0.1533157538038796,0.0006735530004356746,0.9705651456168248,0.5992340799482602,2.896142771584826e-13,3.0202115526085914e-05
356.85893,0.9999673638045021,0.9999999999999998,0.8628809788391945,0.14826074195113084,0.9987392723618497,0.9999997869535892,0.1891820996136558,0.000832378447093218,0.9742962841278247,0.6207674375971488,7.527101889644797e-13,3.461262593028033e-05
357.81384,0.9999715140653793,1.0,0.8782346621441427,0.1697903229990483,0.9988990374330187,0.999999917868872,0.22532016016441517,0.0010285339548411398,0.9776151844601901,0.6426246051354945,1.954256338515175e-12,3.968265190893373e-05
358.76876,0.9999751330928641,1.0,0.8921661706250031,0.19320112957542457,0.9990385593665151,0.9999999683556661,0.2614582207151745,0.0012706892900689335,0.9805526279121084,0.664805582563297,5.083282769636777e-12,4.5474023047151636e-05
359.72367,0.9999783005719655,1.0,0.9047625762097811,0.21849316168025965,0.9991606410583246,0.9999999877859148,0.2975962812659339,0.001569347536849879,0.9831436188601209,0.6873103698805566,1.3193719279103969e-11,5.2131008376846945e-05
360.67859,0.9999810663058141,1.0,0.9160819268504802,0.24545739425483587,0.9992671511057705,0.999999995287265,0.3334626270757101,0.0019386344230722643,0.9854177686293478,0.7101389670872731,3.429587353058805e-11,5.975665720652888e-05
361.6335,0.9999834800975402,1.0,0.9262112944751058,0.27409382729915327,0.9993602695390638,0.9999999981858759,0.3690572581445032,0.0023926756766243775,0.9874076496774215,0.7332913741834466,8.911641660383851e-11,6.849523856811034e-05
362.58842,0.999985585109857,1.0,0.935266774987665,0.30419343575449415,0.9994415535226409,0.9999999993007262,0.4041084597313299,0.0029536688699020996,0.9891428733294618,0.7566056862243485,2.3154969974849382e-10,7.851163135520607e-05
363.54333,0.9999874211852691,1.0,0.9433064163401614,0.33554719456214094,0.9995125602209382,0.9999999997307399,0.4388879465771735,0.003643811575301311,0.9906530509105892,0.780081903209979,6.020264291932915e-10,8.999132432313265e-05
364.49825,0.999989024846072,1.0,0.9504463144366023,0.36815510372209354,0.9995745353655046,0.9999999998963748,0.47312400394105075,0.004493373209725488,0.9919618714808994,0.8038819300850665,1.5632633488338477e-09,0.00010314041608890853
365.45316,0.9999904226539355,1.0,0.9567445172289913,0.40180813817563443,0.9996287246878893,0.9999999999600806,0.5065449170819786,0.005538677073458797,0.9930959852330009,0.8276819569601539,4.061478051441335e-09,0.00011820622499295581
366.40808,0.9999916444907376,1.0,0.9622880966453337,0.4365062979227636,0.9996760624867541,0.9999999999846073,0.5394224007409401,0.006820082389039205,0.9940761200944775,0.8516438887799698,1.0544820816725294e-08,0.0001354772890991003
367.36299,0.9999927102777308,1.0,0.9671641246136348,0.47204055790476324,0.9997171716278737,0.9999999999940676,0.5714847401769522,0.008392074106892966,0.9949200428604017,0.8754439156550572,2.741653133333297e-08,0.00015526275633286966
368.31791,0.9999936399361674,1.0,0.9714306490858983,0.5082018930629159,0.9997532978427968,0.9999999999977147,0.6027319353900148,0.010313173099700128,0.9956484814583572,0.8987582276959591,7.12229013690354e-08,0.00017793360420489702
369.27282,0.9999944500670906,1.0,0.9751747419901295,0.5449903033972214,0.999784752564411,0.9999999999991195,0.6331639863801279,0.012654008006902133,0.9962732804183921,0.9211011100684903,1.8511946346186172e-07,0.00020390202994921927
370.22774,0.9999951572715441,1.0,0.978454451278332,0.5821967638489624,0.9998121586584907,0.9999999999996609,0.6625091784063085,0.015499333195828708,0.9968092454030666,0.9416630380490081,4.80499558559741e-07,0.0002337863294168917
371.18265,0.9999957748303626,1.0,0.9813075081193082,0.6198212744181385,0.999836076704233,0.9999999999998697,0.6907675114685564,0.01895004672282477,0.9972711820749408,0.9594725819691415,1.2489884500432064e-06,0.0002679986998419512
372.13757,0.9999963127041723,1.0,0.9837919604650617,0.6578638351047499,0.99985694270768,0.9999999999999498,0.7177759567222819,0.02312722625550421,0.9976679738315507,0.9736878361163026,3.246558923671237e-06,0.0003071230186064109
373.09248,0.999996784173808,1.0,0.9859542466771952,0.6961154208500789,0.9998751615315853,0.9999999999999808,0.7434801712192881,0.02815194946148093,0.9980055429379203,0.9839688001065614,8.428226693608609e-06,0.0003519564751608982
374.0474,0.9999971925594783,1.0,0.9878350003221112,0.7345760316541257,0.9998910757521248,0.9999999999999927,0.7678258120113786,0.03414529400836882,0.9982957339240978,0.9907202363017393,2.1895556453155987e-05,0.00040333108962231645
375.00231,0.999997551142018,1.0,0.9894690501710122,0.7732456675168901,0.9999049656588969,0.9999999999999972,0.7907585361503567,0.04126869678631975,0.9985438768286046,0.9948164314033701,5.694065248171792e-05,0.0004621990376012908
375.95723,0.999997863241636,1.0,0.9908854201998997,0.8119153033796545,0.9999170803982116,0.999999999999999,0.8122240006880259,0.0496634150742166,0.998756190029716,0.9971640531019331,0.0001475572579269995,0.0005296505807818487
376.91214,0.9999981354987495,1.0,0.9921131343847756,0.8503149288235448,0.9999276379730899,0.9999999999999997,0.8321678626761893,0.05947070615094224,0.9989377074527025,0.998470626005892,0.0003816084349748953,0.000606934058487271
377.86706,0.9999983732256925,1.0,0.9931783143040414,0.8878401591786319,0.999936856386553,0.9999999999999999,0.8506172935889453,0.07081164768411058,0.9990928707963321,0.9991813887132501,0.0009798782886053458,0.0006954779402321121
378.82197,0.9999985807387364,1.0,0.9941012767408983,0.9231039016469649,0.9999448913550446,1.0,0.8675451219521958,0.08380731734133551,0.9992255295328704,0.9995634843828094,0.0024743013121090226,0.0007969172063451795
379.77689,0.9999987616901106,1.0,0.9948994360809476,0.953496852107259,0.9999518985950082,1.0,0.8830056907141373,0.09855861317896193,0.9993389409080805,0.9997674846131672,0.00600384312641419,0.0009131222017759154
380.7318,0.9999989194000238,1.0,0.9955911012287306,0.975825275718456,0.9999580338228874,1.0,0.897026171348868,0.11510589441952784,0.9994357699412234,0.9998764466409694,0.013363313292412197,0.0010462320240703538
381.68672,0.999999057188685,1.0,0.9961895817089226,0.9890356594294112,0.9999633904685483,1.0,0.9096609068045846,0.1334491610630332,0.9995183855383085,0.9999344086111822,0.026054644497041417,0.0011986928577138868
382.64163,0.99999917738024,1.0,0.9967072785957497,0.9954527287320429,0.9999680619618573,1.0,0.9209914115035821,0.15356823349820906,0.9995888604920946,0.9999651705506807,0.04365228914566931,0.0013733002243477524
383.59655,0.999999282298835,1.0,0.9971549803913315,0.998190957001244,0.9999721417326807,1.0,0.9310991998681554,0.1753622136687105,0.9996492675953397,0.9999815229500982,0.06430386359107189,0.0015732488586343533
384.55146,0.9999993739365951,1.0,0.9975420647423143,0.9992946093112732,0.9999756920675956,1.0,0.9400657863205993,0.19877056274073054,0.9997007913010487,0.9999902010551356,0.08643233851196386,0.0018021864999962984
385.50638,0.9999994536216039,1.0,0.9978766743251656,0.9997272911828187,0.9999787908248239,1.0,0.9479998567573074,0.22379328071426924,0.9997446160622265,0.9999947991555659,0.10918661871908014,0.0020639317436097057
386.46129,0.9999995233459866,1.0,0.9981658747366028,0.9998949292799103,0.9999814940622853,1.0,0.9549829256005744,0.25002677536394685,0.999782222445129,0.9999972439202314,0.1321661888292372,0.002364835724456614
387.41621,0.9999995841058059,1.0,0.9984157917770012,0.9999595180230539,0.9999838547235708,1.0,0.9610965072726954,0.2774710466897635,0.9998142026762589,0.9999985391597892,0.15522085557374113,0.002709020414877393
388.37112,0.9999996372291451,1.0,0.9986317348022907,0.9999843920050413,0.9999859132949556,1.0,0.9664492876700634,0.30592429857902925,0.9998415043180197,0.9999992256367548,0.1783005545296941,0.003102668773382596
389.32604,0.9999996833800461,1.0,0.9988183020809893,0.9999939862552365,0.999987710262715,1.0,0.9710956097408754,0.33538653103174415,0.999864778819564,0.9999995899228804,0.20138025348564703,0.003551963758482775
390.28095,0.9999997238865923,1.0,0.9989794745416453,0.9999976859987757,0.9999892767701379,1.0,0.9751441593815243,0.36565594793521833,0.9998846480187196,0.9999997825897646,0.224434920230151,0.0040651493148586675
391.23587,0.9999997590808045,1.0,0.99911869762045,0.9999991094594257,0.9999906439605131,1.0,0.9786492795402071,0.396530753176762,0.9999015856966883,0.9999998847517848,0.247439522551757,0.004652530373361195
392.19078,0.999999789792735,1.0,0.9992389523699784,0.9999996571050795,0.9999918367484714,1.0,0.9816653131651201,0.42801094675637524,0.9999160360233468,0.9999999389899412,0.2704190926619141,0.005324411864841279
393.1457,0.9999998165868191,1.0,0.9993428164095394,0.9999998682203889,0.9999928769343148,1.0,0.9842764918259681,0.45989473256136804,0.9999283839459219,0.9999999676471164,0.29334859834917315,0.006091098720149841
394.10061,0.9999998399610884,1.0,0.9994325193609693,0.9999999493221117,0.9999937863183457,1.0,0.9865262898813086,0.49218211059174055,0.9999388959663394,0.9999999828499908,0.3162280396135343,0.00696701784247817
395.05553,0.999999860380372,1.0,0.9995099884162748,0.9999999804668454,0.9999945773578792,1.0,0.9884608988371086,0.5246712847348028,0.999947868197851,0.999999990912857,0.3390574164549975,0.007966596135017559
396.01044,0.9999998781766908,1.0,0.9995768895516782,0.9999999924857863,0.9999952687388889,1.0,0.9901237930519255,0.557362254990555,0.999955537531057,0.9999999951871476,0.36181169666211377,0.009106321487129481
396.96536,0.9999998937152674,1.0,0.9996346623563893,0.9999999971052401,0.9999958729186902,1.0,0.9915502954420872,0.590255021358997,0.9999620816339088,0.9999999974538167,0.38449088023488315,0.010404742774345594
397.92027,0.999999907261719,1.0,0.9996845510882594,0.9999999988861336,0.9999963992402696,1.0,0.9927757289239212,0.6231477877274388,0.9999676485630313,0.9999999986519134,0.4070949671733056,0.011882469858367745
398.87519,0.9999999190816619,1.0,0.9997276302148798,0.9999999995717359,0.9999968570466139,1.0,0.9938245478241161,0.6560405540958808,0.9999724159863757,0.9999999992865808,0.4295989252659322,0.013562173587067954
399.8301,0.999999929407511,1.0,0.9997648287937224,0.9999999998351075,0.9999972587950385,1.0,0.9947239236167703,0.688731524351633,0.9999764727379172,0.999999999621724,0.45200275451276284,0.015472707766828806
400.78502,0.9999999384052766,1.0,0.9997969487572443,0.9999999999364845,0.9999976075998723,1.0,0.9954929575764603,0.7212206984946953,0.9999799372629563,0.9999999997998194,0.47428142270234863,0.017636743245522328
401.73993,0.9999999462741712,1.0,0.9998246830238484,0.9999999999755722,0.999997912492669,1.0,0.9961507979844124,0.7533062804123779,0.9999828895120708,0.9999999998940481,0.4964098976232406,0.020089316788041652
402.69485,0.9999999531138011,1.0,0.9998486300969441,0.9999999999906011,0.9999981787677875,1.0,0.9967132784737279,0.7845846778793012,0.999985406474706,0.9999999999439148,0.5183881792754387,0.022871648117790466
403.64976,0.9999999590901768,1.0,0.9998693069225677,0.9999999999963909,0.9999984110967214,1.0,0.9971940456455582,0.8148540947827754,0.9999875532957773,0.9999999999703052,0.540191235447494,0.026004347096470613
404.60468,0.9999999643029044,1.0,0.9998871598604462,0.9999999999986067,0.9999986138395309,1.0,0.997604839207002,0.8437109388974208,0.9999893832756696,0.9999999999842776,0.5617940339279576,0.029549243309187623
405.55959,0.9999999688515904,1.0,0.9999025744650768,0.9999999999994637,0.999998790733411,1.0,0.9979557490132511,0.8707516179978578,0.9999909437925033,0.9999999999916765,0.5831715425053804,0.03354755647934518
406.51451,0.9999999728358407,1.0,0.9999158836414642,0.9999999999997939,0.99999894489269,1.0,0.9982554346131005,0.8955725398587067,0.9999922763021337,0.9999999999955946,0.6042987289683134,0.03801989646864512
407.46942,0.9999999762888578,1.0,0.9999273749011147,0.9999999999999207,0.9999990794316974,1.0,0.9985113233289952,0.9175683161418979,0.9999934133770184,0.999999999997667,0.6251505611053078,0.043048702723894834
408.42434,0.9999999793102478,1.0,0.9999372964860951,0.9999999999999696,0.999999196841896,1.0,0.9987297781767392,0.9365371507347419,0.9999943816673498,0.9999999999987647,0.6456769744934654,0.04865458510679615
409.37925,0.9999999819464934,1.0,0.9999458627965161,0.9999999999999883,0.9999992993033159,1.0,0.998916248667178,0.9522772475245485,0.9999952078233206,0.9999999999993459,0.6658529369213375,0.0548993732024546
410.33417,0.9999999842473981,1.0,0.9999532588892487,0.9999999999999956,0.9999993886845546,1.0,0.9990753976969814,0.9648693249563938,0.9999959125728585,0.9999999999996535,0.685653416177475,0.061844896595975724
411.28908,0.9999999862561244,1.0,0.9999596446283527,0.9999999999999983,0.9999994665427765,1.0,0.9992112143102619,0.9746160771993125,0.9999965136827585,0.9999999999998169,0.7050283478389799,0.06953237501076319
412.244,0.9999999880091945,1.0,0.9999651579938101,0.9999999999999994,0.999999534435146,1.0,0.9993271085270187,0.9819210964786843,0.9999970259586832,0.9999999999999032,0.7239276674829543,0.07800302817022069
413.19891,0.9999999895364906,1.0,0.9999699181580661,0.9999999999999998,0.9999995939188275,1.0,0.9994259950312784,0.9872686934649648,0.9999974642062951,0.9999999999999488,0.7423263428979494,0.08729807579775191
414.15383,0.9999999908712145,1.0,0.999974028011116,1.0,0.9999996456166869,1.0,0.9995103643603569,0.9911229992173406,0.9999978373089915,0.9999999999999729,0.760174309661067,0.09747934747846239
415.10874,0.9999999920332875,1.0,0.99997757639535,1.0,0.9999996907744555,1.0,0.9995823434972465,0.9938472467386532,0.9999981541501702,0.9999999999999858,0.7774465355608583,0.10856745307405395
416.06366,0.9999999930492713,1.0,0.9999806399921128,1.0,0.9999997303264322,1.0,0.9996437491267055,0.995754220003572,0.9999984256860215,0.9999999999999926,0.7940929561744252,0.12058300244622847
417.01857,0.9999999939357671,1.0,0.9999832850515322,1.0,0.9999997645840497,1.0,0.9996961324681902,0.9970800204639443,0.999998657246584,0.9999999999999961,0.8100635070788699,0.13354660545668776
417.97349,0.9999999947093757,1.0,0.9999855687392312,1.0,0.99999979460618,1.0,0.9997408175876332,0.9979961748155561,0.9999988547541224,0.9999999999999979,0.8253331560627433,0.14747887196713366
418.9284,0.999999995383378,1.0,0.9999875404249928,1.0,0.999999820797686,1.0,0.9997789345466426,0.9986277966482753,0.9999990232425624,0.999999999999999,0.8398768709145965,0.1623798019775662
419.88332,0.999999995971055,1.0,0.9999892427334285,1.0,0.9999998436568598,1.0,0.9998114479325487,0.9990616582905584,0.9999991668574894,0.9999999999999996,0.8536696194229805,0.17824939548798538
420.83823,0.9999999964856874,1.0,0.9999907124669397,1.0,0.9999998635885647,1.0,0.9998391810410165,0.9993582985762125,0.9999992894483754,0.9999999999999998,0.8666863693764464,0.1950670426366893
421.79315,0.9999999969339155,1.0,0.9999919813980729,1.0,0.9999998809665199,1.0,0.9998628362003089,0.9995621126500293,0.9999993939763531,0.9999999999999999,0.8789020885635451,0.2128121335619762
422.74806,0.9999999973257001,1.0,0.9999930769631926,1.0,0.9999998961333015,1.0,0.9998830127588012,0.9997009483755599,0.9999994831064417,1.0,0.8903418091957257,0.23144344854044233
423.70298,0.9999999976676817,1.0,0.9999940228458634,1.0,0.9999999093691994,1.0,0.9999002220021218,0.9997957925485241,0.9999995592075472,1.0,0.9009804990615391,0.2509403777103859
424.65789,0.9999999979651724,1.0,0.9999948394963786,1.0,0.9999999209233594,1.0,0.999914900168287,0.9998605691006974,0.9999996240563491,1.0,0.9108431903724344,0.27124109148670134
425.61281,0.9999999982244807,1.0,0.9999955445700227,1.0,0.9999999310137849,1.0,0.9999274193706349,0.9999047624493766,0.999999679429527,1.0,0.9199298831284116,0.2922631504225813
426.56772,0.9999999984509189,1.0,0.9999961533130906,1.0,0.9999999397961924,1.0,0.9999380971078402,0.9999350318662801,0.9999997265115339,1.0,0.9282906417523685,0.31410960382653497
427.52264,0.9999999986484713,1.0,0.9999966788850528,1.0,0.9999999474574415,1.0,0.9999472041708136,0.9999556150697744,0.9999997667829361,1.0,0.9359254662443052,0.3365743530815439
428.47755,0.9999999988207902,1.0,0.9999971326487961,1.0,0.9999999541532485,1.0,0.9999549715442568,0.9999697004384402,0.9999998011320731,1.0,0.9428844210271197,0.35965739818760817
429.43247,0.9999999989711956,1.0,0.9999975244173266,1.0,0.9999999600081868,1.0,0.9999615962756996,0.9999793261130154,0.9999998303880622,1.0,0.9491925383122608,0.3833587391447277
430.38738,0.9999999991023438,1.0,0.9999978626598406,1.0,0.9999999651156861,1.0,0.9999672464207096,0.9999858844866778,0.9999998553504094,1.0,0.9548998825226266,0.4074722773358841
431.3423,0.9999999992168911,1.0,0.9999981546874775,1.0,0.9999999695691765,1.0,0.9999720653631553,0.9999903643603796,0.9999998766409521,1.0,0.9600314858696661,0.4319980127610773
432.29721,0.9999999993168294,1.0,0.9999984068173059,1.0,0.9999999734620876,1.0,0.9999761753474989,0.9999934316612924,0.9999998947926944,1.0,0.9646374127762771,0.45693594542030747
433.25213,0.9999999994038188,1.0,0.9999986244991576,1.0,0.9999999768567059,1.0,0.9999796806578579,0.999995510161253,0.9999999102794173,1.0,0.9687677276653577,0.48228607531357437
434.20704,0.9999999994798516,1.0,0.9999988124398508,1.0,0.9999999798090897,1.0,0.99998267028081,0.9999969348418085,0.9999999234860684,1.0,0.9724474627483567,0.5080484024408782
435.16196,0.9999999995462558,1.0,0.999998974702452,1.0,0.9999999823846397,1.0,0.9999852200465051,0.9999979074990717,0.9999999347383719,1.0,0.9757266824481722,0.5340168281852005
436.11687,0.9999999996040274,1.0,0.9999991147956696,1.0,0.9999999846331852,1.0,0.9999873946801117,0.9999985714082825,0.9999999443324412,1.0,0.978630418976253,0.5601913525465412
437.07179,0.9999999996544946,1.0,0.9999992357481556,1.0,0.9999999865952125,1.0,0.9999892493641764,0.999999025449536,0.9999999525347782,1.0,0.9812087367554972,0.5865719755249004
438.0267,0.9999999996986534,1.0,0.99999934017497,1.0,0.9999999883049789,1.0,0.9999908311759953,0.9999993341975884,0.9999999595230509,1.0,0.9834941776607884,0.6131586971202779
438.98162,0.9999999997371678,1.0,0.9999994303341784,1.0,0.9999999897967425,1.0,0.9999921802559871,0.9999995460835067,0.9999999654749272,1.0,0.9855117739035756,0.6397454187156555
439.93653,0.999999999770702,1.0,0.9999995081753211,1.0,0.999999991098532,1.0,0.9999933308483607,0.999999690165931,0.9999999705680751,1.0,0.9872915641375976,0.6665382389280514
440.89145,0.9999999997999529,1.0,0.999999575380918,1.0,0.999999992235262,1.0,0.9999943121542992,0.999999788440638,0.9999999748913285,1.0,0.9888610837954482,0.693124960523429
441.84636,0.9999999998254853,1.0,0.9999996334044898,1.0,0.9999999932256186,1.0,0.9999951490791759,0.9999998556387435,0.9999999785927441,1.0,0.9902428618674316,0.7197116821188065
442.80128,0.9999999998477639,1.0,0.9999996835004529,1.0,0.999999994091402,1.0,0.999995862865649,0.9999999014464611,0.9999999817315447,1.0,0.9914569241227067,0.7460923050971657
443.75619,0.9999999998671871,1.0,0.9999997267519819,1.0,0.9999999948450695,1.0,0.9999964716316576,0.9999999327248587,0.9999999844202531,1.0,0.9925232963304329,0.772060730841488
444.71111,0.9999999998841202,1.0,0.9999997640939392,1.0,0.9999999955021929,1.0,0.999996990829619,0.9999999541152466,0.9999999867121697,1.0,0.9934595010386245,0.7974108607347549
445.66602,0.9999999998988951,1.0,0.9999997963340619,1.0,0.9999999960752294,1.0,0.999997433637698,0.9999999686849259,0.9999999886665171,1.0,0.9942805575741509,0.8221426947769667
446.62094,0.9999999999118108,1.0,0.9999998241691869,1.0,0.9999999965766365,1.0,0.9999978112940165,0.9999999786334741,0.9999999903336347,1.0,0.9949997430219644,0.8458440357340862
447.57585,0.9999999999230662,1.0,0.9999998482012712,1.0,0.9999999970126425,1.0,0.9999981333846705,0.9999999854138236,0.9999999917549783,1.0,0.9956296996501354,0.8683087849890951
448.53077,0.9999999999328941,1.0,0.9999998689498731,1.0,0.9999999973925906,1.0,0.9999984080855565,0.9999999900349545,0.9999999929690426,1.0,0.996181226354683,0.8891247453079566
449.48568,0.9999999999414603,1.0,0.9999998868636453,1.0,0.9999999977258237,1.0,0.9999986423688747,0.9999999932031536,0.9999999940024777,1.0,0.9966638804339383,0.9082506969672669
450.4406,0.9999999999489307,1.0,0.9999999023298836,1.0,0.9999999980160791,1.0,0.9999988421811024,0.999999995362372,0.9999999948848952,1.0,0.9970861022489578,0.9253568821797967
451.39551,0.9999999999554383,1.0,0.9999999156830022,1.0,0.9999999982695854,1.0,0.9999990125946102,0.9999999968354836,0.9999999956370229,1.0,0.9974553361291041,0.9402784220519311
452.35043,0.9999999999611159,1.0,0.9999999272117027,1.0,0.9999999984907028,1.0,0.9999991579345535,0.9999999978404284,0.9999999962795885,1.0,0.9977781377602337,0.9529740968602665
453.30534,0.9999999999660962,1.0,0.9999999371652721,1.0,0.9999999986834798,1.0,0.9999992818902749,0.9999999985265352,0.9999999968273982,1.0,0.9980602745638646,0.96352634605161
454.26026,0.9999999999704124,1.0,0.9999999457588941,1.0,0.9999999988516534,1.0,0.9999993876079594,0.9999999989947022,0.999999997295257,1.0,0.9983068138105602,0.9720794386578749
455.21517,0.9999999999741975,1.0,0.9999999531783801,1.0,0.9999999989983384,1.0,0.9999994777710619,0.9999999993135401,0.9999999976920487,1.0,0.9985222052262276,0.9788600831577813
456.17009,0.9999999999774944,1.0,0.9999999595841458,1.0,0.9999999991263373,1.0,0.9999995546679639,0.9999999995314799,0.9999999980325789,1.0,0.9987103515829541,0.9841362077534531
457.125,0.999999999980373,1.0,0.9999999651147224,1.0,0.9999999992381418,1.0,0.9999996202509358,0.9999999996802036,0.9999999983221778,1.0,0.9988746747840445,0.9881757406470142
458.07992,0.9999999999828831,1.0,0.9999999698896599,1.0,0.9999999993356202,1.0,0.9999996761845021,0.9999999997817071,0.9999999985691362,1.0,0.99901817243682,0.9912466100405889
459.03483,0.9999999999850745,1.0,0.9999999740121964,1.0,0.9999999994206413,1.0,0.9999997238883723,0.9999999998511251,0.9999999987799689,1.0,0.9991434699196172,0.9935549145511952
459.98975,0.999999999986987,1.0,0.9999999775714937,1.0,0.9999999994947623,1.0,0.9999997645733073,0.9999999998983454,0.9999999989597097,1.0,0.9992528641881588,0.9952655330724482
460.94466,0.9999999999886536,1.0,0.9999999806444942,1.0,0.9999999995595403,1.0,0.9999997992720949,0.9999999999306328,0.9999999991130963,1.0,0.9993483658296685,0.9965309785809414
461.89958,0.9999999999901079,1.0,0.9999999832976223,1.0,0.9999999996159097,1.0,0.9999998288656342,0.9999999999526286,0.9999999992436822,1.0,0.9994317326060338,0.9974625443298648
462.85449,0.9999999999913762,1.0,0.9999999855882612,1.0,0.999999999665116,1.0,0.9999998541049177,0.9999999999676624,0.9999999993553169,1.0,0.9995045014950381,0.9981467917383661
