temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_3_diff_reaction_7_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_5_diff_reaction_7_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion,rate_10_diff_reaction_7_conversion
181.30748,0.11361004969195812,0.0010278112205122437,6.0841347615240326e-05,4.352199816659243e-06,2.2180072855894526e-05,5.185035036930367e-69,1.4833166260371782e-19,2.189106311069659e-21,0.04971238855103816,0.00023777945173201662,1.036815317315829e-06,3.702540506359349e-06,1.35933372585599e-05,2.5495479748580865e-100,1.9834165271419804e-22,1.5206137765371956e-19,0.02748115179267442,2.9370594702637062e-05,2.6211124301854775e-06,7.65491717526009e-06,2.0993295009785787e-10,3.397681159793342e-78,1.5153267353809852e-25,6.763684459273945e-27
182.2624,0.12040193553815592,0.0011579142070263636,6.85835674604479e-05,4.903301657858704e-06,2.4019439227314996e-05,1.3480559284355643e-68,1.8830289706721284e-19,2.7781161839673295e-21,0.05328085719827597,0.00026445820601299965,1.188419700219423e-06,4.073077880460732e-06,1.4554973695015082e-05,8.416868839459828e-100,2.518478940287677e-22,1.8406016660512292e-19,0.029345256795424563,3.2662820102981246e-05,2.914153100129015e-06,8.28887842858589e-06,2.365538299303433e-10,7.52275208584119e-78,1.9235616077281775e-25,8.58962117032358e-27
183.21731,0.12755982370825755,0.0013043965869296715,7.728500038382276e-05,5.525555145222416e-06,2.600732586475078e-05,3.4991711815610147e-68,2.390312626186173e-19,3.528991365447566e-21,0.05708913380780765,0.0002940450709502036,1.3621466111003654e-06,4.4810089345173e-06,1.558489200861501e-05,2.7718948372245516e-99,3.1973606772215794e-22,2.2279554270419014e-19,0.03133047820866443,3.632426704355095e-05,3.2399191240764e-06,8.975401613236505e-06,2.665367670501613e-10,1.6662990448661832e-77,2.4421996216535415e-25,1.0903196765629791e-26
184.17223,0.13509888438601317,0.0014695221788206733,8.708267682510316e-05,6.225428610219853e-06,2.8160869721972878e-05,9.105801362579478e-68,3.035740491460739e-19,4.48219818265601e-21,0.061151018343557406,0.00032691936532487463,1.5612493628965017e-06,4.929733093979526e-06,1.6683092199359685e-05,9.150529066933199e-99,4.056186970933143e-22,2.698652862359441e-19,0.03344396624469473,4.038570398603163e-05,3.6021292922553408e-06,9.718777499115998e-06,3.003226870031915e-10,3.695336252110137e-77,3.1033347136623594e-25,1.383986649081941e-26
185.12714,0.14303440868192868,0.0016559542986976108,9.811362722402722e-05,7.014565049496077e-06,3.0491495434828626e-05,2.3637271423586514e-67,3.851017794965454e-19,5.691691738453516e-21,0.06548077947787617,0.00036346040791825903,1.7889812685456772e-06,5.424349497023115e-06,1.786095458010656e-05,3.0242205377593056e-98,5.153576124009031e-22,3.2643534497594193e-19,0.03569319509212008,4.4908667853794204e-05,4.00524615293909e-06,1.0523296856128438e-05,3.3840763102854854e-10,8.184102526626242e-77,3.937777062799702e-25,1.7573013060294774e-26
186.08206,0.15138176663940858,0.001865024604559605,0.00011051488202033315,7.903313793402251e-06,3.301633995708902e-05,6.151063040148673e-67,4.887099368169362e-19,7.224915911416155e-21,0.07009313639366763,0.0004041739571053517,2.0505476287484447e-06,5.9682575690985385e-06,1.9124169307284374e-05,9.965299469085548e-98,6.544056790018229e-22,3.950967139809775e-19,0.038085970761174995,4.9939311339366855e-05,4.4537322544009e-06,1.139539583912992e-05,3.8128764036534703e-10,1.8137869958389034e-76,4.996876967474022e-25,2.2308528447408658e-26
187.03697,0.1601563257744492,0.0021007280704040186,0.00012449198687362824,8.905905171171224e-06,3.575254024252506e-05,1.5979829010546345e-66,6.206263338423518e-19,9.171795872978685e-21,0.07500321143370098,0.0004494393316673987,2.3498524190302184e-06,6.566556448381506e-06,2.0472736380893118e-05,3.2846572557619575e-97,8.30942194931422e-22,4.780085557983789e-19,0.04063042582378941,5.5523787135277785e-05,4.952050144914022e-06,1.2339365218024515e-05,4.2962410333240657e-10,4.0151009470941363e-76,6.344822300695884e-25,2.8322741353239793e-26
187.99189,0.16937339761123713,0.0023657280122290937,0.00014025048744351976,1.003527584574195e-05,3.871723324490774e-05,4.1495717385385474e-66,7.882111128960988e-19,1.1644738087434553e-20,0.0802264976884773,0.0004997622899793952,2.693402265266689e-06,7.2243452730477225e-06,2.1918036113790255e-05,1.0839312225216487e-96,1.0551912827338858e-21,5.786255305038713e-19,0.04333502387116027,6.173901639574064e-05,5.506149888842793e-06,1.336164114766832e-05,4.840784082485466e-10,8.905846290969892e-76,8.058638510077965e-25,3.5962417206592856e-26
188.9468,0.17904814154343418,0.0026640194040321937,0.00015806444460948407,1.1306949812641178e-05,4.192755591800805e-05,1.0785991136478768e-65,1.000522910683785e-18,1.4787622829079374e-20,0.08577879299498484,0.0005556485904163359,3.0870531307459778e-06,7.94842289399813e-06,2.346575866240451e-05,3.576583877417813e-96,1.3394218894622367e-21,7.004022981731797e-19,0.04620854890473113,6.864653604412634e-05,6.122725308597089e-06,1.4466514397965404e-05,5.452568277393517e-10,1.972099744278908e-75,1.0228188617835056e-24,4.566101279347369e-26
189.90172,0.18919549863552726,0.002999597219810681,0.00017807088881125938,1.2742919398865126e-05,4.540064521559701e-05,2.8063565775943827e-65,1.2705835174697216e-18,1.8775804182210927e-20,0.09167615122796166,0.0006178568705407135,3.5379623039313458e-06,8.745588162133675e-06,2.5121594183164614e-05,1.1808729055638993e-95,1.7006742193567833e-21,8.476571839009603e-19,0.04926010587110075,7.632326723464852e-05,6.807726468541246e-06,1.5667929971103977e-05,6.14151444283051e-10,4.374403230213966e-75,1.2988267157289344e-24,5.796034909638963e-26
190.85663,0.19983008012524892,0.0033779248528375493,0.00020061239614819115,1.4360002266234438e-05,4.915935040936927e-05,7.291660722409153e-65,1.613113217900522e-18,2.3856576368274803e-20,0.09793479583735996,0.0006870193283212714,4.054588398461189e-06,9.622639928355296e-06,2.6896922988928025e-05,3.890833740630498e-95,2.1593965175058966e-21,1.0260040103102666e-18,0.052499103455796725,8.486151535236358e-05,7.566359674994059e-06,1.6965887867084044e-05,6.91864571744344e-10,9.695840434117918e-75,1.6486506236365128e-24,7.356479339260015e-26
191.81155,0.21096608781022277,0.0038036692317365184,0.00022603154271962485,1.6184071740627022e-05,5.323223308894316e-05,1.896260518085575e-64,2.047927779769703e-18,3.028622612586006e-20,0.10457105239851437,0.0007638946013205023,4.646691353149046e-06,1.058637704356394e-05,2.8797435236123474e-05,1.2838817630001344e-94,2.7414898943548455e-21,1.2419202650430827e-18,0.05593524926909813,9.43535857823279e-05,8.414243846911909e-06,1.837111501066577e-05,7.794985239879297e-10,2.1468084608221985e-74,2.093472583599727e-24,9.339544135236767e-26
192.76646,0.22261718563619148,0.004282695377833116,0.00025467090462490594,1.8241001147920785e-05,5.7642142526013345e-05,4.9169755543893994e-64,2.6005046188117876e-18,3.846941672642312e-20,0.11160124069241165,0.0008493677666946471,5.323380444220881e-06,1.1646997784111017e-05,3.082882108117969e-05,4.236716446492514e-94,3.477626717536186e-21,1.5031789332697906e-18,0.05957852532939174,0.00010490716814044057,9.358816564750215e-06,1.989433832660932e-05,8.787067718108568e-10,4.759672411659931e-74,2.6576839873625918e-24,1.1859011703895756e-25
193.72138,0.23479640453038175,0.004821574490689805,0.000286941573183249,2.055666381399364e-05,6.241764031019817e-05,1.277769991022549e-63,3.3025489634964033e-18,4.881081144142038e-20,0.11904158760939804,0.0009443239015999469,6.104175549303769e-06,1.2814700426347945e-05,3.300246083695412e-05,1.3977236051779063e-93,4.418245991601231e-21,1.819712162708099e-18,0.06343917674094017,0.00011664533627344342,1.0407515408964398e-05,2.154628473967486e-05,9.900404721454752e-10,1.0550085196483478e-73,3.376588165080918e-24,1.5055755500688884e-25
194.67629,0.24751599561741974,0.005427661051104132,0.00032331349428773616,2.3156933064723494e-05,6.758728803111594e-05,3.3259063224558243e-63,4.191427690234183e-18,6.198484905661255e-20,0.12690809659527716,0.0010499009623801405,6.995583294273398e-06,1.4099683246626135e-05,3.5329734816304226e-05,4.618997805351412e-93,5.611060288422848e-21,2.202747598604115e-18,0.0675276786187006,0.00012969116402807834,1.1575215540465296e-05,2.3326954249862386e-05,1.115704252721183e-09,2.337513169510092e-73,4.288055961830938e-24,1.9119412869493706e-25
195.63121,0.2607873165831754,0.006109182042194664,0.0003642918306544622,2.6093555551866164e-05,7.318535959630867e-05,8.635041840808002e-63,5.323757278435175e-18,7.87109309434777e-20,0.13521644145177658,0.0011672369053789666,8.017123556756841e-06,1.5512144521297002e-05,3.782202333208748e-05,1.5228750131319702e-92,7.12423042496227e-21,2.6648083837323415e-18,0.07185471754482689,0.00014419849371277255,1.2869354539708328e-05,2.525780070669224e-05,1.2573515843350288e-09,5.180079445696197e-73,5.443437676021105e-24,2.427754862296329e-25
196.58612,0.2746206619495892,0.006875328833802936,0.00041045923571319387,2.9405341264238514e-05,7.924041659539468e-05,2.2479985757200536e-62,6.761815855450436e-18,9.993327140208078e-20,0.14398181423491427,0.0012974696869401633,9.188316214381173e-06,1.706738166488767e-05,4.049070669716132e-05,5.0253715641142734e-92,9.046365463269103e-21,3.2261906460376642e-18,0.07643114931089086,0.00016035193609763887,1.4312245148059758e-05,2.734955103492458e-05,1.416635937784062e-09,1.1477751532330732e-72,6.906921180661983e-24,3.083358251130174e-25
197.54104,0.28902512601138775,0.007736362916138573,0.0004624720167550573,3.313110019065741e-05,8.580958220761065e-05,5.829376630125725e-62,8.584866492454035e-18,1.2686586024679105e-19,0.15321880121973788,0.0014428752197512085,1.0528681144773461e-05,1.878409151737573e-05,4.3347165224383224e-05,1.6568270781402666e-91,1.1486522710481324e-20,3.904167685898707e-18,0.08126797217245266,0.00017835148618363276,1.5911324945975e-05,2.9612932159319576e-05,1.59631309773003e-09,2.545130965769003e-72,8.768369497968363e-24,3.9123443543663576e-25
198.49595,0.30400840317084565,0.008703723098248224,0.0005210690419111207,3.732257898287867e-05,9.289285643295654e-05,1.5143247992062516e-61,1.0900480500325064e-17,1.610374253919994e-19,0.16294121115223023,0.0016034535038121018,1.2070751477312165e-05,2.067077264238736e-05,4.640846938303936e-05,5.466111648186713e-91,1.4581023800521405e-20,4.724649453883409e-18,0.08637627487377592,0.00019835098627918153,1.768890667482032e-05,3.206939792939756e-05,1.7985876919023317e-09,5.636541427749177e-72,1.113048322475715e-23,4.968895270255612e-25
199.45087,0.3195766176293638,0.009790148020551483,0.0005870825655571341,4.205739761853602e-05,0.0001006044856299057,3.9400505101775045e-61,1.3838875781706642e-17,2.0442632060927056e-19,0.17316193609442193,0.001782997726935305,1.3834047089624353e-05,2.2744422167174914e-05,4.9685999485987195e-05,1.8031637595688916e-90,1.8513902939184674e-20,5.717864225654364e-18,0.09176720196792071,0.00022050427869271252,1.9667303075961968e-05,3.472967526991868e-05,2.026766661895064e-09,1.2498898397531794e-71,1.4134475681651584e-23,6.307193097048667e-25
200.40578,0.33573408299207824,0.011009797735216199,0.0006614493277791475,4.738730274938527e-05,0.00010894446979845813,1.0233206835810472e-60,1.7569901774828914e-17,2.597303010416473e-19,0.18389276446613342,0.001981507889120819,1.5857607736964168e-05,2.5022037218990756e-05,5.3191135846084184e-05,5.9448020169348255e-90,2.3503274740747093e-20,6.922676927063478e-18,0.0974518916781954,0.00024511904804108025,2.1868826890766208e-05,3.760449110564313e-05,2.2836057923699756e-09,2.7716677451861445e-71,1.7947235338479134e-23,8.008510982121619e-25
201.3607,0.352483083744269,0.0123783915327614,0.0007452241203870458,5.338991435306015e-05,0.00011796993211785048,2.659541328245619e-60,2.2303039453509066e-17,3.2987193476075913e-19,0.19514423030139183,0.002202777178181105,1.8173966548710067e-05,2.752061492508724e-05,5.6946639089045255e-05,1.962243453354455e-89,2.9835414636445846e-20,8.382270809057316e-18,0.10344143364037796,0.00027250297894113935,2.43157908605993e-05,4.071529928609122e-05,2.5735143387858627e-09,6.140635183628935e-71,2.2787000963475722e-23,1.0170376702325785e-24
202.31561,0.3698235756562947,0.01391334057519399,0.0008395942436259404,6.015578907013335e-05,0.00012773799576731943,6.904561322445312e-60,2.830438627097433e-17,4.188978544811704e-19,0.2069254156068439,0.002448069990053651,2.0828669905991883e-05,3.027414953996908e-05,6.096388952772785e-05,6.474583900422896e-89,3.7878391037871604e-20,1.0148465772771751e-17,0.10974679740326743,0.0003029637560097444,2.7037945307282923e-05,4.40835536607833e-05,2.8997992427368236e-09,1.3605960757451029e-70,2.892978041058678e-23,1.2911990873812771e-24
203.27053,0.3877528968814073,0.01563389597637826,0.0009458960868593782,6.777548354117754e-05,0.0001383057839261016,1.7934748045918371e-59,3.594761099133103e-17,5.317539446317928e-19,0.21924379328060484,0.0027211795125509177,2.3873770815815144e-05,3.3299638190888625e-05,6.526564778784688e-05,2.1302671488523159e-88,4.8102513582056885e-20,1.2286036694626634e-17,0.11637878348454779,0.0003368090638637501,3.0065040552638756e-05,4.7730708079239684e-05,3.2674209166140034e-09,3.0163670042979516e-70,3.676070091787569e-23,1.639589979133477e-24
204.22544,0.40626538417855645,0.017561285163815003,0.0010656335591634856,7.636542773264332e-05,0.00014978754295267037,4.665442509562519e-59,4.562902897044952e-17,6.747349672130594e-19,0.2321050241290067,0.003024634537547881,2.7361322285185374e-05,3.66310751323506e-05,6.987467449511726e-05,7.038875453878609e-88,6.105306880469158e-20,1.487271342632577e-17,0.123347943936862,0.00037450042942843817,3.342682691848848e-05,5.167821639098071e-05,3.6818909297408995e-09,6.682033279649056e-70,4.664563336150267e-23,2.0817159008594417e-24
205.18036,0.4253519832055047,0.019718861024337404,0.001200499054984249,8.604205161098128e-05,0.0001621832728470257,1.2114251178629907e-58,5.79148050024303e-17,8.563838135112722e-19,0.24551279842739684,0.0033622282528570032,3.136289719873517e-05,4.030245461885972e-05,7.48080401188252e-05,2.3273074796022863e-87,7.747982569234927e-20,1.8003499119951607e-17,0.13066452841119575,0.0004163455373206633,3.7167929887564605e-05,5.595825937028689e-05,4.1487208514410065e-09,1.4807753038847718e-69,5.922645647157337e-23,2.6452097226670438e-24
206.13527,0.44499974702274003,0.02213222801212356,0.0013523962697057313,9.694765846851992e-05,0.0001756072199676409,3.145140425193848e-58,7.3540953319604e-17,1.0870418782414285e-18,0.25946863293688655,0.0037364894503532585,3.5943561815221445e-05,4.434777090492069e-05,8.008850528468562e-05,7.67053214496945e-87,9.840519649944848e-20,2.17906702279652e-17,0.13833839892810829,0.0004629597567741347,4.132553736214424e-05,6.059229086667853e-05,4.67507572183487e-09,3.2801101857803536e-69,7.520923685120402e-23,3.360413419576692e-24
207.09019,0.4651913102953871,0.024829375980325388,0.001523466783555381,0.0001092374882605267,0.00019017363067298933,8.179665485700222e-58,9.335672111312137e-17,1.3801979371187425e-18,0.27397171527178665,0.004152475713786596,4.119440889690386e-05,4.878402111778587e-05,8.57388306184134e-05,2.531084324115769e-86,1.2491975429736898e-19,2.6368094828300907e-17,0.14637897308827047,0.0005148046147141343,4.5951712405415314e-05,6.561249165443614e-05,5.270325208772433e-09,7.271188088708319e-69,9.549260472254251e-23,4.2652544603639e-24
208.0451,0.48590423556938667,0.02784077499511818,0.0017161186324507168,0.000123079717605208,0.00020593962814230763,2.122366223337583e-57,1.1855105445059347e-16,1.752488146858644e-18,0.2890187060769471,0.004614958114787531,4.7213037831917785e-05,5.367919376646469e-05,9.177039643286601e-05,8.34727385220682e-86,1.5859119787621917e-19,3.193873420040757e-17,0.15479513643660683,0.0005723416380659438,5.1098518080565764e-05,7.105104250784022e-05,5.937225096915443e-09,1.6114727614620644e-68,1.21231941799779e-22,5.413914943279396e-24
209.00002,0.5071103181370658,0.03119946868492633,0.0019330594008505257,0.00013873307976134292,0.0002230194587340691,5.520670639179387e-57,1.5053936531727152e-16,2.2245952968911276e-18,0.304603590004371,0.005128604423838485,5.411006126014995e-05,5.905028597820951e-05,9.825717476161693e-05,2.752152504371578e-85,2.0139619092787489e-19,3.867532134807143e-17,0.16359518558368222,0.0006363400383716999,5.681801745078354e-05,7.694012420117126e-05,6.692310094234389e-09,3.5735134571460758e-68,1.539035691621565e-22,6.871413386224059e-24
209.95493,0.5287747595746957,0.034941106999210096,0.0021773318496691946,0.00015632694135832105,0.00024147024562751047,1.4342531597475784e-56,1.9113338105427712e-16,2.8225976869322738e-18,0.32071748603885586,0.0056989998571141225,6.204814482849264e-05,6.496528626202976e-05,0.00010519916560466616,9.079655397569535e-85,2.557203620459794e-19,4.679377252602532e-17,0.17278674101560115,0.0007074151848651117,6.317714874016741e-05,8.331191750870978e-05,7.541091770052765e-09,7.918715778319448e-68,1.9536893512698139e-22,8.724441146399057e-24
210.90985,0.5508552987029443,0.039103963786351226,0.0024523552994695093,0.0001761200356549214,0.0002614633583603416,3.7226736417959305e-56,2.426543773174223e-16,3.582465385555986e-18,0.3373485077998863,0.006332323138242161,7.109235479570275e-05,7.14751859996825e-05,0.00011259636896201371,2.9915675025675936e-84,3.245627871768269e-19,5.663955374184174e-17,0.18237669378145152,0.000786490131396743,7.025028775327157e-05,9.020933012949642e-05,8.494593263017566e-09,1.758535530339677e-67,2.4800299099564454e-22,1.107594421048078e-23
211.86476,0.5733012383403499,0.04372886688160795,0.0027619697542642543,0.00019837109590992315,0.00028311304329103594,9.684008997531889e-56,3.083294934330799e-16,4.5491609784796436e-18,0.3544815856370446,0.007035403143241375,8.150295619680792e-05,7.863097657292479e-05,0.00012056258796223415,9.881515097383146e-84,4.11808632887208e-19,6.85581310030932e-17,0.19237112240416998,0.0008743340895087303,7.813412303601648e-05,9.767526976257183e-05,9.569349281099277e-09,3.892852970034968e-67,3.14758378926632e-22,1.4061377824096058e-23
212.81968,0.5960524731260818,0.048859096901107124,0.0031104871509006703,0.00022346822201149485,0.0003065335467780667,2.5130847251358263e-55,3.9155571816585287e-16,5.776639568564102e-18,0.3720983383395261,0.00781578502842913,9.341008154932194e-05,8.651764361801846e-05,0.00012909782260532747,3.263495984464044e-83,5.229107645340214e-19,8.298133681924531e-17,0.20277524616519157,0.0009720239553600648,8.691046797341178e-05,0.00010576337103173688,1.0781894532268385e-08,8.620892500122293e-67,3.9948637130057755e-22,1.784870649182215e-23
213.77459,0.6190385067470302,0.05454016738510849,0.003502745691629814,0.0002517995138478052,0.00033189623835914393,6.540704773540926e-55,4.968623698685451e-16,7.336841292957168e-18,0.3901769107133229,0.008681795979010119,0.00010707399588827247,9.518617851672054e-05,0.00013820207289129367,1.0767019617407883e-82,6.640036556437784e-19,1.0042737020165685e-16,0.21359334896912674,0.0010806153948711744,9.665369837001163e-05,0.00011451654163603221,1.2148763724495383e-08,1.9053206443027526e-66,5.073219979583265e-22,2.266007681648706e-23
