temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_cumulative
93.70139;100.01448;100.05038;99.98751;0.000312943;-0.001060109;-0.00121146;1.86E-05;1.35E-10;8.09853E-13;2.04E-04;6.99E-155;6.32E-30;4.84E-19;0.000222434;7.35E-06;2.36E-23;3.37889E-13;2.75E-04;1.04E-162;1.07E-31;5.24E-23;0.000282475;3.81E-06;1.14E-13;8.75E-13;1.88E-05;2.62E-165;1.67E-44;8.98E-29;2.26E-05
94.65631;100.01414;100.05038;99.98955;0.000345375;-0.000329449;0.0000856;2.02E-05;1.55E-10;9.49567E-13;2.12E-04;2.73E-154;8.02E-30;5.55E-19;0.000231752;7.99E-06;3.25E-23;3.96181E-13;2.85E-04;4.06E-162;1.36E-31;6.15E-23;0.000292651;4.12E-06;1.34E-13;1.00E-12;1.96E-05;9.31E-165;2.29E-44;1.09E-28;2.38E-05
95.61122;100.01859;100.05038;99.98827;-0.000172836;0.000953564;0.001115092;2.19E-05;1.77E-10;1.11338E-12;2.20E-04;1.07E-153;1.02E-29;6.36E-19;0.000241494;8.68E-06;4.47E-23;4.64528E-13;2.95E-04;1.59E-161;1.73E-31;7.21E-23;0.000303213;4.46E-06;1.57E-13;1.15E-12;2.05E-05;3.31E-164;3.15E-44;1.32E-28;2.50E-05
96.56614;100.02062;100.04959;99.98704;-0.000998435;0.001599897;0.002114791;2.37E-05;2.03E-10;1.30546E-12;2.28E-04;4.19E-153;1.29E-29;7.29E-19;0.000251682;9.43E-06;6.14E-23;5.44668E-13;3.05E-04;6.21E-161;2.20E-31;8.45E-23;0.000314177;4.83E-06;1.84E-13;1.32E-12;2.14E-05;1.17E-163;4.33E-44;1.59E-28;2.63E-05
97.52105;100.0209;100.04607;99.97785;-0.001686169;0.001863983;0.002717904;2.56E-05;2.33E-10;1.53067E-12;2.37E-04;1.64E-152;1.64E-29;8.36E-19;0.00026234;1.02E-05;8.45E-23;6.38631E-13;3.15E-04;2.43E-160;2.79E-31;9.91E-23;0.00032556;5.23E-06;2.16E-13;1.51E-12;2.24E-05;4.17E-163;5.96E-44;1.93E-28;2.76E-05
98.47597;100.01517;100.04319;99.97701;-0.000869339;0.002049942;0.00259065;2.78E-05;2.67E-10;1.79474E-12;2.46E-04;6.41E-152;2.08E-29;9.58E-19;0.000273491;1.11E-05;1.16E-22;7.48807E-13;3.26E-04;9.51E-160;3.55E-31;1.16E-22;0.000337379;5.67E-06;2.54E-13;1.73E-12;2.34E-05;1.48E-162;8.19E-44;2.33E-28;2.90E-05
99.43088;100.01931;100.04128;99.97701;0.000896874;0.002133434;0.001962509;3.01E-05;3.06E-10;2.10436E-12;2.55E-04;2.51E-151;2.65E-29;1.10E-18;0.000285163;1.21E-05;1.60E-22;8.77987E-13;3.38E-04;3.72E-159;4.50E-31;1.36E-22;0.000349655;6.14E-06;2.97E-13;1.98E-12;2.44E-05;5.27E-162;1.13E-43;2.82E-28;3.05E-05
100.3858;100.02103;100.0408;99.9766;0.001028203;0.002600342;0.001371232;3.25E-05;3.50E-10;2.4674E-12;2.65E-04;9.81E-151;3.36E-29;1.26E-18;0.000297383;1.31E-05;2.20E-22;1.02946E-12;3.49E-04;1.46E-158;5.72E-31;1.60E-22;0.000362405;6.65E-06;3.49E-13;2.27E-12;2.55E-05;1.87E-161;1.55E-43;3.42E-28;3.21E-05
101.34071;100.02103;100.04007;99.97533;-0.000553695;0.003066147;0.001162955;3.52E-05;4.02E-10;2.89307E-12;2.75E-04;3.84E-150;4.27E-29;1.44E-18;0.000310179;1.43E-05;3.02E-22;1.20705E-12;3.61E-04;5.69E-158;7.26E-31;1.87E-22;0.000375652;7.20E-06;4.09E-13;2.61E-12;2.66E-05;6.65E-161;2.13E-43;4.14E-28;3.38E-05
102.29563;100.02207;100.036;99.97367;-0.001822828;0.002869366;0.001827713;3.82E-05;4.60E-10;3.39217E-12;2.85E-04;1.50E-149;5.42E-29;1.65E-18;0.000323584;1.55E-05;4.15E-22;1.41529E-12;3.74E-04;2.23E-157;9.21E-31;2.20E-22;0.000389417;7.79E-06;4.79E-13;2.99E-12;2.78E-05;2.36E-160;2.93E-43;5.01E-28;3.56E-05
103.25054;100.01726;100.03319;99.972;-0.001902857;0.002377494;0.002511419;4.13E-05;5.28E-10;3.97738E-12;2.96E-04;5.87E-149;6.88E-29;1.89E-18;0.000337631;1.69E-05;5.70E-22;1.65945E-12;3.87E-04;8.71E-157;1.17E-30;2.58E-22;0.000403722;8.44E-06;5.62E-13;3.42E-12;2.90E-05;8.39E-160;4.02E-43;6.06E-28;3.75E-05
104.20546;100.01655;100.02918;99.9696;-0.001217409;0.001794188;0.00244025;4.47E-05;6.05E-10;4.66355E-12;3.08E-04;2.30E-148;8.73E-29;2.17E-18;0.000352354;1.83E-05;7.84E-22;1.94574E-12;4.00E-04;3.41E-156;1.49E-30;3.02E-22;0.000418594;9.14E-06;6.59E-13;3.92E-12;3.03E-05;2.98E-159;5.53E-43;7.34E-28;3.95E-05
105.16037;100.02843;100.02479;99.96572;-0.000882589;0.000779002;0.002264459;4.84E-05;6.93E-10;5.46808E-12;3.19E-04;8.99E-148;1.11E-28;2.49E-18;0.000367791;1.99E-05;1.08E-21;2.28141E-12;4.14E-04;1.33E-155;1.89E-30;3.54E-22;0.000434056;9.89E-06;7.72E-13;4.50E-12;3.17E-05;1.06E-158;7.60E-43;8.88E-28;4.16E-05
106.11529;100.03274;100.02768;99.96197;-0.000607059;-0.000776791;0.001984922;5.25E-05;7.95E-10;6.41142E-12;3.32E-04;3.52E-147;1.41E-28;2.85E-18;0.000383982;2.16E-05;1.48E-21;2.67499E-12;4.29E-04;5.22E-155;2.39E-30;4.15E-22;0.000450136;1.07E-05;9.06E-13;5.15E-12;3.31E-05;3.76E-158;1.04E-42;1.08E-27;4.38E-05
107.0702;100.02445;100.03239;99.96197;0.000240919;-0.00210755;0.001690983;5.68E-05;9.11E-10;7.51749E-12;3.44E-04;1.38E-146;1.79E-28;3.27E-18;0.00040097;2.35E-05;2.04E-21;3.13647E-12;4.43E-04;2.04E-154;3.04E-30;4.87E-22;0.000466863;1.16E-05;1.06E-12;5.91E-12;3.45E-05;1.34E-157;1.44E-42;1.30E-27;4.61E-05
108.02512;100.02103;100.03279;99.9628;0.001228613;-0.002690527;0.001404402;6.15E-05;1.04E-09;8.81439E-12;3.57E-04;5.39E-146;2.27E-28;3.75E-18;0.0004188;2.55E-05;2.80E-21;3.67756E-12;4.59E-04;7.99E-154;3.86E-30;5.71E-22;0.000484266;1.26E-05;1.25E-12;6.77E-12;3.61E-05;4.74E-157;1.97E-42;1.58E-27;4.86E-05
108.98003;100.02103;100.03519;99.96071;0.00232693;-0.0026136;0.001026574;6.66E-05;1.20E-09;1.0335E-11;3.71E-04;2.11E-145;2.88E-28;4.29E-18;0.000437519;2.78E-05;3.85E-21;4.312E-12;4.75E-04;3.13E-153;4.90E-30;6.69E-22;0.000502378;1.36E-05;1.46E-12;7.76E-12;3.77E-05;1.69E-156;2.72E-42;1.91E-27;5.13E-05
109.93495;100.02103;100.03799;99.95905;0.002735435;-0.001656805;0.000837283;7.21E-05;1.37E-09;1.2118E-11;3.85E-04;8.24E-145;3.66E-28;4.92E-18;0.000457179;3.02E-05;5.29E-21;5.0559E-12;4.91E-04;1.22E-152;6.22E-30;7.85E-22;0.000521231;1.47E-05;1.71E-12;8.89E-12;3.93E-05;5.99E-156;3.73E-42;2.31E-27;5.41E-05
110.88986;100.01965;100.04039;99.95817;0.001455358;-0.000515298;0.001179864;7.81E-05;1.57E-09;1.42085E-11;4.00E-04;3.23E-144;4.64E-28;5.64E-18;0.000477835;3.28E-05;7.28E-21;5.92812E-12;5.08E-04;4.78E-152;7.90E-30;9.20E-22;0.000540863;1.59E-05;2.01E-12;1.02E-11;4.11E-05;2.13E-155;5.13E-42;2.79E-27;5.70E-05
111.84478;100.01828;100.03919;99.95654;-0.000139714;0.0000847;0.001275611;8.45E-05;1.80E-09;1.66598E-11;4.15E-04;1.26E-143;5.90E-28;6.47E-18;0.000499545;3.56E-05;1.00E-20;6.95083E-12;5.26E-04;1.87E-151;1.00E-29;1.08E-21;0.000561309;1.73E-05;2.35E-12;1.17E-11;4.29E-05;7.55E-155;7.06E-42;3.38E-27;6.02E-05
112.79969;100.01762;100.03798;99.95611;-0.000286371;0.000675928;0.000535318;9.15E-05;2.06E-09;1.95338E-11;4.31E-04;4.94E-143;7.49E-28;7.41E-18;0.000522372;3.87E-05;1.38E-20;8.14995E-12;5.44E-04;7.32E-151;1.27E-29;1.27E-21;0.000582611;1.87E-05;2.76E-12;1.34E-11;4.48E-05;2.68E-154;9.70E-42;4.09E-27;6.35E-05
113.75461;100.01618;100.03722;99.95611;-0.000335838;0.001227607;-0.000246795;9.91E-05;2.37E-09;2.29038E-11;4.47E-04;1.93E-142;9.50E-28;8.50E-18;0.000546381;4.20E-05;1.89E-20;9.55596E-12;5.63E-04;2.87E-150;1.62E-29;1.48E-21;0.000604811;2.02E-05;3.24E-12;1.53E-11;4.68E-05;9.53E-154;1.33E-41;4.96E-27;6.70E-05
114.70952;100.01758;100.03599;99.95528;-0.0000735;0.001245183;-0.000501372;0.000107332;2.71E-09;2.6855E-11;4.64E-04;7.56E-142;1.21E-27;9.74E-18;0.000571643;4.57E-05;2.60E-20;1.12045E-11;5.82E-04;1.12E-149;2.05E-29;1.74E-21;0.000627953;2.19E-05;3.79E-12;1.76E-11;4.89E-05;3.39E-153;1.83E-41;6.00E-27;7.08E-05
115.66444;100.01793;100.03479;99.95489;0.000904481;0.00089416;-0.00033587;0.000116219;3.11E-09;3.1488E-11;4.82E-04;2.96E-141;1.53E-27;1.12E-17;0.000598236;4.96E-05;3.57E-20;1.31375E-11;6.02E-04;4.39E-149;2.61E-29;2.04E-21;0.000652085;2.37E-05;4.45E-12;2.02E-11;5.10E-05;1.20E-152;2.52E-41;7.26E-27;7.48E-05
116.61935;100.02069;100.03399;99.95828;0.001778547;0.000525803;0.0000753;0.000125843;3.56E-09;3.69202E-11;5.00E-04;1.16E-140;1.95E-27;1.28E-17;0.000626238;5.39E-05;4.91E-20;1.54039E-11;6.23E-04;1.72E-148;3.31E-29;2.39E-21;0.000677258;2.57E-05;5.22E-12;2.31E-11;5.33E-05;4.27E-152;3.46E-41;8.79E-27;7.90E-05
117.57427;100.01758;100.03359;99.95904;0.001641233;0.000176685;0.000536405;0.000136262;4.08E-09;4.32895E-11;5.19E-04;4.53E-140;2.47E-27;1.47E-17;0.000655737;5.86E-05;6.76E-20;1.80614E-11;6.45E-04;6.71E-148;4.20E-29;2.80E-21;0.000703525;2.78E-05;6.12E-12;2.65E-11;5.57E-05;1.52E-151;4.76E-41;1.06E-26;8.35E-05
118.52918;100.01251;100.03399;99.95743;0.000871189;0.000107689;0.00086208;0.000147545;4.68E-09;5.07577E-11;5.39E-04;1.77E-139;3.14E-27;1.68E-17;0.000686826;6.37E-05;9.29E-20;2.11772E-11;6.67E-04;2.63E-147;5.33E-29;3.29E-21;0.000730944;3.01E-05;7.17E-12;3.04E-11;5.81E-05;5.39E-151;6.55E-41;1.29E-26;8.83E-05
119.4841;100.00965;100.03399;99.95423;0.000393086;0.000481766;0.001096045;0.000159761;5.36E-09;5.95143E-11;5.60E-04;6.93E-139;3.98E-27;1.93E-17;0.000719603;6.92E-05;1.28E-19;2.48307E-11;6.90E-04;1.03E-146;6.77E-29;3.85E-21;0.000759575;3.26E-05;8.41E-12;3.48E-11;6.07E-05;1.92E-150;9.00E-41;1.56E-26;9.34E-05
120.43901;100.00724;100.03319;99.95235;0.00040813;0.000942734;0.001269986;0.000172988;6.15E-09;6.97814E-11;5.81E-04;2.71E-138;5.05E-27;2.21E-17;0.000754174;7.52E-05;1.76E-19;2.91144E-11;7.14E-04;4.02E-146;8.60E-29;4.52E-21;0.000789483;3.53E-05;9.86E-12;3.99E-11;6.34E-05;6.80E-150;1.24E-40;1.89E-26;9.88E-05
121.39393;100.0155;100.03319;99.95194;0.001433093;0.001471709;0.00095139;0.00018731;7.05E-09;8.18199E-11;6.03E-04;1.06E-137;6.42E-27;2.53E-17;0.000790654;8.17E-05;2.41E-19;3.41371E-11;7.39E-04;1.57E-145;1.09E-28;5.30E-21;0.000820736;3.83E-05;1.16E-11;4.57E-11;6.62E-05;2.42E-149;1.70E-40;2.28E-26;0.000104495
122.34884;100.01448;100.03194;99.95194;0.002451872;0.001975788;0.000213115;0.000202817;8.08E-09;9.59352E-11;6.26E-04;4.15E-137;8.15E-27;2.90E-17;0.000829162;8.87E-05;3.32E-19;4.00263E-11;7.65E-04;6.16E-145;1.39E-28;6.21E-21;0.000853409;4.14E-05;1.36E-11;5.24E-11;6.92E-05;8.59E-149;2.34E-40;2.76E-26;0.000110601
123.30376;100.01345;100.02719;99.95235;0.003293083;0.00213226;-0.00057079;0.000219607;9.26E-09;1.12486E-10;6.50E-04;1.62E-136;1.03E-26;3.32E-17;0.000869829;9.64E-05;4.56E-19;4.69316E-11;7.91E-04;2.41E-144;1.76E-28;7.28E-21;0.000887579;4.49E-05;1.59E-11;6.00E-11;7.22E-05;3.05E-148;3.22E-40;3.35E-26;0.0001171
124.25867;100.00038;100.02559;99.95319;0.004099919;0.001866916;-0.000908098;0.000237786;1.06E-08;1.31891E-10;6.75E-04;6.35E-136;1.31E-26;3.81E-17;0.000912795;0.000104755;6.27E-19;5.5028E-11;8.19E-04;9.42E-144;2.23E-28;8.54E-21;0.00092333;4.86E-05;1.86E-11;6.88E-11;7.54E-05;1.08E-147;4.42E-40;4.05E-26;0.00012402
125.21359;99.99759;100.02439;99.95361;0.004304978;0.00117781;-0.000489364;0.000257469;1.22E-08;1.54645E-10;7.01E-04;2.48E-135;1.67E-26;4.37E-17;0.000958209;0.000113821;8.62E-19;6.45213E-11;8.47E-04;3.69E-143;2.84E-28;1.00E-20;0.000960751;5.26E-05;2.18E-11;7.89E-11;7.88E-05;3.85E-147;6.08E-40;4.90E-26;0.000131389
126.1685;99.99029;100.02279;99.95403;0.00392977;0.000232434;0.000196365;0.00027878;1.39E-08;1.81323E-10;7.27E-04;9.72E-135;2.12E-26;5.00E-17;0.001006231;0.000123671;1.19E-18;7.56522E-11;8.76E-04;1.44E-142;3.60E-28;1.17E-20;0.000999936;5.70E-05;2.56E-11;9.04E-11;8.23E-05;1.37E-146;8.36E-40;5.93E-26;0.00013924
127.12342;99.99434;100.02279;99.95403;0.002445367;0.000176045;0.001040896;0.000301855;1.60E-08;2.12605E-10;7.55E-04;3.80E-134;2.69E-26;5.74E-17;0.001057033;0.000134373;1.63E-18;8.87036E-11;9.07E-04;5.64E-142;4.57E-28;1.38E-20;0.001040988;6.17E-05;3.00E-11;1.04E-10;8.59E-05;4.86E-146;1.15E-39;7.18E-26;0.000147606
128.07833;99.99517;100.02359;99.95445;0.000861915;0.001467897;0.001879047;0.000326837;1.83E-08;2.49283E-10;7.84E-04;1.49E-133;3.41E-26;6.57E-17;0.001110799;0.000146002;2.24E-18;1.04006E-10;9.38E-04;2.21E-141;5.80E-28;1.61E-20;0.001084015;6.68E-05;3.52E-11;1.19E-10;8.97E-05;1.73E-145;1.58E-39;8.69E-26;0.000156524
129.03325;99.99207;100.02399;99.95021;0.000961146;0.002690573;0.002378489;0.000353885;2.10E-08;2.92288E-10;8.14E-04;5.82E-133;4.33E-26;7.54E-17;0.001167726;0.000158635;3.08E-18;1.21949E-10;9.70E-04;8.64E-141;7.37E-28;1.89E-20;0.001129133;7.23E-05;4.13E-11;1.36E-10;9.37E-05;6.13E-145;2.17E-39;1.05E-25;0.000166035
129.98816;99.9872;100.02359;99.94693;0.002554912;0.002922569;0.002480648;0.000383169;2.41E-08;3.42713E-10;8.45E-04;2.28E-132;5.50E-26;8.64E-17;0.001228028;0.000172362;4.23E-18;1.42987E-10;1.00E-03;3.38E-140;9.36E-28;2.22E-20;0.001176467;7.83E-05;4.84E-11;1.56E-10;9.79E-05;2.18E-144;2.99E-39;1.27E-25;0.00017618
130.94308;99.98414;100.01759;99.94441;0.003973846;0.002674866;0.002046316;0.000414875;2.76E-08;4.01837E-10;8.77E-04;8.91E-132;6.98E-26;9.90E-17;0.001291931;0.000187275;5.82E-18;1.67655E-10;1.04E-03;1.32E-139;1.19E-27;2.60E-20;0.001226149;8.48E-05;5.68E-11;1.78834E-10;1.02E-04;7.73E-144;4.10E-39;1.54E-25;0.000187004
131.89799;99.98107;100.00758;99.94187;0.005540006;0.002303718;0.001373828;0.000449201;3.16E-08;4.7116E-10;9.10E-04;3.49E-131;8.87E-26;1.13E-16;0.001359681;0.000203478;8.00E-18;1.96579E-10;1.07E-03;5.17E-139;1.51E-27;3.05E-20;0.001278322;9.18E-05;6.66E-11;2.04973E-10;1.07E-04;2.75E-143;5.64E-39;1.87E-25;0.000198558
132.85291;99.97897;100.00644;99.94149;0.006464621;0.001650979;0.001118408;0.000486364;3.62E-08;5.52443E-10;9.45E-04;1.36E-130;1.13E-25;1.30E-16;0.00143154;0.000221081;1.10E-17;2.30492E-10;1.11E-03;2.02E-138;1.91E-27;3.58E-20;0.00133314;9.94E-05;7.80E-11;2.34931E-10;1.11E-04;9.76E-143;7.76E-39;2.26E-25;0.000210894
133.80782;99.96977;100.01036;99.94149;0.006188857;0.000648387;0.001617055;0.000526597;4.15E-08;6.47749E-10;9.81E-04;5.34E-130;1.43E-25;1.49E-16;0.001507789;0.000240206;1.51E-17;2.70255E-10;1.15E-03;7.92E-138;2.43E-27;4.19E-20;0.001390763;0.000107642;9.15E-11;2.69268E-10;1.16E-04;3.47E-142;1.07E-38;2.73E-25;0.000224069
134.76274;99.96138;100.0136;99.94149;0.00619229;-0.000930423;0.002593865;0.000570154;4.76E-08;7.59497E-10;1.02E-03;2.09E-129;1.81E-25;1.71E-16;0.001588733;0.000260984;2.08E-17;3.16879E-10;1.19E-03;3.10E-137;3.09E-27;4.92E-20;0.001451371;0.000116554;1.07E-10;3.08625E-10;1.22E-04;1.23E-141;1.47E-38;3.31E-25;0.000238145
135.71765;99.95828;100.01319;99.94065;0.0059735;-0.001329555;0.003244714;0.000617308;5.45E-08;8.90522E-10;1.06E-03;8.17E-129;2.30E-25;1.96E-16;0.001674697;0.000283557;2.86E-17;3.71546E-10;1.23E-03;1.21E-136;3.92E-27;5.77E-20;0.001515149;0.000126203;1.26E-10;3.53733E-10;1.27E-04;4.37E-141;2.02E-38;4.01E-25;0.000253187
136.67257;99.9507;100.012;99.93487;0.005105553;0.000487934;0.00311196;0.000668355;6.25E-08;1.04415E-09;1.10E-03;3.20E-128;2.93E-25;2.24E-16;0.001766032;0.000308081;3.93E-17;4.35644E-10;1.27E-03;4.74E-136;4.98E-27;6.76E-20;0.001582301;0.000136651;1.48E-10;4.05434E-10;1.33E-04;1.55E-140;2.77E-38;4.85E-25;0.000269266
137.62748;99.94548;100.0112;99.92764;0.003815675;0.002454571;0.002392592;0.000723617;7.17E-08;1.22429E-09;1.14E-03;1.25E-127;3.71E-25;2.57E-16;0.001863113;0.000334723;5.40E-17;5.10799E-10;1.32E-03;1.86E-135;6.32E-27;7.93E-20;0.001653042;0.000147963;1.73E-10;4.64692E-10;1.38E-04;5.52E-140;3.81E-38;5.87E-25;0.00028646
138.5824;99.94863;100.0104;99.92477;0.002785431;0.003287941;0.001689932;0.000783439;8.21E-08;1.4355E-09;1.18E-03;4.89E-127;4.72E-25;2.95E-16;0.001966347;0.000363666;7.43E-17;5.98921E-10;1.36E-03;7.26E-135;8.02E-27;9.30E-20;0.001727608;0.000160212;2.03E-10;5.32611E-10;1.45E-04;1.96E-139;5.24E-38;7.11E-25;0.00030485
139.53731;99.94104;100.00831;99.92477;0.003105496;0.003181993;0.000889059;0.000848196;9.41E-08;1.68314E-09;1.23E-03;1.91E-126;5.99E-25;3.38E-16;0.002076166;0.000395108;1.02E-16;7.02245E-10;1.41E-03;2.84E-134;1.02E-26;1.09E-19;0.001806246;0.000173473;2.38E-10;6.10457E-10;1.51E-04;6.96E-139;7.20E-38;8.60E-25;0.000324526
140.49223;99.93897;99.9968;99.92852;0.004437025;0.003059502;-0.000234483;0.000918294;1.08E-07;1.97351E-09;1.27E-03;7.49E-126;7.60E-25;3.87E-16;0.002193042;0.000429265;1.40E-16;8.23394E-10;1.46E-03;1.11E-133;1.29E-26;1.28E-19;0.001889229;0.000187832;2.79E-10;6.99681E-10;1.58E-04;2.47E-138;9.90E-38;1.04E-24;0.000345583
141.44714;99.93483;99.9964;99.93187;0.004592769;0.003162567;-0.001174601;0.000994171;1.24E-07;2.31398E-09;1.32E-03;2.93E-125;9.65E-25;4.44E-16;0.002317474;0.000466369;1.93E-16;9.65443E-10;1.51E-03;4.35E-133;1.64E-26;1.50E-19;0.001976843;0.000203378;3.27E-10;8.01945E-10;1.65E-04;8.79E-138;1.36E-37;1.26E-24;0.000368125
142.40206;99.93242;99.9964;99.93024;0.003565945;0.0029937;-0.000977325;0.001076302;1.42E-07;2.71318E-09;1.37E-03;1.15E-124;1.23E-24;5.09E-16;0.002450009;0.000506675;2.65E-16;1.132E-09;1.56E-03;1.70E-132;2.08E-26;1.76E-19;0.002069402;0.00022021;3.83E-10;9.19157E-10;1.72E-04;3.12E-137;1.87E-37;1.53E-24;0.000392263
143.35697;99.92583;99.9956;99.92726;0.002572345;0.002289656;0.000268318;0.001165197;1.62E-07;3.18124E-09;1.43E-03;4.49E-124;1.56E-24;5.83E-16;0.002591225;0.000550456;3.65E-16;1.32729E-09;1.62E-03;6.65E-132;2.65E-26;2.06E-19;0.00216724;0.000238434;4.49E-10;1.0535E-09;1.80E-04;1.11E-136;2.57E-37;1.85E-24;0.000418116
144.31189;99.92242;99.99288;99.92811;0.001709746;0.00170784;0.001404997;0.001261413;1.86E-07;3.73006E-09;1.48E-03;1.75E-123;1.98E-24;6.68E-16;0.002741751;0.000598014;5.02E-16;1.55627E-09;1.67E-03;2.60E-131;3.36E-26;2.42E-19;0.002270717;0.000258164;5.27E-10;1.20748E-09;1.88E-04;3.94E-136;3.54E-37;2.23E-24;0.000445814
145.2668;99.91932;99.98851;99.92769;0.00170608;0.002067863;0.00208005;0.001365546;2.13E-07;4.37356E-09;1.54E-03;6.87E-123;2.51E-24;7.66E-16;0.002902261;0.00064967;6.90E-16;1.82475E-09;1.73E-03;1.02E-130;4.27E-26;2.83E-19;0.00238022;0.000279525;6.18E-10;1.38396E-09;1.96E-04;1.40E-135;4.86E-37;2.71E-24;0.000475496
146.22172;99.92484;99.9864;99.92728;0.002753285;0.002796105;0.002415096;0.001478245;2.45E-07;5.12808E-09;1.59E-03;2.69E-122;3.18E-24;8.78E-16;0.003073481;0.000705778;9.48E-16;2.13955E-09;1.79E-03;3.99E-130;5.42E-26;3.32E-19;0.00249617;0.000302652;7.24E-10;1.58624E-09;2.05E-04;4.97E-135;6.68E-37;3.27E-24;0.000507313
147.17663;99.92484;99.9848;99.92142;0.004177535;0.00352987;0.002799483;0.001600209;2.80E-07;6.01275E-09;1.66E-03;1.05E-121;4.04E-24;1.01E-15;0.00325619;0.000766717;1.30E-15;2.50866E-09;1.85E-03;1.56E-129;6.88E-26;3.89E-19;0.002619013;0.00032769;8.49E-10;1.81808E-09;2.14E-04;1.77E-134;9.19E-37;3.96E-24;0.000541426
148.13155;99.91587;99.9824;99.9185;0.004832575;0.004060512;0.003330667;0.001732193;3.21E-07;7.05006E-09;1.72E-03;4.11E-121;5.13E-24;1.15E-15;0.003451231;0.000832903;1.79E-15;2.94144E-09;1.92E-03;6.10E-129;8.73E-26;4.57E-19;0.002749236;0.000354797;9.96E-10;2.08382E-09;2.23E-04;6.27E-134;1.26E-36;4.80E-24;0.00057801
149.08646;99.9048;99.97601;99.91684;0.005323641;0.004467713;0.003693895;0.001875012;3.68E-07;8.2663E-09;1.78E-03;1.61E-120;6.52E-24;1.32E-15;0.003659503;0.000904783;2.46E-15;3.44889E-09;1.98E-03;2.39E-128;1.11E-25;5.35E-19;0.002887358;0.000384143;1.17E-09;2.38838E-09;2.33E-04;2.23E-133;1.74E-36;5.81E-24;0.000617253
150.04138;99.90277;99.97481;99.91203;0.005334671;0.005530532;0.003820886;0.002029549;4.22E-07;9.69239E-09;1.85E-03;6.29E-120;8.27E-24;1.52E-15;0.003881984;0.000982846;3.39E-15;4.04388E-09;2.05E-03;9.34E-128;1.41E-25;6.28E-19;0.003033945;0.000415912;1.37E-09;2.73747E-09;2.43E-04;7.92E-133;2.39E-36;7.03E-24;0.000659358
150.99629;99.89707;99.96563;99.90807;0.004467175;0.006669687;0.003669096;0.002196752;4.84E-07;1.13645E-08;1.92E-03;2.46E-119;1.05E-23;1.74E-15;0.004119714;0.001067616;4.66E-15;4.74152E-09;2.12E-03;3.65E-127;1.79E-25;7.36E-19;0.003189599;0.000450304;1.61E-09;3.13757E-09;2.54E-04;2.81E-132;3.28E-36;8.51E-24;0.000704544
151.95121;99.89381;99.95841;99.90554;0.003849784;0.007013093;0.003703186;0.002377651;5.54E-07;1.3325E-08;2.00E-03;9.64E-119;1.33E-23;1.99E-15;0.004373823;0.001159669;6.40E-15;5.55951E-09;2.20E-03;1.43E-126;2.27E-25;8.63E-19;0.003354976;0.000487536;1.88E-09;3.59616E-09;2.66E-04;9.99E-132;4.51E-36;1.03E-23;0.000753048
152.90612;99.89528;99.95441;99.90303;0.00350986;0.007109021;0.003828378;0.002573351;6.36E-07;1.56238E-08;2.07E-03;3.77E-118;1.69E-23;2.28E-15;0.004645516;0.001259622;8.80E-15;6.51861E-09;2.27E-03;5.59E-126;2.88E-25;1.01E-18;0.003530775;0.000527839;2.21E-09;4.12177E-09;2.77E-04;3.55E-131;6.21E-36;1.25E-23;0.000805123
153.86104;99.89277;99.94602;99.89764;0.004119395;0.007273114;0.003544144;0.00278505;7.28E-07;1.83192E-08;2.15E-03;1.47E-117;2.15E-23;2.61E-15;0.0049361;0.001368149;1.21E-14;7.64319E-09;2.35E-03;2.19E-125;3.66E-25;1.19E-18;0.003717758;0.000571468;2.59E-09;4.72421E-09;2.90E-04;1.26E-130;8.53E-36;1.51E-23;0.000861046
154.81595;99.88041;99.93762;99.89425;0.005486743;0.006648868;0.003402721;0.003014033;8.35E-07;2.14796E-08;2.23E-03;5.77E-117;2.73E-23;3.00E-15;0.005246967;0.001485975;1.66E-14;8.96176E-09;2.43E-03;8.56E-125;4.64E-25;1.39E-18;0.003916738;0.000618694;3.03E-09;5.41469E-09;3.02E-04;4.48E-130;1.17E-35;1.83E-23;0.00092111
155.77087;99.87971;99.93322;99.89092;0.006790495;0.006069093;0.003644251;0.003261693;9.57E-07;2.51852E-08;2.32E-03;2.26E-116;3.47E-23;3.44E-15;0.005579627;0.001613891;2.29E-14;1.05078E-08;2.51E-03;3.35E-124;5.89E-25;1.63E-18;0.004128599;0.000669813;3.56E-09;6.2061E-09;3.16E-04;1.59E-129;1.61E-35;2.21E-23;0.000985637
