temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_reaction_7;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_reaction_7;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_reaction_7;rate_10_diff_cumulative
318.81524;48.0993;58.78872;68.16868;0.449838738;0.368326499;0.436415793;3.55402E-09;4.87E-07;1.14E-08;4.53E-05;4.53E-01;1.45E-09;4.73E-05;8.80E-07;0.453008498;6.16109E-06;8.67E-05;4.08012E-05;1.76E-01;1.94E-01;6.19E-26;5.26E-08;5.38E-08;0.369486393;6.18791E-06;0.014733494;0.266179259;1.49E-01;1.22E-02;1.13E-28;4.26E-11;2.25E-12;0.442454853
319.77016;47.66454;58.44428;67.75056;0.45668741;0.368738858;0.432163308;2.93623E-09;4.02E-07;7.79E-09;3.09E-05;4.58E-01;3.76E-09;6.00E-05;1.12E-06;0.458455415;5.42463E-06;7.40E-05;2.7851E-05;1.68E-01;2.02E-01;2.04E-25;6.67E-08;6.51E-08;0.370638747;5.27772E-06;0.013481414;0.252458859;1.53E-01;1.37E-02;2.51E-28;5.41E-11;2.86E-12;0.432355447
320.72507;47.22745;58.0775;67.32409;0.460217049;0.362219425;0.423214382;2.42584E-09;3.32E-07;5.32E-09;2.11E-05;4.63E-01;9.75E-09;7.62E-05;1.42E-06;0.463385124;4.7762E-06;6.31E-05;1.90109E-05;1.55E-01;2.11E-01;6.74E-25;8.47E-08;7.88E-08;0.366319973;4.5014E-06;0.012328662;0.235599979;1.56E-01;1.54E-02;5.57E-28;6.87E-11;3.63E-12;0.419275762
321.67999;46.79215;57.74201;66.92281;0.465261663;0.351394861;0.416517662;2.00415E-09;2.74E-07;3.63E-09;1.44E-05;4.67E-01;2.53E-08;9.67E-05;1.80E-06;0.467564982;4.20526E-06;5.38E-05;1.29764E-05;1.35E-01;2.21E-01;2.22E-24;1.08E-07;9.53E-08;0.355404156;3.83926E-06;0.011268515;0.215679857;1.59E-01;1.72E-02;1.23E-27;8.72E-11;4.61E-12;0.403302574
322.6349;46.34845;57.40003;66.53008;0.473119322;0.335951558;0.404209774;1.65577E-09;2.27E-07;2.48E-09;9.85E-06;4.70E-01;6.56E-08;1.23E-04;2.29E-06;0.470504645;3.70258E-06;4.59E-05;8.85734E-06;1.09E-01;2.30E-01;7.33E-24;1.37E-07;1.15E-07;0.338750935;3.27451E-06;0.010294548;0.193147532;1.62E-01;1.93E-02;2.74E-27;1.11E-10;5.86E-12;0.3848973
323.58982;45.90422;57.0656;66.15821;0.475464068;0.319275534;0.392764943;1.37E-09;1.87E-07;1.69E-09;6.72E-06;4.71E-01;1.70E-07;1.56E-04;2.90E-06;0.471191929;3.25998E-06;3.91E-05;6.04567E-06;8.02E-02;2.40E-01;2.42E-23;1.73E-07;1.40E-07;0.319952404;2.79282E-06;0.009400575;0.168845802;1.65E-01;2.17E-02;6.06E-27;1.41E-10;7.44E-12;0.364918298
324.54473;45.46305;56.74194;65.77485;0.478061568;0.306294892;0.377842343;1.13E-09;1.55E-07;1.15E-09;4.59E-06;4.67E-01;4.40E-07;1.98E-04;3.69E-06;0.467604141;2.87028E-06;3.34E-05;4.12652E-06;5.44E-02;2.49E-01;7.98E-23;2.20E-07;1.69E-07;0.303795743;2.38199E-06;0.008580745;0.143922736;1.68E-01;2.43E-02;1.34E-26;1.79E-10;9.44E-12;0.344531997
325.49965;45.01527;56.46023;65.40643;0.456422856;0.295545652;0.358819734;9.34E-10;1.28E-07;7.88E-10;3.13E-06;4.56E-01;1.14E-06;2.51E-04;4.68E-06;0.455943429;2.52717E-06;2.85E-05;2.81656E-06;3.44E-02;2.59E-01;2.63E-22;2.80E-07;2.05E-07;0.293484432;2.03159E-06;0.007829484;0.119632503;1.70E-01;2.72E-02;2.98E-26;2.27E-10;1.20E-11;0.32501398
326.45456;44.58484;56.20639;65.06585;0.412775165;0.290418324;0.340326663;7.71E-10;1.06E-07;5.38E-10;2.14E-06;4.30E-01;2.95E-06;3.18E-04;5.94E-06;0.429944171;2.22507E-06;2.43E-05;1.92243E-06;2.06E-02;2.69E-01;8.69E-22;3.55E-07;2.48E-07;0.289527808;1.73272E-06;7.14E-03;0.097099479;1.73E-01;3.04E-02;6.60E-26;2.88E-10;1.52E-11;0.307512522
327.40948;44.15706;55.93923;64.72443;0.352858515;0.286366338;0.319196166;6.37E-10;8.72E-08;3.67E-10;1.46E-06;3.81E-01;7.62E-06;4.04E-04;7.54E-06;0.381911993;1.95908E-06;2.07E-05;1.31214E-06;1.20E-02;2.79E-01;2.87E-21;4.51E-07;3.00E-07;0.290711551;1.47782E-06;6.51E-03;0.077128581;1.75E-01;3.40E-02;1.46E-25;3.65E-10;1.93E-11;0.292859043
328.36439;43.76518;55.66797;64.43039;0.284514158;0.290402355;0.299576648;5.27E-10;7.21E-08;2.50E-10;9.96E-07;3.08E-01;1.97E-05;5.12E-04;9.58E-06;0.308601357;1.72489E-06;1.77E-05;8.9559E-07;6.80E-03;2.89E-01;9.45E-21;5.72E-07;3.63E-07;0.295420295;1.26042E-06;5.94E-03;0.060129825;1.77E-01;3.80E-02;3.24E-25;4.64E-10;2.45E-11;0.281491849
329.31931;43.45256;55.38281;64.13045;0.212903929;0.298646052;0.281348336;4.35E-10;5.95E-08;1.71E-10;6.80E-07;2.19E-01;5.08E-05;6.49E-04;1.22E-05;0.220177832;1.51869E-06;1.51E-05;6.11272E-07;3.82E-03;2.98E-01;3.12E-20;7.26E-07;4.39E-07;0.302319666;1.075E-06;5.41E-03;0.046150066;1.80E-01;4.24E-02;7.18E-25;5.89E-10;3.12E-11;0.273487766
330.27422;43.2277;55.08593;63.87011;0.143220231;0.311701145;0.271347235;3.59E-10;4.92E-08;1.17E-10;4.64E-07;1.37E-01;1.31E-04;8.23E-04;1.54E-05;0.138184484;1.33714E-06;1.28E-05;4.17215E-07;2.13E-03;3.08E-01;1.03E-19;9.22E-07;5.32E-07;0.310494736;9.16849E-07;4.93E-03;0.034974607;1.82E-01;4.72E-02;1.59E-24;7.48E-10;3.96E-11;0.268662543
331.22914;43.18564;54.78415;63.6275;0.084341684;0.3230291;0.265730018;2.97E-10;4.06E-08;7.96E-11;3.17E-07;7.71E-02;3.36E-04;1.04E-03;1.96E-05;0.078518996;1.17729E-06;1.10E-05;2.84762E-07;1.18E-03;3.18E-01;3.39E-19;1.17E-06;6.44E-07;0.319371617;7.81966E-07;4.49E-03;0.026241179;1.83E-01;5.25E-02;3.53E-24;9.50E-10;5.02E-11;0.266684366
332.18405;43.16191;54.48568;63.38081;0.038185929;0.33153406;0.26446165;2.45E-10;3.36E-08;5.43E-11;2.16E-07;4.04E-02;8.56E-04;1.32E-03;2.49E-05;0.042584329;1.03656E-06;9.35E-06;1.94359E-07;6.54E-04;3.28E-01;1.12E-18;1.49E-06;7.79E-07;0.328603795;6.66926E-07;4.09E-03;0.019536471;1.85E-01;5.84E-02;7.82E-24;1.21E-09;6.38E-11;0.267168594
333.13897;43.13668;54.16819;63.13128;0.012203432;0.341696452;0.272161625;2.03E-10;2.77E-08;3.71E-11;1.48E-07;2.03E-02;2.15E-03;1.67E-03;3.16E-05;0.024153472;9.1264E-07;7.97E-06;1.32655E-07;3.61E-04;3.38E-01;3.69E-18;1.89E-06;9.43E-07;0.337984476;5.68809E-07;3.72E-03;0.014458962;1.87E-01;6.48E-02;1.73E-23;1.53E-09;8.09E-11;0.269739511
334.09388;43.1108;53.83443;62.8674;0.005800383;0.349704329;0.281348659;1.67E-10;2.29E-08;2.53E-11;1.01E-07;9.99E-03;5.23E-03;2.11E-03;4.01E-05;0.017367514;8.03539E-07;6.80E-06;9.05411E-08;2.00E-04;3.47E-01;1.22E-17;2.40E-06;1.14E-06;0.347388157;4.85127E-07;3.39E-03;0.010653465;1.88E-01;7.18E-02;3.84E-23;1.94E-09;1.03E-10;0.274062136
335.0488;43.08627;53.50644;62.59217;0.014276775;0.359551504;0.29438965;1.38E-10;1.89E-08;1.73E-11;6.87E-08;4.86E-03;1.18E-02;2.67E-03;5.09E-05;0.019380852;7.0748E-07;5.80E-06;6.17965E-08;1.10E-04;3.57E-01;4.02E-17;3.04E-06;1.38E-06;0.356736701;4.13755E-07;3.09E-03;0.007823366;1.90E-01;7.94E-02;8.51E-23;2.47E-09;1.30E-10;0.279852337
336.00371;43.05981;53.16331;62.30631;0.032824242;0.368061408;0.307875877;1.14E-10;1.56E-08;1.18E-11;4.69236E-08;0.002350815;2.31E-02;3.36E-03;6.46E-05;0.028867327;6.22904E-07;4.94E-06;4.21778E-08;6.08E-05;3.66E-01;1.33E-16;3.86E-06;1.67E-06;0.365978483;3.52883E-07;2.81E-03;0.005730869;1.91E-01;8.76E-02;1.89E-22;3.13E-09;1.66E-10;0.286872792
336.95863;43.02483;52.81215;62.02053;0.037869479;0.376838489;0.317791809;9.44E-11;1.29E-08;8.05E-12;3.20272E-08;0.001134208;3.66E-02;4.23E-03;8.21E-05;0.042023385;5.48438E-07;4.22E-06;2.87873E-08;3.35E-05;3.75E-01;4.37E-16;4.90E-06;2.02E-06;0.375077797;3.00966E-07;2.56E-03;0.004190334;1.92E-01;9.65E-02;4.18E-22;3.98E-09;2.10E-10;0.294922363
337.91354;42.99016;52.44808;61.71358;0.042123058;0.384131149;0.326289061;7.80E-11;1.07E-08;5.49E-12;2.18598E-08;0.000546422;4.68E-02;5.31E-03;1.04E-04;0.052791665;4.82874E-07;3.60E-06;1.96481E-08;1.85E-05;3.84E-01;1.44E-15;6.23E-06;2.45E-06;0.384007646;2.56687E-07;2.33E-03;0.003059779;1.92E-01;1.06E-01;9.26E-22;5.05E-09;2.67E-10;0.303820709
338.86846;42.94931;52.07605;61.39461;0.047424829;0.393988671;0.334180628;6.44E-11;8.82E-09;3.75E-12;1.49201E-08;0.000263029;5.17E-02;6.66E-03;1.32E-04;0.0587841;4.25E-07;3.07E-06;1.34102E-08;1.02E-05;3.93E-01;4.76E-15;7.90E-06;2.97E-06;0.392746788;2.18922E-07;2.12E-03;0.002232014;1.93E-01;1.16E-01;2.05E-21;6.41E-09;3.39E-10;0.313392278
339.82337;42.90508;51.70685;61.07318;0.051811697;0.403863141;0.342127699;5.32E-11;7.28E-09;2.56E-12;1.01835E-08;0.000126551;0.052860175;0.008308295;0.000167857;0.061462896;3.74E-07;2.62E-06;9.15279E-09;5.62E-06;4.01E-01;1.57E-14;1.00E-05;3.59E-06;0.401276616;1.86714E-07;1.93E-03;0.001626995;1.93E-01;1.27E-01;4.55E-21;8.14E-09;4.30E-10;0.323447644
340.77829;42.85203;51.31941;60.75407;0.057551755;0.412540961;0.349506184;4.40E-11;6.02E-09;1.75E-12;6.95055E-09;6.08668E-05;0.052061014;0.010328247;0.000213053;0.062663194;3.30E-07;2.23E-06;6.24697E-09;3.10E-06;4.10E-01;5.18E-14;1.27E-05;4.35E-06;0.409580002;1.59244E-07;1.75E-03;0.00118533;1.92E-01;1.38E-01;1.01E-20;1.03E-08;5.47E-10;0.33376524
341.7332;42.79683;50.93667;60.41373;0.061673959;0.42216924;0.355346689;3.63E-11;4.97E-09;1.19E-12;4.74E-09;2.92678E-05;0.050365634;0.012774527;0.000270396;0.063439835;2.90E-07;1.90E-06;4.2637E-09;1.71E-06;4.18E-01;1.71E-13;1.62E-05;5.26E-06;0.417638447;1.35815E-07;1.59E-03;0.000863219;1.91E-01;1.51E-01;2.23E-20;1.31E-08;6.94E-10;0.344070721
342.68812;42.74265;50.5308;60.08438;0.066031537;0.429579702;0.361274809;3.00E-11;4.11E-09;8.14E-13;3.24E-09;1.40705E-05;0.048228804;0.015703982;0.000343137;0.064290001;2.55E-07;1.62E-06;2.91006E-09;9.41E-07;4.25E-01;5.63E-13;2.05E-05;6.37E-06;0.425429589;1.15833E-07;1.45E-03;0.000628454;1.89E-01;1.63E-01;4.95E-20;1.67E-08;8.81E-10;0.354018979
343.64303;42.67811;50.11525;59.74081;0.069715674;0.438106387;0.365982569;2.48E-11;3.39E-09;5.55E-13;2.21E-09;6.76325E-06;0.045841246;0.019164582;0.00043539;0.065447987;2.25E-07;1.38E-06;1.98618E-09;5.19E-07;4.33E-01;1.86E-12;2.61E-05;7.71E-06;0.432921089;9.87909E-08;1.32E-03;0.000457439;1.85E-01;1.76E-01;1.10E-19;2.12E-08;1.12E-09;0.363180128
344.59795;42.61003;49.68962;59.38463;0.072152453;0.447662982;0.371623744;2.05E-11;2.80E-09;3.79E-13;1.51E-09;3.25036E-06;0.043289904;0.023186828;0.000552354;0.06703234;1.98E-07;1.18E-06;1.36E-09;2.86E-07;4.40E-01;6.13E-12;3.31E-05;9.33E-06;0.440061538;8.42561E-08;1.20E-03;0.000332906;1.80E-01;1.90E-01;2.43E-19;2.69E-08;1.42E-09;0.371042542
345.55286;42.54353;49.2706;59.02884;0.074546773;0.452353854;0.375471322;1.69E-11;2.32E-09;2.59E-13;1.03E-09;1.56189E-06;0.04062508;0.027772957;0.000700591;0.069100193;1.74E-07;1.01E-06;9.25E-10;1.57E-07;4.47E-01;2.02E-11;4.20E-05;1.13E-05;0.44676222;7.18598E-08;1.09E-03;0.000242248;1.72E-01;2.04E-01;5.39E-19;3.41E-08;1.80E-09;0.377045909
346.50778;42.46369;48.83633;58.67294;0.076123437;0.456793735;0.376478693;1.40E-11;1.91E-09;1.77E-13;7.03E-10;7.50435E-07;0.037885691;0.032886553;0.000888376;0.071661373;1.54E-07;8.59E-07;6.31E-10;8.68E-08;4.53E-01;6.66E-11;5.33E-05;1.37E-05;0.452865905;6.12872E-08;9.92E-04;0.000176262;1.62E-01;2.18E-01;1.19E-18;4.33E-08;2.29E-09;0.380667002
347.46269;42.39631;48.40088;58.31539;0.077662426;0.458935764;0.378751724;1.16E-11;1.58E-09;1.20E-13;4.80E-10;3.60517E-07;0.035108212;0.038443564;0.001126113;0.074678251;1.35E-07;7.32E-07;4.31E-10;4.78E-08;4.58E-01;2.20E-10;6.77E-05;1.65E-05;0.458089515;5.22701E-08;9.02E-04;0.000128241;1.49E-01;2.32E-01;2.65E-18;5.50E-08;2.91E-09;0.381566063
348.41761;42.32146;47.97022;57.94531;0.078913794;0.458098869;0.374620804;9.54E-12;1.31E-09;8.23E-14;3.27E-10;1.73177E-07;0.032328626;0.044309143;0.001426865;0.078064809;1.19E-07;6.25E-07;2.94E-10;2.63E-08;4.62E-01;7.24E-10;8.59E-05;2.00E-05;0.461925423;4.45797E-08;8.20E-04;9.32984E-05;1.33E-01;2.46E-01;5.86E-18;6.98E-08;3.69E-09;0.379771039
349.37252;42.24546;47.52424;57.59421;0.080271911;0.457978184;0.369512176;7.88E-12;1.08E-09;5.61E-14;2.23E-10;8.31788E-08;0.029582308;0.050301156;0.00180696;0.081690508;1.05E-07;5.33E-07;2.01E-10;1.45E-08;4.63E-01;2.39E-09;1.09E-04;2.42E-05;0.463474976;3.80208E-08;7.45E-04;6.78743E-05;1.14E-01;2.61E-01;1.30E-17;8.86E-08;4.69E-09;0.375817093
350.32744;42.17232;47.0833;57.23387;0.082581684;0.457042769;0.364928296;6.51E-12;8.91E-10;3.83E-14;1.52E-10;3.99477E-08;0.026902569;0.056203135;0.002286753;0.085392498;9.23E-08;4.54E-07;1.37E-10;7.99E-09;4.61E-01;7.86E-09;1.38E-04;2.93E-05;0.461193495;3.24268E-08;6.78E-04;4.93767E-05;9.53E-02;2.75E-01;2.88E-17;1.12E-07;5.95E-09;0.370726997
351.28235;42.0915;46.66183;56.88478;0.084299373;0.454974603;0.359405488;5.38E-12;7.36E-10;2.62E-14;1.04E-10;1.91839E-08;0.024319512;0.061783298;0.00289145;0.08899428;8.12E-08;3.87E-07;9.35E-11;4.40E-09;4.52E-01;2.59E-08;1.76E-04;3.55E-05;0.45256718;2.76559E-08;6.16E-04;3.59195E-05;7.66E-02;2.89E-01;6.38E-17;1.43E-07;7.55E-09;0.365776456
352.23727;42.01495;46.23275;56.53849;0.089237641;0.448444283;0.35574717;4.45E-12;6.08E-10;1.78E-14;7.10E-11;9.21183E-09;0.021858643;0.066817732;0.003652106;0.092328491;7.15E-08;3.30E-07;6.38E-11;2.42E-09;4.34E-01;8.53E-08;2.23E-04;4.30E-05;0.433906184;2.35868E-08;5.60E-04;2.61294E-05;5.94E-02;3.02E-01;1.41E-16;1.81E-07;9.59E-09;0.362131463
353.19218;41.92811;45.81264;56.19738;0.091088897;0.421500421;0.354404437;3.67E-12;5.03E-10;1.22E-14;4.85E-11;4.42308E-09;0.019540289;0.071110898;0.004606591;0.095257784;6.30E-08;2.82E-07;4.36E-11;1.33E-09;4.00E-01;2.81E-07;2.83E-04;5.20E-05;0.400810128;2.01165E-08;5.09E-04;1.90075E-05;4.48E-02;3.15E-01;3.13E-16;2.30E-07;1.22E-08;0.36054939
354.1471;41.83877;45.4211;55.87388;0.093414169;0.373243569;0.356419361;3.03E-12;4.15E-10;8.35E-15;3.31E-11;2.1236E-09;0.017379035;0.074511079;0.005800659;0.097690776;5.54E-08;2.40E-07;2.97E-11;7.35E-10;3.50E-01;9.24E-07;3.59E-04;6.30E-05;0.350209436;1.71568E-08;4.63E-04;1.38265E-05;3.29E-02;3.28E-01;6.95E-16;2.92E-07;1.55E-08;0.361279721
355.10201;41.75146;45.0299;55.53576;0.09719194;0.314294318;0.360071109;2.51E-12;3.43E-10;5.70E-15;2.26E-11;1.01952E-09;0.015383966;0.076917184;0.007288705;0.099589857;4.88E-08;2.05E-07;2.03E-11;4.05E-10;2.83E-01;3.04E-06;4.55E-04;7.62E-05;0.28402251;1.46325E-08;4.21E-04;1.00577E-05;2.37E-02;3.40E-01;1.54E-15;3.71E-07;1.96E-08;0.364155268
356.05693;41.65587;44.68463;55.19266;0.100591535;0.249476029;0.365835998;2.07E-12;2.83E-10;3.92E-15;1.54E-11;4.89428E-10;0.013558894;0.078278869;0.009134321;0.100972085;4.30E-08;1.75E-07;1.39E-11;2.23E-10;2.11E-01;9.98134E-06;0.000576556;9.22523E-05;0.211291;1.24796E-08;3.83E-04;7.3161E-06;1.68E-02;3.52E-01;3.41E-15;4.71E-07;2.49E-08;0.368767906
357.01184;41.56099;44.3955;54.84399;0.102825586;0.182044039;0.375267937;1.71E-12;2.34E-10;2.66E-15;1.05E-11;2.34943E-10;0.011903167;0.078591171;0.011409884;0.101904222;3.78E-08;1.49E-07;9.45E-12;1.23E-10;1.44E-01;3.27636E-05;0.000730561;0.000111653;0.144486026;1.06435E-08;3.48E-04;5.32181E-06;1.18E-02;3.62E-01;7.56E-15;5.98E-07;3.16E-08;0.374630388
357.96676;41.46035;44.22457;54.47707;0.104653259;0.12071289;0.387066397;1.41E-12;1.93E-10;1.77E-15;7.18E-12;1.12775E-10;0.010412312;0.077887257;0.014195242;0.102494811;3.33E-08;1.27E-07;6.45E-12;6.76E-11;9.11E-02;0.000107349;0.000925222;0.000135129;0.092305644;9.08E-09;3.16E-04;3.87111E-06;8.20E-03;3.73E-01;1.68E-14;7.60E-07;4.02E-08;0.381282057
358.92167;41.37;44.18523;54.10655;0.105138765;0.069902087;0.397610647;1.17E-12;1.60E-10;1.27E-15;4.90E-12;5.4131E-11;0.009079018;0.076231079;0.017574285;0.102884382;2.93E-08;1.08E-07;4.40E-12;3.72E-11;5.49E-02;0.000350287;0.001170979;0.000163538;0.056572482;7.74E-09;2.88E-04;2.81586E-06;5.68E-03;3.82E-01;3.71E-14;9.64E-07;5.10E-08;0.388338157
359.87659;41.26623;44.17583;53.73292;0.106366802;0.031696365;0.404333114;9.65E-13;1.32E-10;8.86E-16;3.34E-12;2.5981E-11;0.007893822;0.0737112;0.021629598;0.10323462;2.58E-08;9.25E-08;3.01E-12;2.05E-11;3.19E-02;0.001130541;0.00148079;0.000197911;0.03474607;6.60E-09;2.61E-04;2.04826E-06;3.91E-03;3.91E-01;8.23E-14;1.22E-06;6.47E-08;0.395502831
360.8315;41.15525;44.15477;53.3427;0.106319553;0.013600869;0.414410747;7.97E-13;1.09E-10;6.33E-16;2.28E-12;1.24696E-11;0.006845969;0.070436148;0.0264338;0.103715918;2.27E-08;7.89E-08;2.05E-12;1.12909E-11;0.018193338;0.003533223;0.001870618;0.000239499;0.023836779;5.63E-09;2.38E-04;1.4899E-06;2.69E-03;4.00E-01;1.82E-13;1.55E-06;8.22E-08;0.402561652
361.78642;41.05221;44.12741;52.9525;0.108299161;0.01194741;0.422823616;6.58E-13;9.01E-11;3.80E-16;1.56E-12;5.98458E-12;0.005923935;0.066530179;0.032038734;0.104492848;2.00E-08;6.73E-08;1.40E-12;6.21724E-12;0.010235121;0.010077268;0.002359993;0.00028981;0.022962279;4.80E-09;2.16E-04;1.08375E-06;1.84E-03;4.07E-01;4.04E-13;1.97E-06;1.04E-07;0.409367954
362.74133;40.95608;44.0964;52.53625;0.108804894;0.025516368;0.431642549;5.44E-13;7.44E-11;2.53E-16;1.06E-12;2.87216E-12;0.005116031;0.062129422;0.038461942;0.105707395;1.76E-08;5.74E-08;9.56E-13;3.42346E-12;0.005716314;0.023193751;0.002972525;0.000350668;0.032233333;4.10E-09;1.96E-04;7.88312E-07;1.26E-03;4.14E-01;8.95E-13;2.51E-06;1.33E-07;0.415827026
363.69625;40.84981;44.06073;52.12638;0.111403373;0.041397565;0.439241943;4.49E-13;6.15E-11;1.27E-16;7.26E-13;1.37837E-12;0.004410717;0.057376703;0.045673978;0.107461399;1.55E-08;4.89E-08;6.52E-13;1.88503E-12;0.003179094;0.038295487;0.003736415;0.000424273;0.045635332;3.49E-09;1.78E-04;5.73412E-07;8.65E-04;4.21E-01;1.98E-12;3.18E-06;1.68E-07;0.421883214
364.65116;40.75247;44.01687;51.72022;0.113385158;0.048502785;0.445258753;3.71E-13;5.08E-11;1.27E-16;4.95E-13;6.61486E-13;0.003796956;0.052416074;0.053587721;0.109800751;1.37E-08;4.17E-08;4.45E-13;1.03794E-12;0.001763664;0.047274254;0.004684696;0.000513278;0.054235947;2.98E-09;1.62E-04;4.17096E-07;5.92E-04;4.27E-01;4.40E-12;4.04E-06;2.14E-07;0.427508455
365.60608;40.64005;43.96713;51.29657;0.114958388;0.051425853;0.450070349;3.07E-13;4.20E-11;1.27E-16;3.38E-13;3.17352E-13;0.003264346;0.04738591;0.062055413;0.112705669;1.20E-08;3.56E-08;3.04E-13;5.71497E-13;0.000976954;0.050119647;0.005855233;0.000620886;0.057572768;2.54E-09;1.47E-04;3.03391E-07;4.04E-04;4.32E-01;9.74E-12;5.13E-06;2.71E-07;0.43269427
366.56099;40.5301;43.91648;50.85116;0.120126292;0.055351497;0.455011752;2.53E-13;3.47E-11;0.00E+00;2.31E-13;1.52331E-13;0.002803287;0.04241285;0.070873894;0.116090031;1.06E-08;3.04E-08;2.07E-13;3.14682E-13;0.00054066;0.050052277;0.007289975;0.000750949;0.058633901;2.17E-09;1.34E-04;2.20684E-07;2.76E-04;4.37E-01;2.16E-11;6.51E-06;3.44E-07;0.437444752
367.51591;40.41116;43.86719;50.42;0.123121109;0.059153634;0.455852932;2.09E-13;2.86E-11;0.00E+00;1.57E-13;7.31389E-14;0.002404998;0.03760581;0.079801303;0.119812111;9.33E-09;2.59E-08;1.42E-13;1.73265E-13;0.000299017;0.048853242;0.00903349;0.000908108;0.059093893;1.85E-09;1.22E-04;1.60523E-07;1.89E-04;4.41E-01;4.78E-11;8.27E-06;4.37E-07;0.441771862
368.47082;40.29926;43.81305;49.97831;0.126609005;0.061085402;0.459127534;1.73E-13;2.37E-11;0.00E+00;1.07E-13;3.50247E-14;0.002061565;0.033052489;0.088579859;0.123693912;8.21E-09;2.21E-08;9.66E-14;9.54218E-14;0.0001653;0.047158393;0.011130025;0.001097937;0.059551685;1.58E-09;1.11E-04;1.16762E-07;1.29E-04;4.45E-01;1.06E-10;1.05E-05;5.55E-07;0.445690745
369.42574;40.17205;43.7568;49.55008;0.128792046;0.061485834;0.462138429;1.43E-13;1.95E-11;0.00E+00;7.34E-14;1.68588E-14;0.00176589;0.028817155;0.096961981;0.127545026;7.23E-09;1.88E-08;6.59E-14;5.25E-14;9.13472E-05;0.045167282;0.013619281;0.001327129;0.060205065;1.34E-09;1.01E-04;8.49313E-08;8.81E-05;4.49E-01;2.35E-10;1.33E-05;7.05E-07;0.449216049
370.38065;40.04832;43.6951;49.11128;0.131577361;0.0628935;0.461683667;1.18E-13;1.62E-11;0.00E+00;5.00E-14;8.13225E-15;0.00151168;0.024941318;0.104729858;0.131182856;6.37E-09;1.61E-08;4.50E-14;2.89E-14;5.04656E-05;0.042945571;0.016530215;0.001603692;0.061129966;1.15E-09;9.15E-05;6.1778E-08;6.01E-05;4.52E-01;5.21E-10;1.69E-05;8.95E-07;0.45235706
371.33557;39.93095;43.6329;48.66835;0.135213618;0.065633605;0.458966007;9.75E-14;1.33E-11;0.00E+00;3.42E-14;3.8277E-15;0.001293369;0.021445412;0.111705059;0.13444384;5.60E-09;1.37E-08;3.07E-14;1.59E-14;2.78732E-05;0.040525086;0.019873833;0.001937211;0.062364023;9.78E-10;8.32E-05;4.49363E-08;4.11E-05;4.55E-01;1.15E-09;2.15E-05;1.14E-06;0.45511197
372.29048;39.79539;43.56453;48.2311;0.136064073;0.066693498;0.456117098;8.06E-14;1.10E-11;0.00E+00;2.33E-14;1.91E-15;0.001106079;0.018332369;0.117741248;0.137179696;4.93E-09;1.17E-08;2.10E-14;8.76E-15;1.53917E-05;0.03793497;0.023635023;0.002339094;0.063924495;8.34E-10;7.56E-05;3.26861E-08;2.80E-05;4.57E-01;2.56E-09;2.73E-05;1.44E-06;0.457458595
373.2454;39.6733;43.5024;47.80127;0.136934935;0.068966667;0.450300203;6.65E-14;9.11E-12;0.00E+00;1.59E-14;8.38E-16;0.000945535;0.015591139;0.122700311;0.139236986;4.34E-09;9.97E-09;1.43E-14;4.85E-15;8.49763E-06;0.035210343;0.027765952;0.002822912;0.065807718;7.11E-10;6.87E-05;2.37753E-08;1.91E-05;4.59E-01;5.66E-09;3.46E-05;1.83E-06;0.459340224
374.20031;39.53556;43.44529;47.35898;0.137012125;0.071252675;0.446006926;5.50E-14;7.52E-12;0.00E+00;1.09E-14;4.79E-16;0.000808021;0.013200825;0.126408088;0.140416934;3.83E-09;8.50E-09;9.82E-15;2.66E-15;4.69065E-06;0.032393942;0.032181958;0.003404701;0.067985303;6.07E-10;6.25E-05;1.72938E-08;1.31E-05;4.61E-01;1.25E-08;4.39E-05;2.32E-06;0.460641931
375.15523;39.41021;43.38119;46.9232;0.138650458;0.073110248;0.437107157;4.54E-14;6.22E-12;0.00E+00;7.40E-15;2.39E-16;0.000690306;0.011133978;0.128590706;0.140414989;3.37E-09;7.25E-09;6.71E-15;1.44E-15;2.58876E-06;0.02953434;0.036763171;0.004103368;0.070403478;5.17E-10;5.68E-05;1.25792E-08;8.93E-06;4.61E-01;2.78E-08;5.58E-05;2.95E-06;0.461152322
