temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
171.0335,99.65122,100.12956,99.53474,0.003324503,0.00651433,0.004929658,0.0034791,2.40E-13,0.001181037,1.00E-103,5.43E-30,7.46E-24,0.004660137,0.00610117,2.84E-05,7.66555E-05,2.20E-85,1.24E-30,1.16E-19,0.006206206,0.001060444,2.15E-07,3.3736E-06,7.27E-107,4.54E-34,1.84E-26,0.001064033
171.98842,99.64228,100.12067,99.52957,0.003997857,0.008048668,0.004979599,0.00367916,3.15E-13,0.001226945,3.30E-103,7.46E-30,9.47E-24,0.004906105,0.006409518,3.12E-05,8.10841E-05,5.71E-85,1.70E-30,1.40E-19,0.006521826,0.001125378,2.42E-07,3.61174E-06,2.10E-106,6.24E-34,2.34E-26,0.001129232
172.94333,99.64258,100.11132,99.52689,0.005678977,0.010349697,0.005056058,0.003890663,4.14E-13,0.001274634,1.09E-102,1.03E-29,1.20E-23,0.005165298,0.00673312,3.44E-05,8.57683E-05,1.48E-84,2.34E-30,1.70E-19,0.006853241,0.00119427,2.73E-07,3.86668E-06,6.07E-106,8.57E-34,2.97E-26,0.001198409
173.89825,99.64139,100.09673,99.52427,0.006543179,0.011700895,0.005271875,0.004114262,5.44E-13,0.001324174,3.59E-102,1.41E-29,1.53E-23,0.005438436,0.007072705,3.78E-05,9.07233E-05,3.85E-84,3.22E-30,2.05E-19,0.007201222,0.001267359,3.07E-07,4.13962E-06,1.75E-105,1.18E-33,3.77E-26,0.001271806
174.85316,99.63346,100.08699,99.52197,0.007725732,0.011964612,0.004537,0.004350636,7.15E-13,0.001375636,1.19E-101,1.94E-29,1.94E-23,0.005726271,0.007429016,4.16E-05,9.59643E-05,1.00E-83,4.43E-30,2.49E-19,0.007566561,0.001344896,3.46E-07,4.43183E-06,5.07E-105,1.62E-33,4.79E-26,0.001349675
175.80808,99.62744,100.08276,99.51223,0.008875174,0.011445609,0.004519271,0.004600511,9.39E-13,0.001429093,3.91E-101,2.67E-29,2.46E-23,0.006029604,0.007802844,4.57E-05,0.000101508,2.60E-83,6.09E-30,3.01E-19,0.0079501,0.001427153,3.90E-07,4.74466E-06,1.46E-104,2.23E-33,6.08E-26,0.001432288
176.76299,99.61666,100.06735,99.50565,0.008994847,0.012052053,0.003881867,0.004864643,1.23E-12,0.001484624,1.29E-100,3.67E-29,3.12E-23,0.006349267,0.008194998,5.03E-05,0.000107372,6.76E-83,8.37E-30,3.64E-19,0.008352701,0.001514409,4.40E-07,5.07957E-06,4.23E-104,3.06E-33,7.72E-26,0.001519929
177.71791,99.60625,100.05753,99.50401,0.010479241,0.011731729,0.003729468,0.005143841,1.62E-12,0.001542308,4.26E-100,5.04E-29,3.97E-23,0.00668615,0.008606335,5.54E-05,0.000113575,1.76E-82,1.15E-29,4.41E-19,0.008775283,0.001606969,4.96E-07,5.43813E-06,1.22E-103,4.21E-33,9.80E-26,0.001612903
178.67282,99.59686,100.04225,99.49874,0.009976289,0.011067902,0.003104659,0.005438947,2.13E-12,0.001602228,1.40E-99,6.93E-29,5.03E-23,0.007041175,0.009037729,6.09E-05,0.000120136,4.57E-82,1.58E-29,5.34E-19,0.009218786,0.001705147,5.58E-07,5.82199E-06,3.53E-103,5.79E-33,1.24E-25,0.001711528
179.62774,99.58647,100.0323,99.49552,0.01017869,0.011328439,0.002308992,0.005750858,2.80E-12,0.001664472,4.63E-99,9.52E-29,6.39E-23,0.00741533,0.009490107,6.70E-05,0.000127076,1.19E-81,2.18E-29,6.46E-19,0.009684208,0.001809283,6.29E-07,6.23295E-06,1.02E-102,7.96E-33,1.58E-25,0.001816145
180.58265,99.57489,100.02431,99.49876,0.009667905,0.011361263,0.001665876,0.006080512,3.68E-12,0.001729127,1.53E-98,1.31E-28,8.12E-23,0.007809639,0.009964414,7.37E-05,0.000134417,3.08E-81,2.99E-29,7.82E-19,0.010172571,0.00191973,7.09E-07,6.67291E-06,2.95E-102,1.09E-32,2.01E-25,0.001927112
181.53757,99.56837,100.01379,99.4965,0.009128902,0.012387885,0.002046379,0.006428906,4.83E-12,0.001796289,5.04E-98,1.80E-28,1.03E-22,0.008225195,0.010461651,8.11E-05,0.000142181,8.01E-81,4.11E-29,9.46E-19,0.01068496,0.002036867,7.99E-07,7.14394E-06,8.52E-102,1.50E-32,2.55E-25,0.002044809
182.49248,99.56408,99.99629,99.49289,0.008680665,0.013179455,0.002643006,0.006797081,6.34E-12,0.001866051,1.66E-97,2.47E-28,1.31E-22,0.008663133,0.010982835,8.93E-05,0.000150394,2.08E-80,5.65E-29,1.15E-18,0.011222484,0.00216109,9.00E-07,7.64821E-06,2.46E-101,2.07E-32,3.23E-25,0.002169638
183.4474,99.551,99.99211,99.4893,0.009457998,0.012390799,0.00301348,0.007186147,8.33E-12,0.001938517,5.49E-97,3.40E-28,1.66E-22,0.009124664,0.011529042,9.82E-05,0.000159082,5.41E-80,7.77E-29,1.39E-18,0.011786321,0.002292823,1.01E-06,8.18807E-06,7.11E-101,2.84E-32,4.11E-25,0.002302025
184.40231,99.54314,99.98082,99.48703,0.011228898,0.012690628,0.004111307,0.007597257,1.09468E-11,0.002013788,1.81E-96,4.68E-28,2.11E-22,0.009611045,0.012101366,1.08E-04,0.000168271,1.41E-79,1.07E-28,1.68E-18,0.012377672,0.002432509,1.14E-06,8.76604E-06,2.06E-100,3.91E-32,5.21E-25,0.002442418
185.35723,99.52894,99.96584,99.48327,0.012591509,0.013677553,0.005334346,0.008031643,1.43806E-11,0.002091975,5.97E-96,6.43E-28,2.68E-22,0.010123617,0.012700961,1.19E-04,0.000177991,3.65E-79,1.47E-28,2.03E-18,0.012997809,0.002580621,1.29E-06,9.38481E-06,5.94E-100,5.37E-32,6.62E-25,0.002591294
186.31214,99.52448,99.9486,99.47784,0.013033115,0.012154497,0.005643239,0.008490584,1.88915E-11,0.002173187,1.97E-95,8.84E-28,3.40E-22,0.010663771,0.013328996,1.31E-04,0.000188272,9.49E-79,2.02E-28,2.46E-18,0.013648033,0.002737654,1.45E-06,1.00473E-05,1.72E-99,7.39E-32,8.40E-25,0.002749153
187.26706,99.51104,99.92843,99.47393,0.013043502,0.013927991,0.006263435,0.008975445,2.48174E-11,0.002257543,6.50E-95,1.22E-27,4.32E-22,0.011232989,0.013986707,1.44E-04,0.000199146,2.47E-78,2.78E-28,2.98E-18,0.014329718,0.002904137,1.64E-06,1.07565E-05,4.96E-99,1.02E-31,1.07E-24,0.002916528
188.22197,99.49842,99.9261,99.46789,0.012857733,0.015882339,0.006810699,0.009487645,3.26021E-11,0.002345163,2.15E-94,1.67E-27,5.48E-22,0.011832808,0.014675339,1.58E-04,0.000210649,6.41E-78,3.82E-28,3.60E-18,0.015044265,0.00308062,1.84E-06,1.15157E-05,1.43E-98,1.40E-31,1.35E-24,0.003093978
189.17689,99.47797,99.91719,99.46084,0.013713943,0.017006938,0.006195107,0.010028695,4.28287E-11,0.002436173,7.08E-94,2.30E-27,6.96E-22,0.012464868,0.015396209,1.74E-04,0.000222816,1.67E-77,5.25E-28,4.36E-18,0.015793156,0.003267694,2.08E-06,1.23286E-05,4.14E-98,1.92E-31,1.72E-24,0.003282098
190.1318,99.46185,99.89942,99.4538,0.014089204,0.017219108,0.006030856,0.010600163,5.62632E-11,0.002530701,2.33E-93,3.16E-27,8.83E-22,0.013130865,0.016150638,1.92E-04,0.000235685,4.33E-77,7.21E-28,5.28E-18,0.016577898,0.003465972,2.34E-06,1.31988E-05,1.20E-97,2.64E-31,2.18E-24,0.00348151
191.08672,99.45519,99.87939,99.44674,0.015151927,0.018366472,0.005773295,0.011203722,7.3912E-11,0.002628886,7.70E-93,4.34E-27,1.12E-21,0.013832608,0.016940022,2.11E-04,0.000249297,1.12E-76,9.92E-28,6.39E-18,0.017400083,0.003676112,2.64E-06,1.41305E-05,3.46E-97,3.63E-31,2.77E-24,0.003692878
192.04163,99.44807,99.8674,99.44059,0.014792672,0.019763691,0.005954038,0.011841103,9.70966E-11,0.002730864,2.54E-92,5.97E-27,1.42E-21,0.014571968,0.017765757,2.32E-04,0.000263695,2.92E-76,1.36E-27,7.73E-18,0.018261327,0.003898795,2.97E-06,1.51279E-05,9.98E-97,4.99E-31,3.52E-24,0.003916893
192.99655,99.43139,99.83258,99.4361,0.015499191,0.022616475,0.005165182,0.012514155,1.27554E-10,0.002836785,8.38E-92,8.21E-27,1.81E-21,0.01535094,0.018629313,2.55E-04,0.000278924,7.59E-76,1.87E-27,9.36E-18,0.019163337,0.004134753,3.35E-06,1.61957E-05,2.88E-96,6.86E-31,4.47E-24,0.004154295
193.95146,99.41309,99.81743,99.43339,0.015857393,0.023056694,0.003966393,0.013224787,1.67565E-10,0.002946796,2.77E-91,1.13E-26,2.30E-21,0.016171583,0.01953216,2.81E-04,0.000295032,1.97E-75,2.58E-27,1.13E-17,0.020107842,0.004384743,3.77E-06,1.73389E-05,8.33E-96,9.43E-31,5.67E-24,0.004405852
194.90638,99.39612,99.79466,99.43243,0.018457822,0.024793292,0.004221593,0.013975037,2.20127E-10,0.003061057,9.12E-91,1.55E-26,2.91E-21,0.017036094,0.020475837,3.09E-04,0.00031207,5.13E-75,3.54E-27,1.37E-17,0.021096665,0.004649575,4.25E-06,1.85627E-05,2.41E-95,1.30E-30,7.20E-24,0.004672387
195.86129,99.37832,99.77972,99.42267,0.020849959,0.025060844,0.004826276,0.01476701,2.89177E-10,0.003179728,3.01E-90,2.13E-26,3.70E-21,0.017946738,0.021461877,3.40E-04,0.000330092,1.33E-74,4.87E-27,1.66E-17,0.022131648,0.004930091,4.79E-06,1.9873E-05,6.96E-95,1.78E-30,9.15E-24,0.004954752
196.81621,99.36084,99.75396,99.41773,0.021627804,0.026752322,0.005512883,0.015602947,3.79886E-10,0.00330298,9.93E-90,2.93E-26,4.70E-21,0.018905928,0.022491885,3.74E-04,0.000349154,3.46E-74,6.70E-27,2.01E-17,0.023214734,0.005227188,5.39E-06,2.12757E-05,2.01E-94,2.45E-30,1.16E-23,0.005253857
197.77112,99.34126,99.72922,99.41246,0.022107495,0.027253625,0.007164338,0.016485162,4.99049E-10,0.003430986,3.28E-89,4.03E-26,5.96E-21,0.019916149,0.023567449,4.11E-04,0.000369315,8.99E-74,9.21E-27,2.43E-17,0.02434788,0.005541794,6.08E-06,2.27775E-05,5.81E-94,3.37E-30,1.47E-23,0.005570649
198.72604,99.31948,99.69873,99.41119,0.022358719,0.029133736,0.008336403,0.017416117,6.55592E-10,0.003563931,1.08E-88,5.54E-26,7.57E-21,0.020980048,0.024690226,4.52E-04,0.000390641,2.34E-73,1.27E-26,2.94E-17,0.025533147,0.005874902,6.85E-06,2.43852E-05,1.68E-93,4.63E-30,1.87E-23,0.005906135
199.68095,99.2976,99.66894,99.4054,0.024706563,0.030531328,0.008669395,0.01839835,8.61237E-10,0.003701999,3.57E-88,7.62E-26,9.61E-21,0.022100349,0.025861845,4.98E-04,0.000413196,6.07E-73,1.74E-26,3.56E-17,0.026772606,0.006227537,7.72E-06,2.61065E-05,4.85E-93,6.37E-30,2.38E-23,0.00626136
200.63587,99.27025,99.63626,99.39087,0.02695673,0.031813003,0.008856857,0.019434558,1.13139E-09,0.00384539,1.18E-87,1.05E-25,1.22E-20,0.023279949,0.027084005,5.47E-04,0.000437054,1.58E-72,2.39E-26,4.31E-17,0.028068437,0.006600792,8.70E-06,2.79492E-05,1.40E-92,8.75E-30,3.02E-23,0.006637436
201.59078,99.2479,99.61664,99.38188,0.027659791,0.03123942,0.009955051,0.020527519,1.48629E-09,0.003994303,3.88E-87,1.44E-25,1.55E-20,0.024521824,0.028358361,6.02E-04,0.000462287,4.10E-72,3.29E-26,5.22E-17,0.029422823,0.006995796,9.80E-06,2.99219E-05,4.05E-92,1.20E-29,3.83E-23,0.007035515
202.5457,99.22366,99.58038,99.37265,0.028805834,0.031308734,0.010483261,0.021680182,1.95251E-09,0.004148952,1.28E-86,1.98E-25,1.97E-20,0.025829136,0.029686631,6.62E-04,0.000488977,1.07E-71,4.52E-26,6.32E-17,0.03083806,0.007413749,1.10E-05,3.20339E-05,1.17E-91,1.65E-29,4.86E-23,0.007456822
203.50061,99.19563,99.55102,99.35992,0.029637124,0.031454149,0.010835589,0.022895577,2.56497E-09,0.004309552,4.22E-86,2.72E-25,2.50E-20,0.027205131,0.031070477,7.29E-04,0.000517206,2.77E-71,6.22E-26,7.65E-17,0.032316439,0.00785589,1.24E-05,3.4295E-05,3.38E-91,2.27E-29,6.17E-23,0.007902624
204.45553,99.16909,99.52576,99.35355,0.030253838,0.03221696,0.010101359,0.024176917,3.36955E-09,0.004476332,1.39E-85,3.74E-25,3.17E-20,0.028653252,0.032511616,8.02E-04,0.000547063,7.19E-71,8.55E-26,9.26E-17,0.033860367,0.008323532,1.40E-05,3.67157E-05,9.76E-91,3.13E-29,7.84E-23,0.008374264
205.41044,99.1298,99.4859,99.34588,0.031925615,0.033342153,0.010017302,0.025527498,4.42651E-09,0.004649524,4.60E-85,5.14E-25,4.03E-20,0.030177026,0.034011692,8.82E-04,0.000578642,1.87E-70,1.17E-25,1.12E-16,0.035472241,0.008818031,1.58E-05,3.93071E-05,2.82E-90,4.30E-29,9.95E-23,0.008873131
206.36536,99.10169,99.45774,99.33371,0.034523246,0.036702194,0.010440492,0.026950811,5.81503E-09,0.004829375,1.52E-84,7.07E-25,5.11E-20,0.031780191,0.035572389,9.70E-04,0.000612043,4.86E-70,1.62E-25,1.36E-16,0.037154576,0.00934082,1.78E-05,4.20815E-05,8.15E-90,5.91E-29,1.26E-22,0.009400696
207.32027,99.07704,99.42573,99.32409,0.036179716,0.039622203,0.010698504,0.028450428,7.63908E-09,0.005016133,5.00E-84,9.72E-25,6.49E-20,0.033466568,0.037195302,0.001067193,0.000647369,1.26E-69,2.22E-25,1.64E-16,0.038909864,0.009893372,2.01E-05,4.50517E-05,2.35E-89,8.12E-29,1.60E-22,0.009958475
208.27519,99.0402,99.39011,99.31377,0.038307417,0.042068305,0.011007525,0.030030125,1.00353E-08,0.005210065,1.65E-83,1.34E-24,8.24E-20,0.035240199,0.038882054,0.001173934,0.000684732,3.28E-69,3.05E-25,1.99E-16,0.04074072,0.010477246,2.26E-05,4.82316E-05,6.80E-89,1.12E-28,2.04E-22,0.01054807
209.2301,99.00646,99.34995,99.30296,0.039315278,0.044846841,0.012527835,0.031693758,1.31832E-08,0.005411436,5.45E-83,1.84E-24,1.05E-19,0.037105208,0.040634152,0.001291329,0.000724249,8.52E-69,4.20E-25,2.41E-16,0.04264973,0.011094037,2.55E-05,5.16358E-05,1.97E-88,1.54E-28,2.59E-22,0.01117113
210.18502,98.96813,99.30851,99.2915,0.040997941,0.046284255,0.013324292,0.033445397,1.73185E-08,0.005620534,1.80E-82,2.53E-24,1.33E-19,0.039065948,0.042453116,0.001420439,0.000766044,2.21E-68,5.77E-25,2.91E-16,0.0446396,0.01174543,2.87E-05,5.52803E-05,5.68E-88,2.11E-28,3.28E-22,0.011829395
211.13993,98.92174,99.26047,99.2775,0.043869413,0.049052991,0.014094852,0.035289183,2.2751E-08,0.005837645,5.93E-82,3.47E-24,1.69E-19,0.04112685,0.044340324,0.001562426,0.000810247,5.75E-68,7.93E-25,3.53E-16,0.046712998,0.012433144,3.23E-05,5.91819E-05,1.64E-87,2.90E-28,4.17E-22,0.012524647
212.09485,98.87998,99.20533,99.26797,0.044208265,0.050353089,0.015078265,0.037229478,2.98876E-08,0.006063075,1.96E-81,4.77E-24,2.14E-19,0.043292583,0.046297149,0.001718571,0.000856998,1.49E-67,1.09E-24,4.27E-16,0.048872718,0.013158989,3.64E-05,6.3359E-05,4.74E-87,3.99E-28,5.29E-22,0.013258767
213.04976,98.8385,99.15555,99.25255,0.049138861,0.051972746,0.015535614,0.039270708,3.92627E-08,0.006297134,6.45E-81,6.56E-24,2.72E-19,0.04556788,0.048324787,0.001890273,0.000906442,3.88E-67,1.50E-24,5.17E-16,0.051121502,0.013924807,4.10E-05,6.78308E-05,1.37E-86,5.49E-28,6.72E-22,0.014033673
214.00468,98.7934,99.11875,99.23692,0.049391533,0.053956968,0.01552827,0.041417521,5.15787E-08,0.00654015,2.13E-80,9.02E-24,3.45E-19,0.047957722,0.050424413,0.002079077,0.000958735,1.01E-66,2.06E-24,6.25E-16,0.053462224,0.014732529,4.62E-05,7.26182E-05,3.96E-86,7.54E-28,8.53E-22,0.014851385
214.95959,98.75295,99.06361,99.21866,0.050909563,0.055037352,0.015631694,0.043674616,6.77578E-08,0.006792455,7.02E-80,1.24E-23,4.38E-19,0.050467139,0.052596987,0.002286671,0.001014038,2.62E-66,2.83E-24,7.57E-16,0.055897696,0.015584113,5.20988E-05,7.77433E-05,1.14E-85,1.04E-27,1.08E-21,0.015713955
215.91451,98.69946,99.01359,99.20331,0.052388492,0.056565618,0.016679325,0.046046916,8.90123E-08,0.007054402,2.32E-79,1.71E-23,5.56E-19,0.053101408,0.054843422,0.002514916,0.001072528,6.81E-66,3.90E-24,9.16E-16,0.058430865,0.016481604,5.87033E-05,8.32302E-05,3.30E-85,1.43E-27,1.38E-21,0.016623538
216.86942,98.65147,98.95977,99.18814,0.056070821,0.058646358,0.017182007,0.048539372,1.16934E-07,0.007326348,7.64E-79,2.34E-23,7.07E-19,0.055865837,0.057164382,0.002765843,0.001134383,1.77E-65,5.36E-24,1.11E-15,0.061064609,0.017427066,6.61448E-05,8.91042E-05,9.55E-85,1.96E-27,1.75E-21,0.017582315
217.82434,98.59645,98.90007,99.17443,0.059536228,0.062955726,0.017886472,0.051157153,1.53614E-07,0.007608671,2.52E-78,3.22E-23,8.97E-19,0.058765978,0.059560455,0.003041694,0.001199801,4.60E-65,7.36E-24,1.34E-15,0.063801949,0.018422647,7.45297E-05,9.53928E-05,2.76E-84,2.69E-27,2.22E-21,0.01859257
218.77925,98.5199,98.83652,99.15945,0.062399164,0.069161966,0.018386665,0.053905432,2.01799E-07,0.007901754,8.32E-78,4.43E-23,1.14E-18,0.061807387,0.062031936,0.003344912,0.001268982,1.20E-64,1.01E-23,1.62E-15,0.06664583,0.019470498,8.39772E-05,0.000102125,7.97E-84,3.70E-27,2.82E-21,0.019656601
219.73417,98.48999,98.7731,99.1431,0.066082562,0.071312998,0.018897351,0.056789588,2.651E-07,0.008206002,2.74E-77,6.09E-23,1.45E-18,0.064995855,0.064579014,0.00367819,0.001342144,3.11E-64,1.39E-23,1.97E-15,0.069599349,0.020572852,9.46221E-05,0.000109332,2.30E-83,5.09E-27,3.57E-21,0.020776806
220.68908,98.41767,98.71221,99.12167,0.068820853,0.0744644,0.01984866,0.059814964,3.48256E-07,0.008521826,9.05E-77,8.38E-23,1.84E-18,0.068337138,0.067201545,0.004044465,0.001419514,8.07E-64,1.91E-23,2.38E-15,0.072665524,0.021731925,0.000106616,0.000117048,6.65E-83,7.00E-27,4.54E-21,0.021955589
221.644,98.352,98.63939,99.09795,0.073889334,0.076930096,0.020764533,0.062987095,4.57497E-07,0.008849661,2.99E-76,1.15E-22,2.33E-18,0.071837213,0.069899241,0.004446969,0.001501334,2.10E-63,2.63E-23,2.88E-15,0.075847544,0.022950005,0.00012013,0.000125308,1.92E-82,9.62E-27,5.76E-21,0.023195444
222.59891,98.27734,98.56501,99.081,0.078392938,0.079469652,0.022810879,0.066311429,6.01004E-07,0.009189945,9.85E-76,1.58E-22,2.96E-18,0.075501976,0.072671435,0.004889225,0.001587857,5.45E-63,3.62E-23,3.49E-15,0.079148517,0.024229346,0.000135357,0.000134151,5.55E-82,1.32E-26,7.31E-21,0.024498854
223.55383,98.20451,98.48139,99.05644,0.08184884,0.082559273,0.025019446,0.069793577,7.89529E-07,0.009543148,3.25E-75,2.18E-22,3.76E-18,0.079337515,0.075517282,0.005375105,0.001679354,1.42E-62,4.97E-23,4.22E-15,0.082571741,0.025572258,0.000152513,0.000143618,1.60E-81,1.82E-26,9.29E-21,0.025868389
224.50874,98.1286,98.396,99.03876,0.088650923,0.086269736,0.026945474,0.073439003,1.03719E-06,0.009909737,1.07E-74,2.99E-22,4.77E-18,0.083349777,0.078435508,0.005908826,0.001776107,3.68E-62,6.84E-23,5.11E-15,0.08612044,0.026980989,0.000171843,0.000153753,4.64E-81,2.50E-26,1.18E-20,0.027306585
225.46366,98.04337,98.32692,99.01521,0.089050809,0.088213933,0.0286327,0.077253289,1.36253E-06,0.010290214,3.54E-74,4.11E-22,6.06E-18,0.087544865,0.081424624,0.00649502,0.001878418,9.56E-62,9.40E-23,6.19E-15,0.089798061,0.028457827,0.000193622,0.000164602,1.34E-80,3.44E-26,1.50E-20,0.028816051
226.41857,97.95525,98.24601,98.98843,0.094196777,0.088487943,0.031247334,0.081241792,1.78993E-06,0.010685081,1.17E-73,5.66E-22,7.69E-18,0.091928663,0.084482662,0.007138721,0.001986603,2.48E-61,1.29E-22,7.49E-15,0.093607985,0.030004966,0.00021816,0.000176217,3.87E-80,4.73E-26,1.90E-20,0.030399343
227.37349,97.86049,98.15707,98.95644,0.097597094,0.09133374,0.033785804,0.085409929,2.3514E-06,0.011094874,3.85E-73,7.78E-22,9.76E-18,0.096507154,0.0876074,0.007845453,0.002100998,6.46E-61,1.78E-22,9.06E-15,0.097553851,0.031624615,0.000245807,0.000188652,1.12E-79,6.50E-26,2.41E-20,0.032059074
228.3284,97.76868,98.06534,98.91865,0.102800566,0.096924817,0.034674441,0.08976279,3.08898E-06,0.011520131,1.27E-72,1.07E-21,1.24E-17,0.10128601,0.090796087,0.008621212,0.002221956,1.68E-60,2.44E-22,1.10E-14,0.101639256,0.033318856,0.000276955,0.000201963,3.23E-79,8.93E-26,3.06E-20,0.033797774
229.28332,97.67937,97.97112,98.88424,0.107901682,0.103094377,0.035874808,0.094305443,4.05794E-06,0.011961424,4.19E-72,1.47E-21,1.57E-17,0.106270926,0.09404568,0.009472565,0.002349853,4.36E-60,3.36E-22,1.33E-14,0.105868097,0.035089755,0.000312049,0.000216213,9.34E-79,1.23E-25,3.89E-20,0.035618017
230.23823,97.5762,97.8757,98.85169,0.112590859,0.110198288,0.036623653,0.099042503,5.33082E-06,0.012419329,1.38E-71,2.02E-21,2.00E-17,0.111467163,0.097352552,0.010406626,0.00248508,1.13E-59,4.62E-22,1.61E-14,0.110244258,0.036939207,0.000351586,0.000231468,2.70E-78,1.69E-25,4.94E-20,0.037522261
231.19315,97.46614,97.78251,98.81687,0.118108123,0.11501885,0.038339493,0.103978445,7.00299E-06,0.012894458,4.56E-71,2.78E-21,2.54E-17,0.116879907,0.10071275,0.011431172,0.002628058,2.94E-59,6.35E-22,1.95E-14,0.114771979,0.038869059,0.000396131,0.000247799,7.79E-78,2.32E-25,6.27E-20,0.039512989
232.14806,97.34942,97.67408,98.77953,0.12549012,0.119591522,0.041107998,0.10911713,9.19966E-06,0.013387425,1.50E-70,3.82E-21,3.22E-17,0.122513755,0.104121685,0.012554609,0.002779223,7.65E-59,8.72E-22,2.35E-14,0.119455517,0.040880938,0.000446313,0.000265282,2.25E-77,3.19E-25,7.96E-20,0.041592533
233.10298,97.23317,97.54716,98.74527,0.134618799,0.127309986,0.044542292,0.114462122,1.20854E-05,0.013898883,4.96E-70,5.25E-21,4.09E-17,0.128373091,0.107574402,0.013786104,0.002939044,1.99E-58,1.20E-21,2.85E-14,0.124299549,0.042976387,0.000502848,0.000283997,6.51E-77,4.39E-25,1.01E-19,0.043763233
234.05789,97.10227,97.41601,98.70769,0.142326532,0.134084587,0.048000719,0.120016154,1.58763E-05,0.014429488,1.64E-69,7.22E-21,5.19E-17,0.134461518,0.111065265,0.015135536,0.003108007,5.16E-58,1.65E-21,3.45E-14,0.129308809,0.045156674,0.000566537,0.000304032,1.88E-76,6.03E-25,1.28E-19,0.046027243
235.01281,96.96905,97.29691,98.66291,0.148928413,0.139888319,0.050647031,0.125781449,2.08563E-05,0.014979936,5.40E-69,9.92E-21,6.59E-17,0.140782241,0.114588233,0.01661365,0.003286633,1.34E-57,2.27E-21,4.18E-14,0.134488517,0.047422939,0.000638284,0.00032548,5.43E-76,8.29E-25,1.63E-19,0.048386703
235.96772,96.83075,97.16674,98.60846,0.15555951,0.144647455,0.053387863,0.131759108,2.73982E-05,0.015550927,1.78E-68,1.36E-20,8.37E-17,0.147337434,0.118136539,0.018231984,0.003475466,3.49E-57,3.12E-21,5.06E-14,0.139843989,0.049775993,0.000719105,0.000348439,1.57E-75,1.14E-24,2.07E-19,0.050843537
236.92264,96.68087,97.03067,98.55149,0.162598269,0.150353566,0.055620046,0.137949424,3.59922E-05,0.016143204,5.88E-68,1.88E-20,1.06E-16,0.154128621,0.121702973,0.020003039,0.003675086,9.06E-57,4.28E-21,6.12E-14,0.145381098,0.052216475,0.000810147,0.000373017,4.53E-75,1.57E-24,2.63E-19,0.053399638
237.87755,96.51732,96.88836,98.49409,0.1691448,0.154497491,0.057916809,0.144351177,4.72817E-05,0.016757511,1.94E-67,2.58E-20,1.35E-16,0.161155969,0.125279562,0.021940186,0.003886097,2.35E-56,5.89E-21,7.41E-14,0.151105845,0.054744632,0.000912695,0.000399326,1.31E-74,2.15E-24,3.33E-19,0.056056654
238.83247,96.35406,96.72889,98.44179,0.175216959,0.161025519,0.059749365,0.150961911,6.21121E-05,0.017394639,6.40E-67,3.54E-20,1.71E-16,0.168418661,0.128857852,0.024057846,0.004109145,6.12E-56,8.10E-21,8.97E-14,0.157024843,0.057360498,0.001028203,0.000427491,3.79E-74,2.96E-24,4.23E-19,0.058816192
239.78738,96.19204,96.58271,98.39232,0.181584533,0.166411043,0.060672451,0.157777118,8.15937E-05,0.018055379,2.11E-66,4.87E-20,2.17E-16,0.17591409,0.132428594,0.026371363,0.004344903,1.59E-55,1.11E-20,1.09E-13,0.16314486,0.060063655,0.001158298,0.000457639,1.09E-73,4.07E-24,5.38E-19,0.061679592
240.7423,96.0187,96.4271,98.33679,0.187805405,0.173048769,0.061753339,0.16479045,0.000107185,0.018740574,6.97E-66,6.70E-20,2.76E-16,0.183638209,0.135982027,0.028897196,0.004594088,4.13E-55,1.53E-20,1.31E-13,0.169473312,0.062853426,0.001304818,0.000489912,3.16E-73,5.60E-24,6.82E-19,0.064648156
241.69721,95.84191,96.25956,98.27406,0.194451422,0.178334632,0.063969278,0.171992747,0.000140802,0.019451063,2.30E-65,9.21E-20,3.51E-16,0.191584612,0.139507566,0.031652741,0.004857449,1.07E-54,2.10E-20,1.59E-13,0.176017757,0.065728627,0.001469823,0.000524459,9.13E-73,7.70E-24,8.66E-19,0.067722909
242.65213,95.65484,96.07827,98.2127,0.200656675,0.184123434,0.067614945,0.179372141,0.00018496,0.020187743,7.58E-65,1.27E-19,4.45E-16,0.199744844,0.142994092,0.034656535,0.005135785,2.79E-54,2.89E-20,1.92E-13,0.182786411,0.068687779,0.001655637,0.000561439,2.64E-72,1.06E-23,1.10E-18,0.070904854
243.60704,95.46413,95.91339,98.14527,0.210013398,0.187729772,0.072836686,0.186912886,0.000242963,0.020951503,2.50E-64,1.74E-19,5.65E-16,0.208107353,0.146429647,0.037928003,0.005429925,7.25E-54,3.98E-20,2.33E-13,0.189787575,0.07172884,0.001864863,0.000601023,7.62E-72,1.45E-23,1.40E-18,0.074194726
