temperature,rate_3,rate_5,rate_10,rate_3_diff,rate_5_diff,rate_10_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
31.63192,99.99894,100.07588,99.96317,0.000189379,0.025730575,-0.006491155,1.06E-07,1.48E-13,1.79E-05,2.16E-193,1.15E-36,6.83E-23,1.80E-05,3.33E-08,5.14E-20,3.00E-05,3.21E-201,1.96E-38,1.69E-27,3.00E-05,2.16E-08,8.19E-16,1.12E-06,4.32E-201,1.72E-53,3.65E-34,1.14E-06
32.58683,99.99902,100.04476,99.9709,0.000388444,0.018103235,-0.006299479,1.14E-07,1.68E-13,1.86E-05,8.47E-193,1.46E-36,7.82E-23,1.87E-05,3.62E-08,6.22E-20,3.10E-05,1.26E-200,2.49E-38,1.98E-27,3.11E-05,2.34E-08,9.39E-16,1.17E-06,1.53E-200,2.37E-53,4.41E-34,1.19E-06
33.54175,100.00064,100.03758,99.9765,-0.000336217,0.010391759,-0.005947712,1.24E-07,1.91E-13,1.93E-05,3.31E-192,1.86E-36,8.97E-23,1.94E-05,3.93E-08,7.53E-20,3.21E-05,4.91E-200,3.16E-38,2.32E-27,3.21E-05,2.53E-08,1.08E-15,1.22E-06,5.45E-200,3.26E-53,5.34E-34,1.25E-06
34.49666,100.0006,100.03165,99.98113,-0.000609271,0.003258976,-0.005929749,1.34E-07,2.17E-13,2.00E-05,1.30E-191,2.36E-36,1.03E-22,2.01E-05,4.27E-08,9.11E-20,3.32E-05,1.92E-199,4.01E-38,2.72E-27,3.33E-05,2.74E-08,1.23E-15,1.28E-06,1.94E-199,4.48E-53,6.47E-34,1.30E-06
35.45158,99.99498,100.03084,99.97782,0.000290747,-0.001729665,-0.005376061,1.45E-07,2.46E-13,2.08E-05,5.07E-191,2.99E-36,1.18E-22,2.09E-05,4.64E-08,1.10E-19,3.44E-05,7.52E-199,5.09E-38,3.19E-27,3.44E-05,2.97E-08,1.41E-15,1.33E-06,6.88E-199,6.16E-53,7.83E-34,1.36E-06
36.40649,99.99931,100.04517,99.99157,0.001472276,-0.004010909,-0.003729819,1.57E-07,2.80E-13,2.16E-05,1.98E-190,3.80E-36,1.35E-22,2.17E-05,5.04E-08,1.33E-19,3.56E-05,2.94E-198,6.47E-38,3.74E-27,3.56E-05,3.21E-08,1.62E-15,1.39E-06,2.44E-198,8.47E-53,9.48E-34,1.42E-06
37.36141,99.99758,100.0493,99.99625,0.001757532,-0.003167997,-0.002698396,1.70E-07,3.18E-13,2.24E-05,7.76E-190,4.83E-36,1.55E-22,2.25E-05,5.48E-08,1.62E-19,3.68E-05,1.15E-197,8.21E-38,4.38E-27,3.69E-05,3.48E-08,1.86E-15,1.45E-06,8.68E-198,1.16E-52,1.15E-33,1.49E-06
38.31632,100.00253,100.04621,99.99793,0.001659478,-0.001571248,-0.002060685,1.85E-07,3.61E-13,2.32E-05,3.04E-189,6.13E-36,1.77E-22,2.34E-05,5.95E-08,1.96E-19,3.81E-05,4.51E-197,1.04E-37,5.14E-27,3.81E-05,3.77E-08,2.13E-15,1.52E-06,3.08E-197,1.60E-52,1.39E-33,1.56E-06
39.27124,99.99177,100.04835,100.00142,0.001567203,-0.000499185,-0.000664218,2.00E-07,4.10E-13,2.41E-05,1.19E-188,7.78E-36,2.03E-22,2.43E-05,6.47E-08,2.37E-19,3.94E-05,1.76E-196,1.32E-37,6.02E-27,3.95E-05,4.08E-08,2.44E-15,1.58E-06,1.10E-196,2.20E-52,1.68E-33,1.63E-06
40.22615,99.98793,100.03829,99.99171,0.001331061,0.002414206,0.00185953,2.16E-07,4.65E-13,2.50E-05,4.65E-188,9.88E-36,2.33E-22,2.53E-05,7.03E-08,2.87E-19,4.08E-05,6.90E-196,1.68E-37,7.06E-27,4.08E-05,4.42E-08,2.80E-15,1.66E-06,3.89E-196,3.02E-52,2.03E-33,1.70E-06
41.18107,99.98837,100.04335,99.99222,0.001276769,0.002433034,0.003307314,2.34E-07,5.28E-13,2.60E-05,1.82E-187,1.25E-35,2.67E-22,2.62E-05,7.64E-08,3.47E-19,4.22E-05,2.70E-195,2.13E-37,8.28E-27,4.23E-05,4.78E-08,3.20E-15,1.73E-06,1.38E-195,4.16E-52,2.46E-33,1.78E-06
42.13598,99.99517,100.03759,99.9945,0.00074856,0.000366189,0.002860994,2.54E-07,6.00E-13,2.70E-05,7.12E-187,1.59E-35,3.06E-22,2.72E-05,8.30E-08,4.20E-19,4.36E-05,1.06E-194,2.71E-37,9.71E-27,4.37E-05,5.18E-08,3.67E-15,1.81E-06,4.91E-195,5.72E-52,2.98E-33,1.86E-06
43.0909,99.99208,100.04591,99.98998,-0.000443904,-0.000156828,0.001107999,2.75E-07,6.82E-13,2.80E-05,2.78E-186,2.02E-35,3.51E-22,2.83E-05,9.02E-08,5.08E-19,4.52E-05,4.13E-194,3.44E-37,1.14E-26,4.52E-05,5.61E-08,4.21E-15,1.89E-06,1.74E-194,7.86E-52,3.61E-33,1.94E-06
44.04581,99.99,100.03696,99.98411,-0.00141606,-0.000745972,-0.001179763,2.97E-07,7.74E-13,2.91E-05,1.09E-185,2.57E-35,4.02E-22,2.94E-05,9.80E-08,6.15E-19,4.67E-05,1.62E-193,4.37E-37,1.34E-26,4.68E-05,6.08E-08,4.82E-15,1.97E-06,6.19E-194,1.08E-51,4.37E-33,2.03E-06
45.00073,99.99101,100.03739,99.9861,-0.001212364,-0.001674107,-0.001410393,3.22E-07,8.79E-13,3.02E-05,4.26E-185,3.26E-35,4.61E-22,3.05E-05,1.06E-07,7.45E-19,4.83E-05,6.32E-193,5.54E-37,1.57E-26,4.84E-05,6.58E-08,5.53E-15,2.06E-06,2.20E-193,1.49E-51,5.29E-33,2.12E-06
45.95564,99.99343,100.05198,99.98957,-0.000913434,-0.002663677,-0.00097913,3.49E-07,9.99E-13,3.13E-05,1.67E-184,4.14E-35,5.28E-22,3.17E-05,1.16E-07,9.01E-19,5.00E-05,2.47E-192,7.04E-37,1.84E-26,5.01E-05,7.12E-08,6.34E-15,2.15E-06,7.82E-193,2.04E-51,6.40E-33,2.22E-06
46.91056,99.99298,100.04293,99.99584,-0.00190177,-0.002250627,-0.002069254,3.78E-07,1.13E-12,3.25E-05,6.52E-184,5.25E-35,6.05E-22,3.29E-05,1.26E-07,1.09E-18,5.18E-05,9.68E-192,8.93E-37,2.15E-26,5.19E-05,7.71E-08,7.26E-15,2.24E-06,2.78E-192,2.81E-51,7.75E-33,2.32E-06
47.86547,99.99827,100.04641,100.00278,-0.002643899,-0.001373935,-0.002485914,4.09E-07,1.29E-12,3.38E-05,2.55E-183,6.67E-35,6.94E-22,3.42E-05,1.37E-07,1.32E-18,5.36E-05,3.79E-191,1.13E-36,2.52E-26,5.37E-05,8.35E-08,8.33E-15,2.34E-06,9.86E-192,3.86E-51,9.38E-33,2.43E-06
48.82039,100,100.04958,99.99414,-0.001528987,-0.001373326,-0.001330555,4.43E-07,1.46E-12,3.51E-05,9.99E-183,8.47E-35,7.95E-22,3.55E-05,1.48E-07,1.60E-18,5.54E-05,1.48E-190,1.44E-36,2.96E-26,5.56E-05,9.04E-08,9.54E-15,2.45E-06,3.50E-191,5.31E-51,1.13E-32,2.54E-06
49.7753,99.99862,100.05814,99.99226,0.000433245,0.0000862,0.0000845,4.80E-07,1.66E-12,3.64E-05,3.91E-182,1.08E-34,9.12E-22,3.69E-05,1.61E-07,1.93E-18,5.73E-05,5.80E-190,1.83E-36,3.47E-26,5.75E-05,9.79E-08,1.09E-14,2.55E-06,1.24E-190,7.30E-51,1.37E-32,2.65E-06
50.73022,100.00072,100.04879,99.99707,0.001131232,0.000899499,0.001799093,5.19E-07,1.89E-12,3.78E-05,1.53E-181,1.37E-34,1.04E-21,3.83E-05,1.75E-07,2.34E-18,5.93E-05,2.27E-189,2.32E-36,4.07E-26,5.95E-05,1.06E-07,1.25E-14,2.67E-06,4.42E-190,1.00E-50,1.66E-32,2.77E-06
51.68513,100.00034,100.04439,99.99875,0.000413865,0.001065205,0.003031044,5.62E-07,2.14E-12,3.92E-05,5.98E-181,1.73E-34,1.20E-21,3.98E-05,1.90E-07,2.83E-18,6.14E-05,8.87E-189,2.95E-36,4.77E-26,6.16E-05,1.15E-07,1.44E-14,2.79E-06,1.57E-189,1.38E-50,2.01E-32,2.90E-06
52.64005,99.99656,100.04598,99.9918,-0.000264669,0.002252135,0.00268728,6.09E-07,2.43E-12,4.07E-05,2.34E-180,2.20E-34,1.37E-21,4.13E-05,2.07E-07,3.43E-18,6.35E-05,3.47E-188,3.74E-36,5.59E-26,6.37E-05,1.24E-07,1.65E-14,2.91E-06,5.58E-189,1.90E-50,2.44E-32,3.03E-06
53.59496,99.99347,100.05239,99.99124,-0.000921483,0.002380677,0.002392201,6.59E-07,2.77E-12,4.23E-05,9.15E-180,2.79E-34,1.57E-21,4.29E-05,2.25E-07,4.15E-18,6.57E-05,1.36E-187,4.75E-36,6.56E-26,6.59E-05,1.35E-07,1.89E-14,3.04E-06,1.98E-188,2.61E-50,2.95E-32,3.17E-06
54.54988,99.99778,100.03798,99.98497,-0.002088801,0.001088347,0.00235356,7.14E-07,3.14E-12,4.39E-05,3.58E-179,3.55E-34,1.80E-21,4.46E-05,2.44E-07,5.03E-18,6.80E-05,5.31E-187,6.03E-36,7.69E-26,6.82E-05,1.46E-07,2.16E-14,3.17E-06,7.04E-188,3.58E-50,3.57E-32,3.32E-06
55.50479,100.00552,100.04238,99.97988,-0.002671931,0.0000937,0.001311113,7.73E-07,3.57E-12,4.56E-05,1.40E-178,4.50E-34,2.07E-21,4.64E-05,2.65E-07,6.09E-18,7.03E-05,2.08E-186,7.66E-36,9.01E-26,7.06E-05,1.58E-07,2.48E-14,3.31E-06,2.50E-187,4.93E-50,4.32E-32,3.47E-06
56.45971,100.00862,100.04279,99.98224,-0.002951879,0.000658087,0.000132893,8.37E-07,4.05E-12,4.73E-05,5.48E-178,5.72E-34,2.37E-21,4.82E-05,2.88E-07,7.37E-18,7.28E-05,8.13E-186,9.72E-36,1.06E-25,7.31E-05,1.71E-07,2.84E-14,3.46E-06,8.88E-187,6.77E-50,5.23E-32,3.63E-06
57.41462,100.00741,100.03995,99.98492,-0.002317225,0.001165088,-0.000335385,9.06E-07,4.60E-12,4.91E-05,2.14E-177,7.26E-34,2.71E-21,5.00E-05,3.13E-07,8.92E-18,7.53E-05,3.18E-185,1.23E-35,1.24E-25,7.56E-05,1.85E-07,3.26E-14,3.62E-06,3.16E-186,9.31E-50,6.33E-32,3.80E-06
58.36954,100.00484,100.04365,99.98784,-0.001165621,-0.00025486,-0.001078086,9.81E-07,5.23E-12,5.10E-05,8.39E-177,9.22E-34,3.11E-21,5.20E-05,3.40E-07,1.08E-17,7.79E-05,1.24E-184,1.57E-35,1.45E-25,7.83E-05,2.00E-07,3.73E-14,3.78E-06,1.12E-185,1.28E-49,7.66E-32,3.98E-06
59.32445,100.01241,100.04201,99.98986,-0.001079978,-0.000393447,-0.001748785,1.06E-06,5.94E-12,5.29E-05,3.28E-176,1.17E-33,3.57E-21,5.40E-05,3.70E-07,1.31E-17,8.06E-05,4.87E-184,1.99E-35,1.70E-25,8.10E-05,2.17E-07,4.28E-14,3.94E-06,3.98E-185,1.76E-49,9.28E-32,4.16E-06
60.27937,100.01241,100.04239,99.98661,-0.001959111,0.000564782,-0.001293436,1.15E-06,6.74E-12,5.50E-05,1.28E-175,1.49E-33,4.09E-21,5.61E-05,4.02E-07,1.58E-17,8.34E-05,1.91E-183,2.53E-35,2.00E-25,8.38E-05,2.35E-07,4.90E-14,4.12E-06,1.41E-184,2.42E-49,1.12E-31,4.35E-06
61.23428,100.01159,100.03835,99.98459,-0.002694059,-0.000397673,-0.000456624,1.25E-06,7.66E-12,5.71E-05,5.03E-175,1.89E-33,4.69E-21,5.83E-05,4.37E-07,1.91E-17,8.63E-05,7.46E-183,3.21E-35,2.34E-25,8.68E-05,2.54E-07,5.62E-14,4.30E-06,5.03E-184,3.33E-49,1.36E-31,4.55E-06
62.1892,100.01477,100.04193,99.98871,-0.002374598,-0.001232391,-0.00029161,1.35E-06,8.70E-12,5.92E-05,1.97E-174,2.39E-33,5.37E-21,6.06E-05,4.75E-07,2.32E-17,8.93E-05,2.92E-182,4.07E-35,2.75E-25,8.98E-05,2.76E-07,6.44E-14,4.49E-06,1.79E-183,4.57E-49,1.64E-31,4.77E-06
63.14411,100.01724,100.04611,99.9925,-0.001214925,-0.001958021,-0.001007996,1.46E-06,9.88E-12,6.15E-05,7.69E-174,3.04E-33,6.15E-21,6.30E-05,5.16E-07,2.80E-17,9.24089E-05,1.14E-181,5.17E-35,3.22E-25,9.29246E-05,2.98E-07,7.38E-14,4.69E-06,6.34E-183,6.29E-49,1.99E-31,4.99E-06
64.09903,100.02414,100.04137,99.99134,0.000175564,-0.003030011,-0.001451294,1.58E-06,1.12E-11,6.38E-05,3.01E-173,3.86E-33,7.05E-21,6.54E-05,5.60E-07,3.39E-17,9.56143E-05,4.47E-181,6.57E-35,3.78E-25,9.61746E-05,3.23E-07,8.46E-14,4.90E-06,2.25E-182,8.64E-49,2.41E-31,5.22E-06
65.05394,100.01931,100.04866,99.99081,0.000804059,-0.004235559,-0.000748943,1.71E-06,1.27E-11,6.63E-05,1.18E-172,4.90E-33,8.09E-21,6.80E-05,6.09E-07,4.11E-17,9.89307E-05,1.75E-180,8.34E-35,4.43E-25,9.95396E-05,3.50E-07,9.70E-14,5.12E-06,8.00E-182,1.19E-48,2.92E-31,5.47E-06
66.00886,100.01517,100.05557,99.98916,0.00101953,-0.004253461,0.000857855,1.85E-06,1.45E-11,6.88E-05,4.61E-172,6.22E-33,9.27E-21,7.07E-05,6.62E-07,4.97E-17,0.000102362,6.84E-180,1.06E-34,5.19E-25,0.000103024,3.79E-07,1.11E-13,5.34E-06,2.84E-181,1.63E-48,3.53E-31,5.72E-06
66.96377,100.01414,100.05638,99.99424,0.000538787,-0.002864052,0.002399662,2.01E-06,1.64E-11,7.14E-05,1.80E-171,7.90E-33,1.06E-20,7.34E-05,7.19E-07,6.02E-17,0.000105913,2.67E-179,1.34E-34,6.09E-25,0.000106632,4.10E-07,1.27E-13,5.58E-06,1.01E-180,2.25E-48,4.27E-31,5.99E-06
67.91869,100.01689,100.0596,99.9921,-0.001290152,-0.002281431,0.00249028,2.17E-06,1.87E-11,7.42E-05,7.05E-171,1.00E-32,1.22E-20,7.63E-05,7.81E-07,7.29E-17,0.000109586,1.05E-178,1.71E-34,7.14E-25,0.000110367,4.44E-07,1.46E-13,5.83E-06,3.59E-180,3.09E-48,5.17E-31,6.27E-06
68.8736,100.01758,100.06442,99.9854,-0.003601608,-0.001508914,0.00169383,2.35E-06,2.12E-11,7.70E-05,2.76E-170,1.27E-32,1.40E-20,7.93E-05,8.49E-07,8.82E-17,0.000113387,4.09E-178,2.17E-34,8.37E-25,0.000114236,4.81E-07,1.67E-13,6.09E-06,1.27E-179,4.24E-48,6.26E-31,6.57E-06
69.82852,100.02155,100.06516,99.98154,-0.00523032,-0.000126129,0.001055432,2.55E-06,2.41E-11,7.99E-05,1.08E-169,1.62E-32,1.60E-20,8.25E-05,9.22E-07,1.07E-16,0.00011732,1.60E-177,2.75E-34,9.81E-25,0.000118242,5.21E-07,1.92E-13,6.36E-06,4.53E-179,5.83E-48,7.58E-31,6.88E-06
70.78343,100.02793,100.05799,99.97972,-0.004724348,0.000575878,0.000882387,2.76E-06,2.74E-11,8.30E-05,4.22E-169,2.05E-32,1.83E-20,8.57E-05,1.00E-06,1.29E-16,0.000121389,6.27E-177,3.49E-34,1.15E-24,0.000122391,5.64E-07,2.20E-13,6.64E-06,1.61E-178,8.02E-48,9.18E-31,7.20E-06
71.73835,100.03414,100.05718,99.9799,-0.002768787,0.00146336,0.000443476,2.99E-06,3.11E-11,8.61E-05,1.65E-168,2.61E-32,2.10E-20,8.91E-05,1.09E-06,1.56E-16,0.0001256,2.45E-176,4.43E-34,1.35E-24,0.000126689,6.11E-07,2.52E-13,6.93E-06,5.71E-178,1.10E-47,1.11E-30,7.54E-06
72.69326,100.03654,100.06278,99.98789,-0.000747957,0.002061935,-0.000553474,3.24E-06,3.53E-11,8.94E-05,6.47E-168,3.31E-32,2.41E-20,9.27E-05,1.18E-06,1.89E-16,0.000129956,9.59E-176,5.63E-34,1.58E-24,0.000131139,6.61E-07,2.89E-13,7.24E-06,2.03E-177,1.52E-47,1.34E-30,7.90E-06
73.64818,100.03379,100.05998,99.98695,0.000935023,0.001302355,-0.00079514,3.51E-06,4.01E-11,9.28E-05,2.53E-167,4.20E-32,2.76E-20,9.63E-05,1.29E-06,2.29E-16,0.000134463,3.75E-175,7.15E-34,1.85E-24,0.000135749,7.16E-07,3.31E-13,7.56E-06,7.21E-177,2.08E-47,1.63E-30,8.28E-06
74.60309,100.03172,100.05536,99.98603,0.002056851,0.000225188,-0.000515182,3.80E-06,4.55E-11,9.64E-05,9.90E-167,5.33E-32,3.16E-20,1.00E-04,1.40E-06,2.77E-16,0.000139127,1.47E-174,9.07E-34,2.17E-24,0.000140524,7.75E-07,3.80E-13,7.90E-06,2.56E-176,2.87E-47,1.97E-30,8.67E-06
75.55801,100.02646,100.05438,99.98196,0.002529668,-0.000217125,-0.000718589,4.11E-06,5.17E-11,1.00E-04,3.87E-166,6.77E-32,3.63E-20,0.000104168,1.52E-06,3.36E-16,0.000143953,5.74E-174,1.15E-33,2.55E-24,0.00014547,8.39E-07,4.35E-13,8.25E-06,9.09E-176,3.94E-47,2.38E-30,9.09E-06
76.51292,100.02724,100.05358,99.98412,0.001578741,-0.000126873,-0.001457287,4.45E-06,5.87E-11,0.000103875,1.51E-165,8.60E-32,4.16E-20,0.000108326,1.65E-06,4.06E-16,0.000148945,2.25E-173,1.46E-33,2.99E-24,0.000150594,9.09E-07,4.99E-13,8.61E-06,3.23E-175,5.42E-47,2.89E-30,9.52E-06
77.46784,100.02655,100.05838,99.98579,-0.000287564,0.00000431,-0.00245552,4.82E-06,6.67E-11,0.000107838,5.93E-165,1.09E-31,4.76E-20,0.000112658,1.79E-06,4.92E-16,0.000154111,8.79E-173,1.86E-33,3.51E-24,0.000155903,9.84E-07,5.71E-13,8.99E-06,1.15E-174,7.45E-47,3.49E-30,9.98E-06
78.42275,100.02689,100.05958,99.98885,-0.0000511,-0.000573658,-0.002716418,5.22E-06,7.58E-11,0.000111952,2.32E-164,1.39E-31,5.46E-20,0.000117171,1.95E-06,5.96E-16,0.000159456,3.44E-172,2.36E-33,4.11E-24,0.000161403,1.07E-06,6.55E-13,9.39E-06,4.08E-174,1.02E-46,4.23E-30,1.05E-05
