temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
367.762,47.53977,50.5495,48.44576,0.091943006,1.4538E-06,0,4.08566E-13,0.001844857,0.053344944,0.037909495,0.09310075,0.055068843,6.46446E-06,0,5.82398E-08,0.020747795,0.031168532,0.003511076,0.055433926,0.307918425,5.4794E-05,1.5973E-09,0.317547122,2.59396E-07,7.86696E-05,5.72352E-05,0.317738082
368.71691,47.44906,50.27939,48.38889,0.095198915,1.3214E-06,0,1.85204E-13,0.001535065,0.051159787,0.042078812,0.094774985,0.056736186,5.87574E-06,0,2.80353E-08,0.018484965,0.034909996,0.004098404,0.057499268,0.27926316,5.02388E-05,1.2159E-09,0.277089378,9.20995E-07,0.000108106,6.92727E-05,0.277317918
369.67183,47.3629,50.03442,48.33525,0.099173393,1.20105E-06,0,8.40146E-14,0.001275753,0.048681507,0.046545144,0.096503605,0.05991703,5.34062E-06,0,1.3494E-08,0.016236639,0.038533701,0.004780414,0.059556109,0.237674685,4.60622E-05,9.25567E-10,0.22969397,3.2695E-06,0.000148534,8.38403E-05,0.229975677
370.62674,47.26278,49.79719,48.27572,0.102437304,1.09167E-06,0,3.80723E-14,0.001059181,0.045941733,0.051295392,0.098297397,0.0630437,4.85424E-06,0,6.49439E-09,0.014064711,0.041932904,0.005571078,0.061573553,0.189107581,4.22328E-05,7.04561E-10,0.179995082,1.1603E-05,0.000204032,0.000101469,0.180354419
371.58166,47.17015,49.62371,48.21634,0.103845914,9.92248E-07,0,1.72672E-14,0.000878633,0.04298142,0.056309367,0.100170412,0.065362505,4.41215E-06,0,3.12527E-09,0.012022795,0.045019057,0.006486011,0.063532279,0.141579054,3.87216E-05,5.36325E-10,0.133465535,4.11519E-05,0.000280181,0.0001228,0.13394839
372.53657,47.05944,49.50667,48.15623,0.106814992,9.01881E-07,0,7.81446E-15,0.000728353,0.039850945,0.061559219,0.102139419,0.0666894,4.01033E-06,0,1.50383E-09,0.010151613,0.047727346,0.007542436,0.065425406,0.100213513,3.55024E-05,4.08262E-10,0.094251294,0.000145703,0.000384584,0.000148609,0.094965693
373.49149,46.9522,49.46943,48.0841,0.109354332,8.19743E-07,0,3.49566E-15,0.000603424,0.036608361,0.067010085,0.10422269,0.06822102,3.64509E-06,0,7.23549E-10,0.008476608,0.05001816,0.008759213,0.067257627,0.066345438,3.25507E-05,3.10777E-10,0.06400233,0.000513168,0.000527583,0.000179836,0.065255467
374.4464,46.84658,49.44319,48.01638,0.110602523,7.45086E-07,0,1.5411E-15,0.000499682,0.033316857,0.072620294,0.106437578,0.070597433,3.31313E-06,0,3.48097E-10,0.007008439,0.051874198,0.010156629,0.069042579,0.042279714,2.98445E-05,2.3657E-10,0.042215594,0.001776058,0.00072317,0.000217612,0.044962278
375.40132,46.76233,49.40958,47.95108,0.11294313,6.77228E-07,0,7.01818E-16,0.000413609,0.030040748,0.07834289,0.108797924,0.073238662,3.01139E-06,0,1.67452E-10,0.005745064,0.053295593,0.01175624,0.070799909,0.0322519,2.73632E-05,1.80082E-10,0.027283079,0.005806677,0.000990184,0.000263305,0.034370609
376.35623,46.64103,49.36476,47.88538,0.113818342,6.15551E-07,0,2.81238E-16,0.000342249,0.026841632,0.084126597,0.111311093,0.075120026,2.73713E-06,0,8.05465E-11,0.004675087,0.054293858,0.013580356,0.072552038,0.034272812,2.50882E-05,1.37082E-10,0.017392284,0.016139899,0.00135376,0.000318568,0.0352296
377.31115,46.52485,49.31789,47.8155,0.114294767,5.5949E-07,0,1.40866E-16,0.000283122,0.023774259,0.089917951,0.113975891,0.075263495,2.48785E-06,0,3.87404E-11,0.003781017,0.054886538,0.015651583,0.074321626,0.042761446,2.30023E-05,1.04349E-10,0.010987859,0.032377302,0.001847089,0.000385392,0.045620644
378.26606,46.42206,49.27104,47.73563,0.117353494,5.08536E-07,0,0,0.000234156,0.020883788,0.09566248,0.116780933,0.076038842,2.26128E-06,0,1.86315E-11,0.003042328,0.055092828,0.017991872,0.076129289,0.052275131,2.10898E-05,7.94329E-11,0.006901675,0.045053467,0.002513275,0.000466178,0.054955684
379.22098,46.30182,49.22116,47.65708,0.120259687,4.62221E-07,0,0,0.000193622,0.018203714,0.101306461,0.119704259,0.078784876,2.05534E-06,0,8.95972E-12,0.002437668,0.054930774,0.020621656,0.077992153,0.058539563,1.93364E-05,6.04659E-11,0.004319018,0.050349974,0.003407131,0.000563819,0.058659278
380.17589,46.18682,49.16846,47.58295,0.121401599,4.20125E-07,0,0,0.00016008,0.015755602,0.106796552,0.122712655,0.080893178,1.86815E-06,0,4.30841E-12,0.001946497,0.054415845,0.023558398,0.079922608,0.06165248,1.77287E-05,4.60279E-11,0.002696446,0.051645856,0.004596129,0.000681794,0.059637954
381.13081,46.08341,49.11203,47.51386,0.123522688,3.81862E-07,0,0,0.000132332,0.013549505,0.112077602,0.12575982,0.081811428,1.69801E-06,0,2.07159E-12,0.001549976,0.053560771,0.02681535,0.081927796,0.062646508,1.62546E-05,3.50373E-11,0.001680894,0.051454749,0.006159724,0.000824285,0.060135907
382.08572,45.95472,49.0417,47.43682,0.127838314,3.47085E-07,0,0,0.000109381,0.011585667,0.117083017,0.128778412,0.083266265,1.54337E-06,0,9.95969E-13,0.001231474,0.052376462,0.030399708,0.084009188,0.063415251,1.49032E-05,2.66711E-11,0.00104681,0.050675783,0.008185169,0.000996305,0.060918971
383.04064,45.83161,48.96714,47.34995,0.130935166,3.15475E-07,0,0,9.04031E-05,0.009856314,0.121710782,0.131657815,0.085078787,1.40281E-06,0,4.7888E-13,0.000976665,0.050873573,0.03431127,0.086162911,0.064809178,1.3664E-05,2.03026E-11,0.000651502,0.049551171,0.010758359,0.001203865,0.062178561
383.99555,45.70809,48.91085,47.26259,0.134679446,2.86743E-07,0,0,7.47124E-05,0.008347944,0.125763139,0.134186082,0.088140287,1.27505E-06,0,2.30239E-13,0.000773472,0.049064747,0.038540645,0.088380139,0.066811481,1.25279E-05,1.54547E-11,0.000405304,0.048119158,0.013947667,0.001454133,0.06393879
384.95047,45.57125,48.86128,47.18528,0.141480215,2.60628E-07,0,0,6.17412E-05,0.007043188,0.128807502,0.135912692,0.091050941,1.15893E-06,0,1.10667E-13,0.000611853,0.046966821,0.043068408,0.090648241,0.068145926,1.14863E-05,1.17644E-11,0.000252067,0.046361634,0.017781856,0.001755664,0.066162707
385.90538,45.44256,48.80053,47.09449,0.143816744,2.36892E-07,0,0,5.10195E-05,0.005922668,0.129877667,0.135851592,0.091778241,1.05338E-06,0,5.31538E-14,0.000483567,0.044603156,0.047864097,0.092951872,0.069006769,1.05313E-05,8.95534E-12,0.000156733,0.0442516,0.022225433,0.002118599,0.068762897
386.8603,45.31348,48.72661,47.00396,0.137253347,2.15317E-07,0,0,4.21578E-05,0.004966272,0.126957934,0.131966579,0.092618638,9.57443E-07,0,2.55104E-14,0.000381903,0.042005112,0.052886639,0.095274611,0.071197052,9.65562E-06,6.81697E-12,9.74392E-05,0.041772177,0.027161484,0.002554945,0.0715957
387.81521,45.18154,48.64809,46.91943,0.122615903,1.95708E-07,0,0,3.48343E-05,0.004154264,0.116620587,0.120809881,0.094856934,8.70246E-07,0,1.22486E-14,0.000301441,0.039212999,0.058084838,0.097600149,0.075481997,8.85279E-06,5.18924E-12,6.05696E-05,0.038928304,0.032391915,0.003078807,0.074468449
388.77013,45.05182,48.57361,46.82038,0.099902437,1.77884E-07,0,0,2.87821E-05,0.003467907,0.095637041,0.099133908,0.098763588,7.90989E-07,0,5.8992E-15,0.000237824,0.03627543,0.063399535,0.09991358,0.079204628,8.11671E-06,3.95017E-12,3.76469E-05,0.035754613,0.037663254,0.003706698,0.077170328
389.72504,44.94382,48.50418,46.73625,0.074020567,1.61683E-07,0,0,2.37809E-05,0.002889958,0.066310695,0.069224595,0.101253375,7.18951E-07,0,2.83648E-15,0.000187566,0.03324785,0.068765698,0.102201833,0.079754052,7.44183E-06,3.0069E-12,2.33974E-05,0.032319369,0.042711627,0.00445775,0.079519586
390.67996,44.90672,48.42496,46.63641,0.048060113,1.46958E-07,0,0,1.96483E-05,0.00240483,0.038282157,0.040706782,0.101913147,6.53473E-07,0,1.4206E-15,0.000147888,0.030189439,0.074115956,0.104453936,0.079114748,6.82306E-06,2.28896E-12,1.45401E-05,0.02872157,0.047312332,0.005353986,0.08140925
391.63487,44.89139,48.35006,46.53089,0.024307907,1.33574E-07,0,0,1.62336E-05,0.001998709,0.019142448,0.021157524,0.102883705,5.93959E-07,0,7.11443E-16,0.000116577,0.027159753,0.079383506,0.106660431,0.079587281,6.25575E-06,1.7424E-12,9.03525E-06,0.025081414,0.05131368,0.006420385,0.08283077
392.58979,44.89005,48.27253,46.42969,0.007502075,1.21409E-07,0,0,1.34122E-05,0.001659481,0.008781921,0.010454935,0.105131452,5.39865E-07,0,3.56276E-16,9.18791E-05,0.024214646,0.084505828,0.108812893,0.081252458,5.7356E-06,1.32635E-12,5.61411E-06,0.021524679,0.05464703,0.007684964,0.083868023
393.5447,44.88796,48.19825,46.32477,-0.000445969,1.10352E-07,0,0,1.1081E-05,0.001376661,0.003856807,0.005244659,0.109433928,4.90698E-07,0,1.18938E-16,7.24038E-05,0.021403094,0.089427074,0.110903063,0.083586924,5.2587E-06,1.00965E-12,3.48816E-06,0.018166103,0.057314404,0.009178475,0.084667729
394.49962,44.88382,48.11736,46.23466,-0.000476334,1.00302E-07,0,0,9.15491E-06,0.001141233,0.001659433,0.002809921,0.112539801,4.46008E-07,0,1.19112E-16,5.70503E-05,0.018764399,0.09410062,0.112922515,0.085520773,4.82145E-06,7.68579E-13,2.16712E-06,0.015095234,0.059365458,0.010934,0.085401681
395.45453,44.87969,48.03105,46.12782,0.00205638,9.11667E-08,0,0,7.56357E-06,0.000945511,0.00070722,0.001660386,0.115324411,4.05388E-07,0,0,4.49489E-05,0.016327038,0.098489836,0.114862228,0.088044154,4.42056E-06,5.85025E-13,1.34632E-06,0.012369181,0.060873053,0.012985928,0.086233929
396.40945,44.87135,47.94569,46.01419,0.002779065,8.28638E-08,0,0,6.2488E-06,0.000782972,0.00030001,0.001089314,0.118939904,3.68468E-07,0,0,3.54119E-05,0.014108251,0.102568541,0.116712572,0.090795479,4.053E-06,4.45364E-13,8.3635E-07,0.010011889,0.061914438,0.015368697,0.087299913
397.36436,44.86314,47.86039,45.88118,0.002422539,7.53171E-08,0,0,5.16255E-06,0.000648113,0.000126955,0.000780306,0.121237048,3.3491E-07,0,0,2.78969E-05,0.012115066,0.106319232,0.11846253,0.0924874,3.716E-06,3.38969E-13,5.19525E-07,0.008019355,0.062558971,0.018114637,0.088697198
398.31928,44.86934,47.76885,45.77058,0.002065053,6.84576E-08,0,0,4.26511E-06,0.0005363,5.36436E-05,0.000594277,0.123979195,3.04409E-07,0,0,2.19758E-05,0.010345645,0.10972956,0.120097486,0.093928997,3.40702E-06,2.58074E-13,3.22702E-07,0.006367228,0.062861931,0.021251583,0.090484472
399.27419,44.87107,47.67915,45.65417,0.002121953,6.2223E-08,0,0,3.52366E-06,0.000443655,2.26436E-05,0.000469884,0.125825074,2.76685E-07,0,0,1.73109E-05,0.008791345,0.112782931,0.121591863,0.095331204,3.12373E-06,1.9645E-13,2.00437E-07,0.005019119,0.062862225,0.024799494,0.092684162
400.22911,44.86727,47.58352,45.53313,0.001657556,5.6556E-08,0,0,2.9111E-06,0.000366929,9.55058E-06,0.000379447,0.12497405,2.51486E-07,0,0,1.36359E-05,0.007438533,0.115436883,0.122889304,0.097630586,2.864E-06,1.49554E-13,1.24489E-07,0.003933345,0.062582572,0.028767213,0.095286118
401.18402,44.86658,47.49645,45.42293,0.002191214,5.14053E-08,0,0,2.40503E-06,0.000303414,4.02572E-06,0.000309896,0.124940273,2.28583E-07,0,0,1.07408E-05,0.006270534,0.117568501,0.123850004,0.100690292,2.62586E-06,1.13796E-13,7.73155E-08,0.003068043,0.06203091,0.033148649,0.098250305
402.13894,44.85971,47.39961,45.30366,0.003688351,4.67236E-08,0,0,1.98692E-06,0.000250853,1.69598E-06,0.000254583,0.128550669,2.07765E-07,0,0,8.46029E-06,0.005269042,0.118839897,0.124117607,0.102889499,2.40753E-06,8.66107E-14,4.80156E-08,0.002384206,0.061202456,0.03792009,0.101509208
403.09385,44.85315,47.2982,45.17367,0.004214091,4.24683E-08,0,0,1.6415E-06,0.000207371,7.14166E-07,0.000209769,0.128271762,1.88843E-07,0,0,6.66389E-06,0.004415426,0.118382238,0.122804516,0.102734708,2.20735E-06,6.59472E-14,2.98182E-08,0.001847373,0.060082333,0.04303794,0.104969883
404.04877,44.85279,47.19613,45.0592,0.003911197,3.86005E-08,0,0,1.35613E-06,0.000171407,3.00608E-07,0.000173103,0.118145546,1.71644E-07,0,0,5.24886E-06,0.003691508,0.114183151,0.11788008,0.102882952,2.02381E-06,5.01932E-14,1.85166E-08,0.00142813,0.058648649,0.048438935,0.108517757
405.00368,44.85279,47.09154,44.9489,0.00323212,3.50851E-08,0,0,1.12037E-06,0.000141668,1.26489E-07,0.00014295,0.102524469,1.56012E-07,0,0,4.13428E-06,0.003080225,0.102557769,0.105642285,0.107185715,1.85553E-06,3.82494E-14,1.14981E-08,0.00110206,0.056876544,0.054041699,0.112022171
405.9586,44.84373,46.99,44.83554,0.002074776,3.18897E-08,0,0,9.25591E-07,0.00011708,5.32067E-08,0.00011809,0.082097476,1.41803E-07,0,0,3.25635E-06,0.002565909,0.080177565,0.082746872,0.111761722,1.70125E-06,2.90901E-14,7.13961E-09,0.000849256,0.054742996,0.059751408,0.115345368
406.91351,44.84796,46.89518,44.75791,0.000921196,2.89854E-08,0,0,7.64677E-07,9.67533E-05,2.23752E-08,9.75693E-05,0.058568524,1.28889E-07,0,0,2.56484E-06,0.002134503,0.050942823,0.05308002,0.113692929,1.55979E-06,2.2129E-14,4.43311E-09,0.000653741,0.05223288,0.065465415,0.1183536
407.86843,44.84057,46.79533,44.74065,0.001369557,2.63456E-08,0,0,6.31737E-07,7.99516E-05,9.40724E-09,8.0619E-05,0.037335069,1.1715E-07,0,0,2.02017E-06,0.001773559,0.026162941,0.027938638,0.116348246,1.43009E-06,1.68532E-14,2.75249E-09,0.000502818,0.049345297,0.071080885,0.120930434
408.82334,44.8421,46.66083,44.72616,0.002353457,2.39462E-08,0,0,5.21909E-07,6.60649E-05,3.95432E-09,6.66147E-05,0.019987219,1.06481E-07,0,0,1.59116E-06,0.00147222,0.011580673,0.013054591,0.120500345,1.31118E-06,1.28231E-14,1.70895E-09,0.000386491,0.046099983,0.076501466,0.122989253
409.77826,44.84279,46.53218,44.71299,0.002655767,2.17653E-08,0,0,4.31174E-07,5.45882E-05,1.66188E-09,5.50428E-05,0.006877934,9.67832E-08,0,0,1.25325E-06,0.001221086,0.004742307,0.005964744,0.122666441,1.20216E-06,9.74554E-15,1.06101E-09,0.000296929,0.042541579,0.081643719,0.12448343
410.73317,44.84141,46.42935,44.70953,0.003729338,1.97831E-08,0,0,3.56214E-07,4.5104E-05,6.98331E-10,4.54807E-05,0.001460086,8.79689E-08,0,0,9.87107E-07,0.001012109,0.001875865,0.00288905,0.123068594,1.1022E-06,7.40075E-15,6.58714E-10,0.000228035,0.038741125,0.086440486,0.125410749
411.68809,44.83592,46.31598,44.70472,0.00445573,1.79813E-08,0,0,2.94285E-07,3.72667E-05,2.934E-10,3.75792E-05,0.003001918,7.99571E-08,0,0,7.77477E-07,0.000838424,0.000731357,0.001570638,0.125302836,1.01056E-06,5.64215E-15,4.0894E-10,0.000175074,0.034792511,0.090842183,0.125810779
412.643,44.82521,46.18898,44.6975,0.004671042,1.63437E-08,0,0,2.43123E-07,3.07906E-05,1.23256E-10,3.10502E-05,0.004056946,7.26752E-08,0,0,6.12366E-07,0.000694221,0.000283433,0.000978339,0.126366179,9.2653E-07,4.32321E-15,2.5387E-10,0.000134384,0.03080488,0.094813576,0.125753767
413.59792,44.82314,46.07183,44.69383,0.005130259,1.48552E-08,0,0,2.00855E-07,2.54395E-05,5.17738E-11,2.56553E-05,0.003922626,6.60563E-08,0,0,4.82318E-07,0.000574596,0.000109555,0.0006847,0.125440687,8.49489E-07,3.29736E-15,1.57598E-10,0.000103132,0.026891002,0.098326309,0.125321293
414.55283,44.81895,45.96673,44.69139,0.00423054,1.35023E-08,0,0,1.65936E-07,2.10181E-05,2.17457E-11,2.11976E-05,0.00492649,6.00404E-08,0,0,3.79889E-07,0.000475433,4.22934E-05,0.000518167,0.1262796,7.78856E-07,2.49134E-15,9.78318E-11,7.91382E-05,0.023155357,0.101342704,0.124577979
415.50775,44.81555,45.82808,44.6866,0.002923283,1.22726E-08,0,0,1.37088E-07,1.73649E-05,9.1327E-12,1.75143E-05,0.004878627,5.45722E-08,0,0,2.99212E-07,0.000393278,1.63158E-05,0.000409948,0.126730199,7.14094E-07,1.90514E-15,6.0729E-11,6.07201E-05,0.019683407,0.103785411,0.123530252
416.46266,44.81452,45.68851,44.6826,0.002544591,1.11549E-08,0,0,1.13255E-07,1.43466E-05,3.83527E-12,1.4471E-05,0.003616453,4.96021E-08,0,0,2.35668E-07,0.000325248,6.29154E-06,0.000331825,0.127519042,6.54718E-07,1.46549E-15,3.76968E-11,4.65851E-05,0.016535437,0.105478095,0.122060771
417.41758,44.81176,45.58876,44.679,0.002711917,1.0139E-08,0,0,9.35649E-08,1.18528E-05,1.61052E-12,1.19565E-05,0.003258208,4.50847E-08,0,0,1.85619E-07,0.000268937,2.42527E-06,0.000271593,0.129674801,6.00279E-07,1.09912E-15,2.33991E-11,3.57383E-05,0.013744478,0.106035117,0.119815933
418.37249,44.80832,45.48561,44.66784,0.00299114,9.21557E-09,0,0,7.72984E-08,9.79246E-06,6.76277E-13,9.87897E-06,0.003855525,4.09786E-08,0,0,1.46199E-07,0.000222342,9.34667E-07,0.000223463,0.126719275,5.50367E-07,8.06022E-16,1.45241E-11,2.74158E-05,0.011318864,0.104677173,0.116024003
419.32741,44.809,45.3596,44.6714,0.003171534,8.37627E-09,0,0,6.38598E-08,8.0902E-06,2.83954E-13,8.16243E-06,0.003769801,3.72465E-08,0,0,1.15151E-07,0.000183796,3.60129E-07,0.000184308,0.113677445,5.04604E-07,6.59472E-16,9.01502E-12,2.10307E-05,0.009246919,0.100021401,0.109289854
420.28232,44.80004,45.24093,44.6718,0.00414074,7.61341E-09,0,0,5.27576E-08,6.68383E-06,1.19204E-13,6.7442E-06,0.003013471,3.38544E-08,0,0,9.06961E-08,0.000151917,1.38735E-07,0.000152181,0.095080397,4.62647E-07,5.12923E-16,5.59548E-12,1.61322E-05,0.007503127,0.090183168,0.09770289
421.23724,44.7959,45.13042,44.66975,0.00550868,6.92002E-09,0,0,4.35855E-08,5.52191E-06,5.00449E-14,5.57241E-06,0.002298091,3.07711E-08,0,0,7.14348E-08,0.000125557,5.34375E-08,0.000125713,0.07675231,4.24178E-07,3.66374E-16,3.47295E-12,1.23744E-05,0.006053681,0.073995274,0.080061753
422.19215,44.7959,45.07378,44.65821,0.006026119,6.28979E-09,0,0,3.6008E-08,4.56197E-06,2.10324E-14,4.60427E-06,0.002245433,2.79687E-08,0,0,5.62642E-08,0.000103763,2.05805E-08,0.000103868,0.056346629,3.88908E-07,2.93099E-16,2.15553E-12,9.49181E-06,0.004861361,0.053372442,0.058243684
423.14707,44.78754,45.05348,44.6578,0.005937768,5.71696E-09,0,0,2.97479E-08,3.7689E-06,8.82168E-15,3.80436E-06,0.003183682,2.54214E-08,0,0,4.43152E-08,8.57475E-05,7.92524E-09,8.58252E-05,0.03373833,3.56571E-07,2.19824E-16,1.33775E-12,7.28061E-06,0.003888879,0.033503327,0.037399843
424.10198,44.78279,45.04665,44.6582,0.004958714,5.19629E-09,0,0,2.45762E-08,3.11369E-06,3.69515E-15,3.14347E-06,0.003287863,2.31062E-08,0,0,3.4904E-08,7.08564E-05,3.05165E-09,7.09174E-05,0.015053496,3.26922E-07,1.46549E-16,8.30295E-13,5.58449E-06,0.00310123,0.018727391,0.021834533
425.0569,44.77078,45.03789,44.6586,0.004148706,4.72304E-09,0,0,2.03035E-08,2.57239E-06,1.54615E-15,2.59741E-06,0.002258212,2.10018E-08,0,0,2.74913E-08,5.85488E-05,1.17494E-09,5.85985E-05,0.004159364,2.99739E-07,1.46549E-16,5.15284E-13,4.28346E-06,0.002466868,0.00968482,0.012156271
426.01181,44.77004,45.0297,44.6518,0.004260972,4.2929E-09,0,0,1.67737E-08,2.12518E-06,6.41165E-16,2.14625E-06,0.00228633,1.90891E-08,0,0,2.1653E-08,4.83775E-05,4.5235E-10,4.84187E-05,0.001541027,2.74816E-07,7.32747E-17,3.19834E-13,3.28552E-06,0.001958293,0.00478949,0.006751343
426.96673,44.77004,45.02142,44.64714,0.00389842,3.90193E-09,0,0,1.38575E-08,1.75572E-06,2.64038E-16,1.77348E-06,0.003563462,1.73506E-08,0,0,1.70545E-08,3.99721E-05,1.74142E-10,4.00067E-05,0.00292574,2.51965E-07,7.32747E-17,1.98425E-13,2.52006E-06,0.00155204,0.002313495,0.003868307
427.92164,44.76866,45.02113,44.64701,0.003302134,3.54656E-09,0,0,1.14483E-08,1.45049E-06,1.1317E-16,1.46549E-06,0.00467717,1.57704E-08,0,0,1.34326E-08,3.30264E-05,6.70371E-11,3.30556E-05,0.002726659,2.31015E-07,7.32747E-17,1.23132E-13,1.93294E-06,0.001228477,0.001104335,0.002334976
428.87656,44.76521,45.01904,44.64661,0.002901953,3.22356E-09,0,0,9.458E-09,1.19832E-06,3.77263E-17,1.211E-06,0.004589568,1.43341E-08,0,0,1.05799E-08,2.7287E-05,2.5805E-11,2.73119E-05,0.000669129,2.11806E-07,7.32747E-17,7.64298E-14,1.4826E-06,0.000971365,0.000524039,0.001497098
429.83147,44.75935,45.01532,44.63702,0.002886208,2.92998E-09,0,0,7.8137E-09,9.89993E-07,3.77291E-17,1.00074E-06,0.003752459,1.30287E-08,0,0,8.33305E-09,2.25447E-05,9.93303E-12,2.25661E-05,-0.001229573,1.94195E-07,0,4.73845E-14,1.13718E-06,0.000767439,0.000247935,0.001016706
430.78639,44.75312,45.01756,44.62861,0.003013753,2.66314E-09,0,0,6.45526E-09,8.1788E-07,0,8.26999E-07,0.00321543,1.18421E-08,0,0,6.56334E-09,1.86264E-05,3.82335E-12,1.86448E-05,-0.001673307,1.78047E-07,0,2.93924E-14,8.7223E-07,0.00060593,0.000117123,0.000724103
431.7413,44.75177,45.02297,44.62901,0.003708243,2.42059E-09,0,0,5.33299E-09,6.75691E-07,0,6.83445E-07,0.004112938,1.07636E-08,0,0,5.16948E-09,1.53889E-05,1.47161E-12,1.54048E-05,-0.000789139,1.63243E-07,0,1.82209E-14,6.69013E-07,0.000478167,5.52821E-05,0.000534281
432.69622,44.75108,45.02656,44.6274,0.004347893,2.20014E-09,0,0,4.40583E-09,5.5822E-07,0,5.64826E-07,0.005145237,9.78331E-09,0,0,4.07162E-09,1.2714E-05,5.66423E-13,1.27278E-05,0.000308441,1.49669E-07,0,1.12881E-14,5.13141E-07,0.000377189,2.60804E-05,0.000403932
433.65113,44.74901,45.0253,44.62549,0.003856337,1.99977E-09,0,0,3.63987E-09,4.61173E-07,0,4.66813E-07,0.00492856,8.89231E-09,0,0,3.20693E-09,1.0504E-05,2.17997E-13,1.05161E-05,0.00107494,1.37225E-07,0,7.0442E-15,3.93586E-07,0.000297441,1.23003E-05,0.000310272
434.60605,44.74694,45.01946,44.62062,0.002603724,1.81764E-09,0,0,3.00706E-09,3.80997E-07,0,3.85821E-07,0.004601769,8.08245E-09,0,0,2.52587E-09,8.67807E-06,8.39172E-14,8.68868E-06,0.002020681,1.25814E-07,0,4.35208E-15,3.01885E-07,0.000234494,5.79994E-06,0.000240721
435.56096,44.7387,45.01407,44.61274,0.00266572,1.6521E-09,0,0,2.48428E-09,3.1476E-07,0,3.18896E-07,0.005258665,7.34635E-09,0,0,1.98945E-09,7.16953E-06,3.22992E-14,7.17887E-06,0.00306492,1.15353E-07,0,2.69489E-15,2.3155E-07,0.000184832,2.73446E-06,0.000187913
436.51588,44.72754,45.0111,44.60142,0.004098449,1.50164E-09,0,0,2.05237E-09,2.60038E-07,0,2.63592E-07,0.004926714,6.67729E-09,0,0,1.56694E-09,5.92319E-06,1.24351E-14,5.93144E-06,0.003776921,1.05762E-07,0,1.65884E-15,1.77601E-07,0.000145664,1.28904E-06,0.000147236
437.47079,44.73416,45.01026,44.60102,0.004802497,1.36488E-09,0,0,1.69556E-09,2.1483E-07,0,2.1789E-07,0.003121652,6.06917E-09,0,0,1.23417E-09,4.89351E-06,4.79455E-15,4.90081E-06,0.003751886,9.69677E-08,0,1.03704E-15,1.36222E-07,0.000114782,6.07614E-07,0.000115623
438.42571,44.73384,45.0094,44.60102,0.00472484,1.24057E-09,0,0,1.40078E-09,1.77481E-07,0,1.80122E-07,0.001358939,5.51642E-09,0,0,9.72067E-10,4.0428E-06,1.82801E-15,4.04929E-06,0.003439701,8.89048E-08,0,6.22375E-16,1.04484E-07,9.04385E-05,2.86388E-07,9.09182E-05
439.38062,44.73315,45.00734,44.60062,0.004261025,1.12759E-09,0,0,1.15725E-09,1.46625E-07,0,1.4891E-07,0.000215215,5.01402E-09,0,0,7.65628E-10,3.33999E-06,7.19248E-16,3.34577E-06,0.00312622,8.15125E-08,0,4.15015E-16,8.01405E-08,7.12524E-05,1.34977E-07,7.15491E-05
440.33554,44.71384,45.0003,44.59833,0.003994249,1.02489E-09,0,0,9.5606E-10,1.21134E-07,0,1.23115E-07,9.83E-05,4.55737E-09,0,0,6.0303E-10,2.75934E-06,2.69728E-16,2.7645E-06,0.00258526,7.47348E-08,0,2.07555E-16,6.14686E-08,5.6133E-05,6.36124E-08,5.63329E-05
441.29045,44.71281,44.99607,44.60422,0.003601266,9.31554E-10,0,0,7.89846E-10,1.00074E-07,0,1.01796E-07,0.001411144,4.14232E-09,0,0,4.74964E-10,2.27964E-06,1.19883E-16,2.28426E-06,0.001785171,6.85207E-08,0,1.038E-16,4.71471E-08,4.42199E-05,2.99786E-08,4.43656E-05
442.24537,44.71039,44.99521,44.6002,0.002631485,8.46713E-10,0,0,6.52528E-10,8.26761E-08,0,8.41753E-08,0.003401501,3.76506E-09,0,0,3.74095E-10,1.88333E-06,2.99715E-17,1.88747E-06,0.000549927,6.28232E-08,0,1.03822E-16,3.61623E-08,3.48337E-05,1.41274E-08,3.49468E-05
443.20028,44.71262,44.99521,44.59515,0.000814059,7.696E-10,0,0,5.39084E-10,6.83027E-08,0,6.96114E-08,0.004744344,3.42216E-09,0,0,2.94648E-10,1.55591E-06,2.99721E-17,1.55963E-06,-0.000612759,5.75996E-08,0,1.03843E-16,2.7737E-08,2.74391E-05,6.65742E-09,2.75311E-05
444.1552,44.70936,44.99981,44.58751,-0.001434756,6.99509E-10,0,0,4.45362E-10,5.6428E-08,0,5.75728E-08,0.005571101,3.11049E-09,0,0,2.32073E-10,1.28542E-06,0,1.28876E-06,-0.001265413,5.28102E-08,0,0,2.12745E-08,2.16137E-05,3.13716E-09,2.16909E-05
